external_id	pilot_batch	objective_code	concept_code	question_family_code	difficulty	cognitive_level	question_type	question_mode	question_style	question_text	choice_a	choice_b	choice_c	choice_d	correct_letter	short_explanation	feedback_display_version	explanation	choice_a_explanation	choice_b_explanation	choice_c_explanation	choice_d_explanation	common_mistake	remediation_text	memory_aid	visual_priority	visual_type	visual_display_mode	visual_asset_key	visual_brief	visual_caption	visual_alt_text	source_reference_text	source_pages	source_status	review_status	reinforcement_question_ids	estimated_time_seconds
LTL2-C8-PD-Q008	Chapter 8 D: Staff Study	LTL2-C8-OBJ-15-16	LTL2-C8-CONCLUSION_SECTION	LTL2-C8-D-CONCLUSION_SECTION	medium	understanding	multiple_choice	both	cap_direct	The staff-study conclusion should	repeat all raw data	state a workable, complete solution	introduce an unrelated problem	identify only assumptions	B	The conclusion states the final solution.	1	The conclusion states the final solution. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “repeat all raw data” is plausible, but it does not match the exact concept. The conclusion states the final solution.	Correct. The conclusion states the final solution.	Not quite. “introduce an unrelated problem” is plausible, but it does not match the exact concept. The conclusion states the final solution.	Not quite. “identify only assumptions” is plausible, but it does not match the exact concept. The conclusion states the final solution.	Choosing a related communication term that serves a different purpose.	Review conclusion section and compare it with the closest wrong choice. State the key difference in one sentence.	Conclusion names the solution.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pd_q008	Simple instructional comparison showing conclusion section and a nearby but different concept.	Conclusion names the solution.	A simple diagram explaining conclusion section.	Learn to Lead Volume 2, Chapter 8, objectives 15-16	168-170	approved_source	draft	LTL2-C8-PD-Q009,LTL2-C8-PD-Q010	40
LTL2-C8-PD-Q009	Chapter 8 D: Staff Study	LTL2-C8-OBJ-15-16	LTL2-C8-ACTION_RECOMMENDED	LTL2-C8-D-ACTION_RECOMMENDED	hard	application	multiple_choice	both	cap_direct	The action-recommended section should	identify who should do what to implement the solution	summarize feelings	list every rejected option	define the audience	A	Action recommended turns the solution into implementation steps.	1	Action recommended turns the solution into implementation steps. The closest distractors describe related communication ideas but not the precise answer.	Correct. Action recommended turns the solution into implementation steps.	Not quite. “summarize feelings” is plausible, but it does not match the exact concept. Action recommended turns the solution into implementation steps.	Not quite. “list every rejected option” is plausible, but it does not match the exact concept. Action recommended turns the solution into implementation steps.	Not quite. “define the audience” is plausible, but it does not match the exact concept. Action recommended turns the solution into implementation steps.	Choosing a related communication term that serves a different purpose.	Review action recommended and compare it with the closest wrong choice. State the key difference in one sentence.	Who does what next?	high	comparison_diagram	optional_after_answer	ltl2_c8_pd_q009	Simple instructional comparison showing action recommended and a nearby but different concept.	Who does what next?	A simple diagram explaining action recommended.	Learn to Lead Volume 2, Chapter 8, objectives 15-16	168-170	approved_source	draft	LTL2-C8-PD-Q010,LTL2-C8-PD-Q001	50
LTL2-C8-PD-Q010	Chapter 8 D: Staff Study	LTL2-C8-OBJ-15-16	LTL2-C8-PROBLEM_SOLVING_SEQUENCE	LTL2-C8-D-PROBLEM_SOLVING_SEQUENCE	hard	recall	multiple_choice	both	cap_direct	Which sequence follows the chapter’s problem-solving steps?	Act, gather data, recognize, test, select, list	List solutions, act, define, conclude, recognize, gather	Recognize, select, act, then gather data	Recognize, gather data, list solutions, test, select, act	D	The process moves from problem recognition through action.	1	The process moves from problem recognition through action. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “Act, gather data, recognize, test, select, list” is plausible, but it does not match the exact concept. The process moves from problem recognition through action.	Not quite. “List solutions, act, define, conclude, recognize, gather” is plausible, but it does not match the exact concept. The process moves from problem recognition through action.	Not quite. “Recognize, select, act, then gather data” is plausible, but it does not match the exact concept. The process moves from problem recognition through action.	Correct. The process moves from problem recognition through action.	Choosing a related communication term that serves a different purpose.	Review problem solving sequence and compare it with the closest wrong choice. State the key difference in one sentence.	Recognize, research, options, test, choose, act.	high	comparison_diagram	optional_after_answer	ltl2_c8_pd_q010	Simple instructional comparison showing problem solving sequence and a nearby but different concept.	Recognize, research, options, test, choose, act.	A simple diagram explaining problem solving sequence.	Learn to Lead Volume 2, Chapter 8, objectives 15-16	168-170	approved_source	draft	LTL2-C8-PD-Q001,LTL2-C8-PD-Q002	50
LTL2-C8-PE-Q001	Chapter 8 E: Email & Professionalism	LTL2-C8-OBJ-17-18	LTL2-C8-EMAIL_BENEFITS	LTL2-C8-E-EMAIL_BENEFITS	medium	recognition	multiple_choice	both	cap_direct	Which is a genuine benefit of email?	It guarantees immediate reading	It is best for every disagreement	It prevents forwarding	It is easy to file, share, and review later	D	Email is searchable, shareable, and useful as a record.	1	Email is searchable, shareable, and useful as a record. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “It guarantees immediate reading” is plausible, but it does not match the exact concept. Email is searchable, shareable, and useful as a record.	Not quite. “It is best for every disagreement” is plausible, but it does not match the exact concept. Email is searchable, shareable, and useful as a record.	Not quite. “It prevents forwarding” is plausible, but it does not match the exact concept. Email is searchable, shareable, and useful as a record.	Correct. Email is searchable, shareable, and useful as a record.	Choosing a related communication term that serves a different purpose.	Review email benefits and compare it with the closest wrong choice. State the key difference in one sentence.	Email leaves a useful record.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pe_q001	Simple instructional comparison showing email benefits and a nearby but different concept.	Email leaves a useful record.	A simple diagram explaining email benefits.	Learn to Lead Volume 2, Chapter 8, objectives 17-18	171-172	approved_source	draft	LTL2-C8-PE-Q002,LTL2-C8-PE-Q003	40
LTL2-C8-PE-Q002	Chapter 8 E: Email & Professionalism	LTL2-C8-OBJ-17-18	LTL2-C8-EMAIL_PITFALLS	LTL2-C8-E-EMAIL_PITFALLS	medium	understanding	multiple_choice	both	cap_direct	Why is email risky for emotional issues?	It cannot include several recipients	It automatically deletes messages	Its speed makes it easy to send words before thinking carefully	It requires formal business attire	C	Quick sending can make an emotional reaction permanent.	1	Quick sending can make an emotional reaction permanent. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “It cannot include several recipients” is plausible, but it does not match the exact concept. Quick sending can make an emotional reaction permanent.	Not quite. “It automatically deletes messages” is plausible, but it does not match the exact concept. Quick sending can make an emotional reaction permanent.	Correct. Quick sending can make an emotional reaction permanent.	Not quite. “It requires formal business attire” is plausible, but it does not match the exact concept. Quick sending can make an emotional reaction permanent.	Choosing a related communication term that serves a different purpose.	Review email pitfalls and compare it with the closest wrong choice. State the key difference in one sentence.	Pause before Send.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pe_q002	Simple instructional comparison showing email pitfalls and a nearby but different concept.	Pause before Send.	A simple diagram explaining email pitfalls.	Learn to Lead Volume 2, Chapter 8, objectives 17-18	171-172	approved_source	draft	LTL2-C8-PE-Q003,LTL2-C8-PE-Q004	40
LTL2-C8-PE-Q003	Chapter 8 E: Email & Professionalism	LTL2-C8-OBJ-17-18	LTL2-C8-TIME_CRITICAL_COMMUNICATION	LTL2-C8-E-TIME_CRITICAL_COMMUNICATION	medium	application	multiple_choice	both	cap_direct	For a time-critical issue involving people in different places, the chapter generally favors	email	telephone	social media	a staff study	B	The telephone is more reliable for urgent issues.	1	The telephone is more reliable for urgent issues. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “email” is plausible, but it does not match the exact concept. The telephone is more reliable for urgent issues.	Correct. The telephone is more reliable for urgent issues.	Not quite. “social media” is plausible, but it does not match the exact concept. The telephone is more reliable for urgent issues.	Not quite. “a staff study” is plausible, but it does not match the exact concept. The telephone is more reliable for urgent issues.	Choosing a related communication term that serves a different purpose.	Review time-critical communication and compare it with the closest wrong choice. State the key difference in one sentence.	Urgent? Call.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pe_q003	Simple instructional comparison showing time-critical communication and a nearby but different concept.	Urgent? Call.	A simple diagram explaining time-critical communication.	Learn to Lead Volume 2, Chapter 8, objectives 17-18	171-172	approved_source	draft	LTL2-C8-PE-Q004,LTL2-C8-PE-Q005	40
LTL2-C8-PE-Q004	Chapter 8 E: Email & Professionalism	LTL2-C8-OBJ-17-18	LTL2-C8-PROFESSIONAL_EMAIL	LTL2-C8-E-PROFESSIONAL_EMAIL	medium	recognition	multiple_choice	both	cap_direct	Which practice best reflects professional email?	Use proper grammar, a respectful tone, and a signature block	Use unusual fonts	Reply all whenever possible	Use emoticons instead of clear words	A	Professional email is concise, respectful, and correct.	1	Professional email is concise, respectful, and correct. The closest distractors describe related communication ideas but not the precise answer.	Correct. Professional email is concise, respectful, and correct.	Not quite. “Use unusual fonts” is plausible, but it does not match the exact concept. Professional email is concise, respectful, and correct.	Not quite. “Reply all whenever possible” is plausible, but it does not match the exact concept. Professional email is concise, respectful, and correct.	Not quite. “Use emoticons instead of clear words” is plausible, but it does not match the exact concept. Professional email is concise, respectful, and correct.	Choosing a related communication term that serves a different purpose.	Review professional email and compare it with the closest wrong choice. State the key difference in one sentence.	Brief, correct, respectful.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pe_q004	Simple instructional comparison showing professional email and a nearby but different concept.	Brief, correct, respectful.	A simple diagram explaining professional email.	Learn to Lead Volume 2, Chapter 8, objectives 17-18	171-172	approved_source	draft	LTL2-C8-PE-Q005,LTL2-C8-PE-Q006	40
LTL2-C8-PE-Q005	Chapter 8 E: Email & Professionalism	LTL2-C8-OBJ-17-18	LTL2-C8-REPLY_ALL	LTL2-C8-E-REPLY_ALL	medium	application	multiple_choice	both	cap_direct	When should “reply all” generally be avoided?	When the message includes a date	When replying within 48 hours	When the sender is a superior	When only a few recipients need the response	D	Copy only people who genuinely need the information.	1	Copy only people who genuinely need the information. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “When the message includes a date” is plausible, but it does not match the exact concept. Copy only people who genuinely need the information.	Not quite. “When replying within 48 hours” is plausible, but it does not match the exact concept. Copy only people who genuinely need the information.	Not quite. “When the sender is a superior” is plausible, but it does not match the exact concept. Copy only people who genuinely need the information.	Correct. Copy only people who genuinely need the information.	Choosing a related communication term that serves a different purpose.	Review reply all and compare it with the closest wrong choice. State the key difference in one sentence.	Send to those who need it.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pe_q005	Simple instructional comparison showing reply all and a nearby but different concept.	Send to those who need it.	A simple diagram explaining reply all.	Learn to Lead Volume 2, Chapter 8, objectives 17-18	171-172	approved_source	draft	LTL2-C8-PE-Q006,LTL2-C8-PE-Q007	40
LTL2-C8-PE-Q006	Chapter 8 E: Email & Professionalism	LTL2-C8-OBJ-17-18	LTL2-C8-EMAIL_CONFLICT	LTL2-C8-E-EMAIL_CONFLICT	hard	scenario	multiple_choice	both	scenario	A cadet receives an insulting email and drafts an angry reply. The best next step is to	send it immediately	copy the entire squadron	pause and address the issue calmly, preferably face-to-face	forward it to friends	C	Sensitive conflict is usually better handled after reflection and in person.	1	Sensitive conflict is usually better handled after reflection and in person. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “send it immediately” is plausible, but it does not match the exact concept. Sensitive conflict is usually better handled after reflection and in person.	Not quite. “copy the entire squadron” is plausible, but it does not match the exact concept. Sensitive conflict is usually better handled after reflection and in person.	Correct. Sensitive conflict is usually better handled after reflection and in person.	Not quite. “forward it to friends” is plausible, but it does not match the exact concept. Sensitive conflict is usually better handled after reflection and in person.	Choosing a related communication term that serves a different purpose.	Review email conflict and compare it with the closest wrong choice. State the key difference in one sentence.	Strong emotion: stop, then talk.	high	comparison_diagram	optional_after_answer	ltl2_c8_pe_q006	Simple instructional comparison showing email conflict and a nearby but different concept.	Strong emotion: stop, then talk.	A simple diagram explaining email conflict.	Learn to Lead Volume 2, Chapter 8, objectives 17-18	171-172	approved_source	draft	LTL2-C8-PE-Q007,LTL2-C8-PE-Q001	50
LTL2-C8-PE-Q007	Chapter 8 E: Email & Professionalism	LTL2-C8-OBJ-17-18	LTL2-C8-EMAIL_PERMANENCE	LTL2-C8-E-EMAIL_PERMANENCE	medium	understanding	multiple_choice	both	cap_direct	Why should a sender think carefully before pressing Send?	Email cannot be edited first	The message may be forwarded and cannot be fully controlled afterward	Professional messages disappear quickly	Recipients cannot save email	B	Sent email can be stored, copied, or forwarded.	1	Sent email can be stored, copied, or forwarded. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “Email cannot be edited first” is plausible, but it does not match the exact concept. Sent email can be stored, copied, or forwarded.	Correct. Sent email can be stored, copied, or forwarded.	Not quite. “Professional messages disappear quickly” is plausible, but it does not match the exact concept. Sent email can be stored, copied, or forwarded.	Not quite. “Recipients cannot save email” is plausible, but it does not match the exact concept. Sent email can be stored, copied, or forwarded.	Choosing a related communication term that serves a different purpose.	Review email permanence and compare it with the closest wrong choice. State the key difference in one sentence.	Sent means shareable.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pe_q007	Simple instructional comparison showing email permanence and a nearby but different concept.	Sent means shareable.	A simple diagram explaining email permanence.	Learn to Lead Volume 2, Chapter 8, objectives 17-18	171-172	approved_source	draft	LTL2-C8-PE-Q001,LTL2-C8-PE-Q002	40
LTL2-C8-PF-Q001	Chapter 8 F: Public Speaking	LTL2-C8-OBJ-19-23	LTL2-C8-STAGE_FRIGHT	LTL2-C8-F-STAGE_FRIGHT	easy	recall	multiple_choice	both	cap_direct	Stage fright is	a failure to organize an essay	anxiety about speaking before people	a memorized speech	a hostile audience	B	Stage fright is anxiety associated with public speaking.	1	Stage fright is anxiety associated with public speaking. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “a failure to organize an essay” is plausible, but it does not match the exact concept. Stage fright is anxiety associated with public speaking.	Correct. Stage fright is anxiety associated with public speaking.	Not quite. “a memorized speech” is plausible, but it does not match the exact concept. Stage fright is anxiety associated with public speaking.	Not quite. “a hostile audience” is plausible, but it does not match the exact concept. Stage fright is anxiety associated with public speaking.	Choosing a related communication term that serves a different purpose.	Review stage fright and compare it with the closest wrong choice. State the key difference in one sentence.	Stage fright = speaking anxiety.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pf_q001	Simple instructional comparison showing stage fright and a nearby but different concept.	Stage fright = speaking anxiety.	A simple diagram explaining stage fright.	Learn to Lead Volume 2, Chapter 8, objectives 19-23	172-175	approved_source	draft	LTL2-C8-PF-Q002,LTL2-C8-PF-Q003	40
LTL2-C8-PF-Q002	Chapter 8 F: Public Speaking	LTL2-C8-OBJ-19-23	LTL2-C8-STAGE_FRIGHT_PREPARATION	LTL2-C8-F-STAGE_FRIGHT_PREPARATION	medium	understanding	multiple_choice	both	cap_direct	What is the chapter’s strongest general remedy for stage fright?	Adequate preparation and practice	Avoiding eye contact	Reading every speech from a manuscript	Speaking faster	A	Preparation greatly reduces uncertainty and stage fright.	1	Preparation greatly reduces uncertainty and stage fright. The closest distractors describe related communication ideas but not the precise answer.	Correct. Preparation greatly reduces uncertainty and stage fright.	Not quite. “Avoiding eye contact” is plausible, but it does not match the exact concept. Preparation greatly reduces uncertainty and stage fright.	Not quite. “Reading every speech from a manuscript” is plausible, but it does not match the exact concept. Preparation greatly reduces uncertainty and stage fright.	Not quite. “Speaking faster” is plausible, but it does not match the exact concept. Preparation greatly reduces uncertainty and stage fright.	Choosing a related communication term that serves a different purpose.	Review stage fright preparation and compare it with the closest wrong choice. State the key difference in one sentence.	Preparation builds confidence.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pf_q002	Simple instructional comparison showing stage fright preparation and a nearby but different concept.	Preparation builds confidence.	A simple diagram explaining stage fright preparation.	Learn to Lead Volume 2, Chapter 8, objectives 19-23	172-175	approved_source	draft	LTL2-C8-PF-Q003,LTL2-C8-PF-Q004	40
LTL2-C8-PF-Q003	Chapter 8 F: Public Speaking	LTL2-C8-OBJ-19-23	LTL2-C8-MANUSCRIPT_SPEECH	LTL2-C8-F-MANUSCRIPT_SPEECH	hard	application	multiple_choice	both	cap_direct	A manuscript speech is most appropriate when	there is no preparation time	maximum spontaneity is wanted	the audience is small	exact wording is essential because errors could cause serious misunderstanding	D	Manuscript delivery preserves exact wording.	1	Manuscript delivery preserves exact wording. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “there is no preparation time” is plausible, but it does not match the exact concept. Manuscript delivery preserves exact wording.	Not quite. “maximum spontaneity is wanted” is plausible, but it does not match the exact concept. Manuscript delivery preserves exact wording.	Not quite. “the audience is small” is plausible, but it does not match the exact concept. Manuscript delivery preserves exact wording.	Correct. Manuscript delivery preserves exact wording.	Choosing a related communication term that serves a different purpose.	Review manuscript speech and compare it with the closest wrong choice. State the key difference in one sentence.	Exact words? Use manuscript.	high	comparison_diagram	optional_after_answer	ltl2_c8_pf_q003	Simple instructional comparison showing manuscript speech and a nearby but different concept.	Exact words? Use manuscript.	A simple diagram explaining manuscript speech.	Learn to Lead Volume 2, Chapter 8, objectives 19-23	172-175	approved_source	draft	LTL2-C8-PF-Q004,LTL2-C8-PF-Q005	50
LTL2-C8-PF-Q004	Chapter 8 F: Public Speaking	LTL2-C8-OBJ-19-23	LTL2-C8-MEMORIZED_SPEECH	LTL2-C8-F-MEMORIZED_SPEECH	medium	understanding	multiple_choice	both	cap_direct	A common weakness of memorized delivery is that it	provides no preparation	cannot be practiced	can sound flat and reduce spontaneity	always runs too long	C	Exact recall can make delivery monotone and inflexible.	1	Exact recall can make delivery monotone and inflexible. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “provides no preparation” is plausible, but it does not match the exact concept. Exact recall can make delivery monotone and inflexible.	Not quite. “cannot be practiced” is plausible, but it does not match the exact concept. Exact recall can make delivery monotone and inflexible.	Correct. Exact recall can make delivery monotone and inflexible.	Not quite. “always runs too long” is plausible, but it does not match the exact concept. Exact recall can make delivery monotone and inflexible.	Choosing a related communication term that serves a different purpose.	Review memorized speech and compare it with the closest wrong choice. State the key difference in one sentence.	Memory may flatten delivery.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pf_q004	Simple instructional comparison showing memorized speech and a nearby but different concept.	Memory may flatten delivery.	A simple diagram explaining memorized speech.	Learn to Lead Volume 2, Chapter 8, objectives 19-23	172-175	approved_source	draft	LTL2-C8-PF-Q005,LTL2-C8-PF-Q006	40
LTL2-C8-PF-Q005	Chapter 8 F: Public Speaking	LTL2-C8-OBJ-19-23	LTL2-C8-IMPROMPTU_SPEECH	LTL2-C8-F-IMPROMPTU_SPEECH	medium	recall	multiple_choice	both	cap_direct	An impromptu speech is delivered	from a manuscript	with little or no specific preparation	after memorizing every line	from a detailed outline prepared weeks earlier	B	Impromptu speaking requires thinking on one’s feet.	1	Impromptu speaking requires thinking on one’s feet. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “from a manuscript” is plausible, but it does not match the exact concept. Impromptu speaking requires thinking on one’s feet.	Correct. Impromptu speaking requires thinking on one’s feet.	Not quite. “after memorizing every line” is plausible, but it does not match the exact concept. Impromptu speaking requires thinking on one’s feet.	Not quite. “from a detailed outline prepared weeks earlier” is plausible, but it does not match the exact concept. Impromptu speaking requires thinking on one’s feet.	Choosing a related communication term that serves a different purpose.	Review impromptu speech and compare it with the closest wrong choice. State the key difference in one sentence.	Impromptu = think fast.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pf_q005	Simple instructional comparison showing impromptu speech and a nearby but different concept.	Impromptu = think fast.	A simple diagram explaining impromptu speech.	Learn to Lead Volume 2, Chapter 8, objectives 19-23	172-175	approved_source	draft	LTL2-C8-PF-Q006,LTL2-C8-PF-Q007	40
LTL2-C8-PF-Q006	Chapter 8 F: Public Speaking	LTL2-C8-OBJ-19-23	LTL2-C8-EXTEMPORANEOUS_SPEECH	LTL2-C8-F-EXTEMPORANEOUS_SPEECH	hard	understanding	multiple_choice	both	cap_direct	Extemporaneous speaking involves	careful preparation and outlining without memorizing every word	no preparation	reading every word	memorizing a manuscript exactly	A	Extemporaneous speakers prepare deeply but remain flexible.	1	Extemporaneous speakers prepare deeply but remain flexible. The closest distractors describe related communication ideas but not the precise answer.	Correct. Extemporaneous speakers prepare deeply but remain flexible.	Not quite. “no preparation” is plausible, but it does not match the exact concept. Extemporaneous speakers prepare deeply but remain flexible.	Not quite. “reading every word” is plausible, but it does not match the exact concept. Extemporaneous speakers prepare deeply but remain flexible.	Not quite. “memorizing a manuscript exactly” is plausible, but it does not match the exact concept. Extemporaneous speakers prepare deeply but remain flexible.	Choosing a related communication term that serves a different purpose.	Review extemporaneous speech and compare it with the closest wrong choice. State the key difference in one sentence.	Prepare ideas, not every word.	high	comparison_diagram	optional_after_answer	ltl2_c8_pf_q006	Simple instructional comparison showing extemporaneous speech and a nearby but different concept.	Prepare ideas, not every word.	A simple diagram explaining extemporaneous speech.	Learn to Lead Volume 2, Chapter 8, objectives 19-23	172-175	approved_source	draft	LTL2-C8-PF-Q007,LTL2-C8-PF-Q008	50
LTL2-C8-PF-Q007	Chapter 8 F: Public Speaking	LTL2-C8-OBJ-19-23	LTL2-C8-SPEECH_CENTRAL_IDEA	LTL2-C8-F-SPEECH_CENTRAL_IDEA	medium	analysis	multiple_choice	both	cap_direct	The central idea of a speech is most like	a résumé objective	a staff-study criterion	an email subject line	an essay’s thesis statement	D	The central idea compactly expresses the speech’s main message.	1	The central idea compactly expresses the speech’s main message. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “a résumé objective” is plausible, but it does not match the exact concept. The central idea compactly expresses the speech’s main message.	Not quite. “a staff-study criterion” is plausible, but it does not match the exact concept. The central idea compactly expresses the speech’s main message.	Not quite. “an email subject line” is plausible, but it does not match the exact concept. The central idea compactly expresses the speech’s main message.	Correct. The central idea compactly expresses the speech’s main message.	Choosing a related communication term that serves a different purpose.	Review speech central idea and compare it with the closest wrong choice. State the key difference in one sentence.	Speech central idea = essay thesis.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pf_q007	Simple instructional comparison showing speech central idea and a nearby but different concept.	Speech central idea = essay thesis.	A simple diagram explaining speech central idea.	Learn to Lead Volume 2, Chapter 8, objectives 19-23	172-175	approved_source	draft	LTL2-C8-PF-Q008,LTL2-C8-PF-Q009	40
LTL2-C8-PF-Q008	Chapter 8 F: Public Speaking	LTL2-C8-OBJ-19-23	LTL2-C8-SPEECH_INTRODUCTION	LTL2-C8-F-SPEECH_INTRODUCTION	hard	analysis	multiple_choice	both	cap_direct	Why should a speech introduction include an overview?	The overview replaces the body	It allows omission of purpose	Listeners cannot skim ahead, so they need a map of the main points	It prevents questions	C	An overview helps listeners follow a message they cannot reread.	1	An overview helps listeners follow a message they cannot reread. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “The overview replaces the body” is plausible, but it does not match the exact concept. An overview helps listeners follow a message they cannot reread.	Not quite. “It allows omission of purpose” is plausible, but it does not match the exact concept. An overview helps listeners follow a message they cannot reread.	Correct. An overview helps listeners follow a message they cannot reread.	Not quite. “It prevents questions” is plausible, but it does not match the exact concept. An overview helps listeners follow a message they cannot reread.	Choosing a related communication term that serves a different purpose.	Review speech introduction and compare it with the closest wrong choice. State the key difference in one sentence.	Tell listeners where you are going.	high	comparison_diagram	optional_after_answer	ltl2_c8_pf_q008	Simple instructional comparison showing speech introduction and a nearby but different concept.	Tell listeners where you are going.	A simple diagram explaining speech introduction.	Learn to Lead Volume 2, Chapter 8, objectives 19-23	172-175	approved_source	draft	LTL2-C8-PF-Q009,LTL2-C8-PF-Q010	50
LTL2-C8-PF-Q009	Chapter 8 F: Public Speaking	LTL2-C8-OBJ-19-23	LTL2-C8-SIGNPOSTS	LTL2-C8-F-SIGNPOSTS	medium	recall	multiple_choice	both	cap_direct	Signposts are	written citations	brief verbal cues showing progress through a speech	interview questions	résumé headings	B	Signposts help listeners track the outline.	1	Signposts help listeners track the outline. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “written citations” is plausible, but it does not match the exact concept. Signposts help listeners track the outline.	Correct. Signposts help listeners track the outline.	Not quite. “interview questions” is plausible, but it does not match the exact concept. Signposts help listeners track the outline.	Not quite. “résumé headings” is plausible, but it does not match the exact concept. Signposts help listeners track the outline.	Choosing a related communication term that serves a different purpose.	Review signposts and compare it with the closest wrong choice. State the key difference in one sentence.	Signposts guide listeners.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pf_q009	Simple instructional comparison showing signposts and a nearby but different concept.	Signposts guide listeners.	A simple diagram explaining signposts.	Learn to Lead Volume 2, Chapter 8, objectives 19-23	172-175	approved_source	draft	LTL2-C8-PF-Q010,LTL2-C8-PF-Q001	40
LTL2-C8-PF-Q010	Chapter 8 F: Public Speaking	LTL2-C8-OBJ-19-23	LTL2-C8-SPEECH_CONCLUSION	LTL2-C8-F-SPEECH_CONCLUSION	hard	understanding	multiple_choice	both	cap_direct	A strong speech conclusion should	summarize main points and leave the audience with something to believe or do	introduce several new arguments	apologize for the length	repeat the entire introduction	A	The conclusion reinforces the message and points forward.	1	The conclusion reinforces the message and points forward. The closest distractors describe related communication ideas but not the precise answer.	Correct. The conclusion reinforces the message and points forward.	Not quite. “introduce several new arguments” is plausible, but it does not match the exact concept. The conclusion reinforces the message and points forward.	Not quite. “apologize for the length” is plausible, but it does not match the exact concept. The conclusion reinforces the message and points forward.	Not quite. “repeat the entire introduction” is plausible, but it does not match the exact concept. The conclusion reinforces the message and points forward.	Choosing a related communication term that serves a different purpose.	Review speech conclusion and compare it with the closest wrong choice. State the key difference in one sentence.	Summarize, then point forward.	high	comparison_diagram	optional_after_answer	ltl2_c8_pf_q010	Simple instructional comparison showing speech conclusion and a nearby but different concept.	Summarize, then point forward.	A simple diagram explaining speech conclusion.	Learn to Lead Volume 2, Chapter 8, objectives 19-23	172-175	approved_source	draft	LTL2-C8-PF-Q001,LTL2-C8-PF-Q002	50
LTL2-C8-PG-Q001	Chapter 8 G: Résumé, Interviews & Social Media	LTL2-C8-OBJ-24-29	LTL2-C8-RESUME_PURPOSE	LTL2-C8-G-RESUME_PURPOSE	medium	understanding	multiple_choice	both	cap_direct	A résumé is designed primarily to	show why an applicant is qualified for a job	provide a complete autobiography	replace the interview	list every activity	A	A résumé briefly presents relevant qualifications.	1	A résumé briefly presents relevant qualifications. The closest distractors describe related communication ideas but not the precise answer.	Correct. A résumé briefly presents relevant qualifications.	Not quite. “provide a complete autobiography” is plausible, but it does not match the exact concept. A résumé briefly presents relevant qualifications.	Not quite. “replace the interview” is plausible, but it does not match the exact concept. A résumé briefly presents relevant qualifications.	Not quite. “list every activity” is plausible, but it does not match the exact concept. A résumé briefly presents relevant qualifications.	Choosing a related communication term that serves a different purpose.	Review resume purpose and compare it with the closest wrong choice. State the key difference in one sentence.	Résumé = relevant qualifications.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pg_q001	Simple instructional comparison showing resume purpose and a nearby but different concept.	Résumé = relevant qualifications.	A simple diagram explaining resume purpose.	Learn to Lead Volume 2, Chapter 8, objectives 24-29	176-180	approved_source	draft	LTL2-C8-PG-Q002,LTL2-C8-PG-Q003	40
