external_id	pilot_batch	objective_code	concept_code	question_family_code	difficulty	cognitive_level	question_type	question_mode	question_style	question_text	choice_a	choice_b	choice_c	choice_d	correct_letter	short_explanation	feedback_display_version	explanation	choice_a_explanation	choice_b_explanation	choice_c_explanation	choice_d_explanation	common_mistake	remediation_text	memory_aid	visual_priority	visual_type	visual_display_mode	visual_asset_key	visual_brief	visual_caption	visual_alt_text	source_reference_text	source_pages	source_status	review_status	reinforcement_question_ids	estimated_time_seconds
LTL2-C6-PF-Q052	Chapter 6 F	C6-O27	LTL2-C6-MILGRAM_LESSON	LTL2-C6-F052	hard	understanding	multiple_choice	study_and_test	cap_direct	What was the central warning from the Milgram experiment?	People always reject harmful orders.	Ordinary people may obey authority even when doing so conflicts with conscience.	Punishment never changes behavior.	Charisma is necessary for obedience.	B	Authority can pressure ordinary people to act against conscience.	1	The result warns leaders and followers to think morally rather than treating obedience as an excuse.	Many participants continued despite distress.	The experiment showed the powerful pressure of authority.	The experiment was not mainly about punishment theory.	The researcher’s charisma was not the key variable.	Assuming only cruel people comply with harmful authority.	Focus on the conflict between authority and personal responsibility.	Rank does not replace conscience.	high	authority_conscience_scale	optional_after_answer	ltl2_c6_milgram_lesson_052	A scale balancing an authority figure against a conscience symbol.	Rank does not replace conscience.	A scale balancing an authority figure against a conscience symbol.	Learn to Lead Volume 2, Chapter 6 — Authority & Milgram	93–95	approved_source	draft	LTL2-C6-PF-Q050|LTL2-C6-PF-Q051|LTL2-C6-PF-Q053	55
LTL2-C6-PF-Q053	Chapter 6 F	C6-O28	LTL2-C6-MILGRAM_LEADER_WARNING	LTL2-C6-F053	hard	application	multiple_choice	study_and_test	scenario	An officer orders a cadet to falsify a safety record. Which Chapter 6 lesson is most relevant?	Obedience removes personal responsibility.	Authority must be evaluated against morality and Core Values.	The order should be followed because it came from a superior.	The cadet should use denial to avoid conflict.	B	Authority does not cancel moral responsibility.	1	Cadets should respect legitimate authority while refusing dishonest or unsafe conduct and seeking appropriate help.	Milgram warns against surrendering responsibility to authority.	Leaders and followers remain morally responsible.	A superior’s position does not make an unethical order right.	Denial would avoid reality rather than solve the problem.	Treating obedience as absolute.	Ask whether the order is lawful, ethical, and consistent with values.	Obey rank—never abandon right.	high	stop_order	optional_after_answer	ltl2_c6_milgram_leader_warning_053	A command arrow stopped by an ethics shield.	Obey rank—never abandon right.	A command arrow stopped by an ethics shield.	Learn to Lead Volume 2, Chapter 6 — Authority & Milgram	93–95	approved_source	draft	LTL2-C6-PF-Q050|LTL2-C6-PF-Q051|LTL2-C6-PF-Q052	55
LTL2-C6-PF-Q054	Chapter 6 F	C6-O28	LTL2-C6-RESPONSIBLE_FOLLOWER	LTL2-C6-F054	hard	analysis	multiple_choice	study_and_test	cap_direct	Which response best represents a responsible follower?	Obey every order without question.	Reject all authority to protect independence.	Respect authority while retaining moral judgment and accountability.	Follow only orders that are personally convenient.	C	Responsible followers respect authority without surrendering conscience.	1	Military discipline and personal accountability must work together.	Blind obedience is the danger highlighted by Milgram.	Rejecting all authority makes organized teamwork impossible.	Responsible followership combines respect with conscience.	Convenience is not an ethical standard.	Seeing only two choices: blind obedience or rebellion.	Look for disciplined obedience with moral limits.	Respect the chain; keep the compass.	high	chain_compass	optional_after_answer	ltl2_c6_responsible_follower_054	A chain of command beside an ethical compass.	Respect the chain; keep the compass.	A chain of command beside an ethical compass.	Learn to Lead Volume 2, Chapter 6 — Authority & Milgram	93–95	approved_source	draft	LTL2-C6-PF-Q050|LTL2-C6-PF-Q051|LTL2-C6-PF-Q052	50
LTL2-C6-PF-Q055	Chapter 6 F	C6-O27	LTL2-C6-MILGRAM_PRESSURE	LTL2-C6-F055	medium	analysis	multiple_choice	study_and_test	cap_direct	Why did many Milgram participants continue even when they appeared uncomfortable?	They believed the learner enjoyed the shocks.	The authority figure repeatedly insisted the experiment required continuation.	They knew the machine was fake.	They received promotions for obeying.	B	Repeated pressure from legitimate-seeming authority encouraged obedience.	1	The experiment shows how situational pressure can overpower values unless people deliberately pause and judge.	The learner protested and appeared to suffer.	The researcher’s calm authority created pressure to continue.	Participants generally believed the shocks were real.	Promotions were not part of the experiment.	Assuming behavior always reveals true personal approval.	Separate inner discomfort from outward compliance.	Pressure can move action without changing belief.	medium	pressure_arrows	optional_after_answer	ltl2_c6_milgram_pressure_055	Repeated command arrows pushing a hesitant participant forward.	Pressure can move action without changing belief.	Repeated command arrows pushing a hesitant participant forward.	Learn to Lead Volume 2, Chapter 6 — Authority & Milgram	93–95	approved_source	draft	LTL2-C6-PF-Q050|LTL2-C6-PF-Q051|LTL2-C6-PF-Q052	45
LTL2-C6-PF-Q056	Chapter 6 F	C6-O25-28	LTL2-C6-LEADER_USE_AUTHORITY	LTL2-C6-F056	medium	scenario	multiple_choice	study_and_test	application	A cadet NCO explains the reason for an order, invites safety concerns, and remains open to correction. Why is this better than relying only on rank?	It weakens all authority.	It combines legitimate direction with judgment, trust, and responsibility.	It guarantees unanimous agreement.	It removes the need for standards.	B	Good leaders use authority without demanding blind obedience.	1	Trust grows when leaders explain purpose, welcome relevant concerns, and remain accountable.	Explaining and listening can strengthen legitimate authority.	Good authority is disciplined by mission, ethics, and communication.	Agreement is not guaranteed.	Standards remain necessary.	Thinking authority is strongest when nobody can question it.	Distinguish confidence from infallibility.	Strong authority can still listen.	medium	open_command	optional_after_answer	ltl2_c6_leader_use_authority_056	A leader giving direction while an open feedback channel remains visible.	Strong authority can still listen.	A leader giving direction while an open feedback channel remains visible.	Learn to Lead Volume 2, Chapter 6 — Authority & Milgram	93–95	approved_source	draft	LTL2-C6-PF-Q050|LTL2-C6-PF-Q051|LTL2-C6-PF-Q052	50
LTL2-C6-PG-Q057	Chapter 6 G	C6-O29	LTL2-C6-DEFENSE_MECHANISM_DEFINITION	LTL2-C6-F057	easy	recall	multiple_choice	study_and_test	cap_direct	A defense mechanism is	a safety procedure for protecting equipment	an unconscious way the ego protects itself from anxiety or unpleasant truth	a formal method of conflict mediation	a type of reward power	B	Defense mechanisms protect the ego from distress, often by avoiding reality.	1	They can be natural but become harmful when they prevent honest self-awareness and problem solving.	This is physical safety, not psychology.	Defense mechanisms reduce psychological discomfort, often by distorting or avoiding reality.	Mediation is a deliberate conflict process.	Reward power is a leadership power type.	Taking the word defense literally as physical protection.	Ask what is being protected: the person’s self-image.	Defense protects the ego, not the truth.	medium	shield_mirror	optional_after_answer	ltl2_c6_defense_mechanism_definition_057	A shield blocking a mirror from showing an uncomfortable truth.	Defense protects the ego, not the truth.	A shield blocking a mirror from showing an uncomfortable truth.	Learn to Lead Volume 2, Chapter 6 — Defense Mechanisms	96–98	approved_source	draft	LTL2-C6-PG-Q058|LTL2-C6-PG-Q059|LTL2-C6-PG-Q060	40
LTL2-C6-PG-Q058	Chapter 6 G	C6-O30-31	LTL2-C6-DENIAL	LTL2-C6-F058	medium	application	multiple_choice	study_and_test	scenario	A cadet repeatedly fails inspections but insists, “There is no problem; everyone else is just unfair.” This most clearly illustrates	denial	displacement	suppression	compromise	A	Denial refuses to accept an unpleasant reality.	1	The cadet protects self-image by rejecting evidence instead of addressing performance.	Denial refuses to accept an unpleasant reality.	Displacement redirects emotion toward a safer target.	Suppression deliberately sets a thought aside.	Compromise is a conflict-management approach.	Confusing denial with disagreement based on evidence.	Ask whether the person is refusing to recognize the problem itself.	Denial says, 'Problem? What problem?'	medium	covered_mirror	optional_after_answer	ltl2_c6_denial_058	A person covering a mirror that shows repeated inspection failures.	Denial says, 'Problem? What problem?'	A person covering a mirror that shows repeated inspection failures.	Learn to Lead Volume 2, Chapter 6 — Defense Mechanisms	96–98	approved_source	draft	LTL2-C6-PG-Q057|LTL2-C6-PG-Q059|LTL2-C6-PG-Q060	45
LTL2-C6-PG-Q059	Chapter 6 G	C6-O31	LTL2-C6-DISPLACEMENT	LTL2-C6-F059	medium	application	multiple_choice	study_and_test	scenario	After being corrected by an officer, a cadet is afraid to respond to the officer and instead angrily insults a younger cadet. This is	displacement	denial	rationalization	self-disclosure	A	Displacement redirects emotion toward a safer target.	1	The anger belongs to one situation but is released against someone less threatening.	Displacement redirects emotion from the real source to a safer target.	The cadet is not denying that correction occurred.	Rationalization creates a self-protective explanation.	Self-disclosure is sharing information.	Calling any angry response displacement.	Identify the true source and the substitute target.	Wrong target, same emotion.	medium	redirected_arrow	optional_after_answer	ltl2_c6_displacement_059	An anger arrow diverted from an officer toward a junior cadet.	Wrong target, same emotion.	An anger arrow diverted from an officer toward a junior cadet.	Learn to Lead Volume 2, Chapter 6 — Defense Mechanisms	96–98	approved_source	draft	LTL2-C6-PG-Q057|LTL2-C6-PG-Q058|LTL2-C6-PG-Q060	45
LTL2-C6-PG-Q060	Chapter 6 G	C6-O31	LTL2-C6-RATIONALIZATION	LTL2-C6-F060	medium	application	multiple_choice	study_and_test	scenario	A cadet does not study, fails an exam, and says, “The test was pointless anyway.” This is most likely	rationalization	extinction	introversion	mediation	A	Rationalization uses a convenient explanation to protect the ego.	1	The explanation may contain some truth, but it avoids facing the cadet’s lack of preparation.	Rationalization creates an excuse that protects self-image.	Extinction concerns behavior fading after reinforcement ends.	Introversion is an MBTI energy preference.	Mediation helps resolve conflict.	Assuming every explanation is rationalization.	Ask whether the explanation honestly addresses the person’s role.	Excuse after the fact = rationalize.	medium	excuse_mask	optional_after_answer	ltl2_c6_rationalization_060	A failed score covered by a mask labeled 'The test was pointless.'	Excuse after the fact = rationalize.	A failed score covered by a mask labeled 'The test was pointless.'	Learn to Lead Volume 2, Chapter 6 — Defense Mechanisms	96–98	approved_source	draft	LTL2-C6-PG-Q057|LTL2-C6-PG-Q058|LTL2-C6-PG-Q059	45
LTL2-C6-PG-Q061	Chapter 6 G	C6-O31	LTL2-C6-SUPPRESSION_WITHDRAWAL	LTL2-C6-F061	hard	analysis	multiple_choice	study_and_test	cap_direct	Which pairing is most accurate?	Suppression—unconsciously denying reality; Withdrawal—redirecting anger	Suppression—deliberately setting a troubling thought aside; Withdrawal—retreating from the situation	Suppression—blaming others; Withdrawal—seeking feedback	Suppression—adding a reward; Withdrawal—removing a punishment	B	Suppression postpones a thought; withdrawal retreats from the problem.	1	Both can offer temporary relief, but neither should become a permanent substitute for facing reality.	Denial and displacement are being confused with the terms.	This distinguishes conscious postponement from retreat.	Blaming and feedback are different processes.	Those are behavioral-conditioning terms.	Confusing suppression with unconscious repression or denial.	Suppression shelves the thought; withdrawal leaves the room.	Shelve versus step away.	high	shelf_exit	optional_after_answer	ltl2_c6_suppression_withdrawal_061	A thought placed on a shelf beside a person walking away from a problem.	Shelve versus step away.	A thought placed on a shelf beside a person walking away from a problem.	Learn to Lead Volume 2, Chapter 6 — Defense Mechanisms	96–98	approved_source	draft	LTL2-C6-PG-Q057|LTL2-C6-PG-Q058|LTL2-C6-PG-Q059	50
LTL2-C6-PG-Q062	Chapter 6 G	C6-O32	LTL2-C6-LEADER_DEFENSIVENESS	LTL2-C6-F062	hard	scenario	multiple_choice	study_and_test	application	A leader receives criticism and immediately attacks the critic’s motives. What is the best corrective first step?	Use rank to end the discussion.	Pause, monitor the defensive reaction, and examine the feedback.	Gossip about the critic.	Pretend the criticism was never made.	B	Leaders should notice defensiveness before reacting.	1	Defense mechanisms become dangerous when they block feedback and make leaders protect ego instead of mission.	Rank does not make the feedback disappear.	Deliberate self-awareness creates space for an honest response.	Gossip worsens conflict.	Pretending is denial.	Believing the first emotional reaction must be acted upon.	Pause before deciding whether the criticism is fair.	Defend the mission, not the ego.	high	pause_mirror	optional_after_answer	ltl2_c6_leader_defensiveness_062	A pause symbol between criticism and a leader looking honestly in a mirror.	Defend the mission, not the ego.	A pause symbol between criticism and a leader looking honestly in a mirror.	Learn to Lead Volume 2, Chapter 6 — Defense Mechanisms	96–99	approved_source	draft	LTL2-C6-PG-Q057|LTL2-C6-PG-Q058|LTL2-C6-PG-Q059	50
LTL2-C6-PH-Q063	Chapter 6 H	C6-O33	LTL2-C6-CONFLICT_DEFINITION	LTL2-C6-F063	easy	recall	multiple_choice	study_and_test	cap_direct	Conflict is best defined as	any difference of opinion	a disagreement in which people perceive a threat to needs, interests, or concerns	a formal violation of regulations	a personality difference that cannot be managed	B	Conflict involves disagreement plus a perceived threat.	1	Emotions and perceptions often make conflict more intense than a simple difference of ideas.	A disagreement becomes conflict when people perceive something important is threatened.	This matches the chapter’s definition.	Some conflicts involve no formal violation.	Personality conflict is difficult but manageable.	Calling every disagreement a conflict.	Ask whether someone feels a need, interest, or concern is threatened.	Difference + threat = conflict.	medium	threat_overlap	optional_after_answer	ltl2_c6_conflict_definition_063	Two viewpoints overlapping around a threatened need.	Difference + threat = conflict.	Two viewpoints overlapping around a threatened need.	Learn to Lead Volume 2, Chapter 6 — Conflict Management	98–99	approved_source	draft	LTL2-C6-PH-Q064|LTL2-C6-PH-Q065|LTL2-C6-PH-Q066	40
LTL2-C6-PH-Q064	Chapter 6 H	C6-O34	LTL2-C6-KNEE_JERK_DELIBERATE	LTL2-C6-F064	medium	understanding	multiple_choice	study_and_test	cap_direct	Which behavior is characteristic of a deliberate leader rather than a knee-jerk leader?	Reacting emotionally to bad news	Making snap judgments	Stepping back, remaining calm, and considering ideas carefully	Relying on rank to settle every dispute	C	Deliberate leaders pause, think, and act intentionally.	1	They manage their own reactions before trying to manage other people.	This is listed as a knee-jerk reaction.	Snap judgments are knee-jerk behavior.	Deliberate leaders pause and think professionally.	Overreliance on rank is a knee-jerk approach.	Equating fast action with decisive leadership in every case.	Deliberate does not mean slow; it means thoughtful.	Pause is part of professionalism.	medium	pause_path	optional_after_answer	ltl2_c6_knee_jerk_deliberate_064	A fork from emotional reaction to a pause-and-think path.	Pause is part of professionalism.	A fork from emotional reaction to a pause-and-think path.	Learn to Lead Volume 2, Chapter 6 — Conflict Management	98–99	approved_source	draft	LTL2-C6-PH-Q063|LTL2-C6-PH-Q065|LTL2-C6-PH-Q066	45
LTL2-C6-PH-Q065	Chapter 6 H	C6-O35	LTL2-C6-LEADER_CONFLICT_DUTY	LTL2-C6-F065	hard	analysis	multiple_choice	study_and_test	cap_direct	Why do leaders have a duty to manage conflict?	Conflict always disappears if ignored.	Unmanaged conflict can damage people, teamwork, safety, and mission accomplishment.	Only leaders are allowed to disagree.	Managing conflict guarantees everyone will become friends.	B	Leaders must address conflict because it can damage the team and mission.	1	Leadership responsibility includes recognizing serious problems early rather than waiting for public failure.	Ignored conflict often grows.	Leaders are responsible for the team and mission environment.	Team members may disagree constructively.	The goal may be workable behavior, not friendship.	Thinking neutrality means doing nothing.	Ask what happens to the mission if destructive conflict continues.	Conflict ignored becomes conflict enlarged.	high	small_fire	optional_after_answer	ltl2_c6_leader_conflict_duty_065	A small conflict spark growing into a team fire when ignored.	Conflict ignored becomes conflict enlarged.	A small conflict spark growing into a team fire when ignored.	Learn to Lead Volume 2, Chapter 6 — Conflict Management	99–100	approved_source	draft	LTL2-C6-PH-Q063|LTL2-C6-PH-Q064|LTL2-C6-PH-Q066	50
LTL2-C6-PH-Q066	Chapter 6 H	C6-O36	LTL2-C6-FIVE_CONFLICT_APPROACHES	LTL2-C6-F066	hard	recall	multiple_choice	study_and_test	cap_direct	Which list contains the five basic approaches to conflict described in the chapter?	Avoidance, accommodation, compromise, competition, collaboration	Punishment, extinction, reward, denial, mediation	Thinking, feeling, sensing, intuition, judging	Forming, storming, norming, performing, directing	A	The five approaches are avoid, accommodate, compromise, compete, and collaborate.	1	Each approach may be useful in different circumstances; collaboration is not always practical and avoidance is not always cowardly.	These are the five conflict approaches.	This mixes conditioning, defense, and mediation terms.	These are MBTI preferences.	These are team-life-cycle terms plus a leadership function.	Remembering only 'good' approaches and rejecting the others.	Use the five A-C-C-C-A words.	Avoid—Accommodate—Compromise—Compete—Collaborate.	high	five_paths	optional_after_answer	ltl2_c6_five_conflict_approaches_066	Five paths labeled with the conflict approaches.	Avoid—Accommodate—Compromise—Compete—Collaborate.	Five paths labeled with the conflict approaches.	Learn to Lead Volume 2, Chapter 6 — Conflict Management	100–102	approved_source	draft	LTL2-C6-PH-Q063|LTL2-C6-PH-Q064|LTL2-C6-PH-Q065	55
LTL2-C6-PH-Q067	Chapter 6 H	C6-O36	LTL2-C6-CONFLICT_APPROACH_CHOICE	LTL2-C6-F067	hard	scenario	multiple_choice	study_and_test	application	Two cadets have a minor disagreement about a detail that does not affect safety or mission, and time is extremely limited. Which approach may be most reasonable?	Lengthy collaboration over every interest	Avoidance or brief accommodation	Immediate punishment	Public competition for authority	B	Conflict approaches should match the stakes, time, and relationship.	1	Good judgment means choosing the method that solves the real problem without spending more than the issue is worth.	Collaboration may cost more time than the issue deserves.	For a low-stakes issue, not every disagreement requires a full process.	Disagreement alone is not misconduct.	Public power struggles usually worsen conflict.	Assuming collaboration is always the only ethical choice.	Ask how important the issue is and how much time is available.	Match the method to the moment.	high	stakes_clock	optional_after_answer	ltl2_c6_conflict_approach_choice_067	A scale comparing issue importance with available time.	Match the method to the moment.	A scale comparing issue importance with available time.	Learn to Lead Volume 2, Chapter 6 — Conflict Management	100–102	approved_source	draft	LTL2-C6-PH-Q063|LTL2-C6-PH-Q064|LTL2-C6-PH-Q065	55
LTL2-C6-PH-Q068	Chapter 6 H	C6-O37	LTL2-C6-MEDIATION_PROCESS	LTL2-C6-F068	hard	application	multiple_choice	study_and_test	scenario	During mediation, what should the leader normally do before pushing for a solution?	Allow each person to explain without interruption and summarize the professional issues	Announce who is wrong before hearing both sides	Require an immediate handshake before discussion	Focus on rumors about each person’s character	A	Fair mediation begins with listening, clarifying, and summarizing.	1	Only after understanding both accounts should the mediator guide concessions and seek a workable consensus.	Listening and summarizing establish a shared understanding of the conflict.	Premature judgment undermines fairness.	A handshake belongs at the conclusion, not the beginning.	Mediation should focus on relevant behavior and professional issues.	Rushing to a solution before defining the problem.	First hear; then summarize; then solve.	Hear both before building one solution.	high	mediation_steps	optional_after_answer	ltl2_c6_mediation_process_068	A sequence: Hear A, Hear B, Summarize, Options, Consensus, Handshake.	Hear both before building one solution.	A sequence: Hear A, Hear B, Summarize, Options, Consensus, Handshake.	Learn to Lead Volume 2, Chapter 6 — Conflict Management	101–102	approved_source	draft	LTL2-C6-PH-Q063|LTL2-C6-PH-Q064|LTL2-C6-PH-Q065	60
LTL2-C6-PH-Q069	Chapter 6 H	C6-O37	LTL2-C6-MEDIATION_CONSENSUS	LTL2-C6-F069	medium	understanding	multiple_choice	study_and_test	cap_direct	In the chapter’s mediation process, consensus means	one person wins completely	general agreement everyone can live with	the mediator avoids making any recommendation	both people must become close friends	B	Consensus is a workable agreement everyone can live with.	1	It may require concessions and does not mean every person receives everything desired.	Consensus is not total victory for one side.	It is a workable agreement broadly acceptable to those involved.	The mediator may guide and persuade toward fairness.	Professional cooperation, not friendship, is the goal.	Confusing consensus with unanimity or complete satisfaction.	Think acceptable, not perfect.	Consensus = livable agreement.	medium	overlap_agreement	optional_after_answer	ltl2_c6_mediation_consensus_069	Two circles overlapping in an area labeled Workable Agreement.	Consensus = livable agreement.	Two circles overlapping in an area labeled Workable Agreement.	Learn to Lead Volume 2, Chapter 6 — Conflict Management	101–102	approved_source	draft	LTL2-C6-PH-Q063|LTL2-C6-PH-Q064|LTL2-C6-PH-Q065	45
LTL2-C6-PI-Q070	Chapter 6 I	C6-O38	LTL2-C6-DIVERSITY_DEFINITION	LTL2-C6-F070	easy	recall	multiple_choice	study_and_test	cap_direct	Diversity refers to	differences among people within a group or society	a requirement that everyone think alike	a conflict-management technique	a personality test score	A	Diversity means the variety of differences among people.	1	Respect turns difference into strength; prejudice and discrimination can turn it into division.	Diversity includes differences in background, experience, identity, and perspective.	Sameness is the opposite of diversity.	Conflict management is a separate topic.	MBTI describes preferences, not diversity as a whole.	Reducing diversity to only one demographic trait.	Think many kinds of difference within one team.	Different people, one mission.	medium	mosaic_team	optional_after_answer	ltl2_c6_diversity_definition_070	A mosaic made of different pieces forming one CAP team symbol.	Different people, one mission.	A mosaic made of different pieces forming one CAP team symbol.	Learn to Lead Volume 2, Chapter 6 — Diversity, Prejudice & Leadership	103–106	approved_source	draft	LTL2-C6-PI-Q071|LTL2-C6-PI-Q072|LTL2-C6-PI-Q073	40
LTL2-C6-PI-Q071	Chapter 6 I	C6-O39	LTL2-C6-DIVERSITY_STRENGTH	LTL2-C6-F071	medium	understanding	multiple_choice	study_and_test	cap_direct	Why does the chapter call diversity a strength for the military and CAP?	Different backgrounds can expand talent, perspective, and capability.	Diversity eliminates all conflict.	A diverse team no longer needs standards.	Only demographic differences determine performance.	A	Diversity can widen a team’s talent and perspective.	1	An inclusive organization can draw on more of the population and solve problems with a broader range of experience.	A broader range of experiences and abilities can strengthen the mission.	Difference can also create misunderstanding if poorly led.	Common standards remain essential.	Performance depends on many factors, not demographics alone.	Treating diversity as either automatically perfect or automatically divisive.	Look for the mission benefit without unrealistic guarantees.	More perspectives, more tools.	medium	toolkit_people	optional_after_answer	ltl2_c6_diversity_strength_071	A diverse group contributing different tools to one mission.	More perspectives, more tools.	A diverse group contributing different tools to one mission.	Learn to Lead Volume 2, Chapter 6 — Diversity, Prejudice & Leadership	103–104	approved_source	draft	LTL2-C6-PI-Q070|LTL2-C6-PI-Q072|LTL2-C6-PI-Q073	45
LTL2-C6-PI-Q072	Chapter 6 I	C6-O42-43	LTL2-C6-INCREASING_DIVERSITY	LTL2-C6-F072	medium	analysis	multiple_choice	study_and_test	cap_direct	What is a likely leadership implication of America’s increasing diversity?	Leaders will need stronger skills in respect, inclusion, and understanding different perspectives.	Leaders should use one communication approach for everyone.	Core Values will become less important.	Teams should avoid discussing differences.	A	Growing diversity increases the need for inclusive leadership.	1	Leaders must build common purpose while understanding and respecting a wider range of people.	Changing demographics make inclusive people skills more important.	One-size-fits-all leadership becomes less effective.	Core Values provide a common foundation across differences.	Silence does not prevent prejudice or misunderstanding.	Thinking inclusion means lowering common standards.	Separate common mission from varied backgrounds.	Common values; varied voices.	medium	bridge_many	optional_after_answer	ltl2_c6_increasing_diversity_072	Many different people crossing one bridge labeled Core Values.	Common values; varied voices.	Many different people crossing one bridge labeled Core Values.	Learn to Lead Volume 2, Chapter 6 — Diversity, Prejudice & Leadership	104	approved_source	draft	LTL2-C6-PI-Q070|LTL2-C6-PI-Q071|LTL2-C6-PI-Q073	50
LTL2-C6-PI-Q073	Chapter 6 I	C6-O44	LTL2-C6-PREJUDICE_DEFINITION	LTL2-C6-F073	medium	recall	multiple_choice	study_and_test	cap_direct	Prejudice is best defined as	pre-judging a person or group without sufficient knowledge	disagreeing with a teammate’s idea	enforcing a fair standard	mediating a conflict	A	Prejudice means judging before knowing.	1	It substitutes assumptions about a group for evidence about an individual.	Prejudice means forming a judgment in advance, often based on group identity.	Ideas may be judged on evidence without prejudice toward the person.	Fair standards are not prejudice when applied properly.	Mediation is a conflict-resolution process.	Calling every negative judgment prejudice.	Ask whether the judgment came before real knowledge.	Prejudice = pre-judge.	medium	stamp_before_file	optional_after_answer	ltl2_c6_prejudice_definition_073	A judgment stamp hitting a closed, unread personnel file.	Prejudice = pre-judge.	A judgment stamp hitting a closed, unread personnel file.	Learn to Lead Volume 2, Chapter 6 — Diversity, Prejudice & Leadership	105–106	approved_source	draft	LTL2-C6-PI-Q070|LTL2-C6-PI-Q071|LTL2-C6-PI-Q072	45
LTL2-C6-PI-Q074	Chapter 6 I	C6-O45-46	LTL2-C6-HARASSMENT_RETALIATION	LTL2-C6-F074	hard	analysis	multiple_choice	study_and_test	cap_direct	Which pairing is correct?	Harassment—unwelcome conduct that creates a hostile environment; Retaliation—revenge against someone who reports or opposes discrimination	Harassment—any correction by a leader; Retaliation—constructive feedback	Harassment—private prejudice only; Retaliation—mediation	Harassment—disagreement; Retaliation—compromise	A	Harassment is hostile conduct; retaliation punishes someone for speaking up.	1	Leaders must prevent both the original mistreatment and revenge against those who object or report it.	This matches the chapter’s distinction.	Legitimate correction and feedback are not automatically harassment or retaliation.	Harassment involves conduct, and retaliation is revenge for protected opposition or reporting.	Ordinary disagreement and compromise are different concepts.	Thinking retaliation means any negative consequence after a complaint.	Look for revenge connected to opposing discrimination or harassment.	Harass harms; retaliate punishes the reporter.	high	shield_reporter	optional_after_answer	ltl2_c6_harassment_retaliation_074	A shield protecting a person who reports mistreatment.	Harass harms; retaliate punishes the reporter.	A shield protecting a person who reports mistreatment.	Learn to Lead Volume 2, Chapter 6 — Diversity, Prejudice & Leadership	105–106	approved_source	draft	LTL2-C6-PI-Q070|LTL2-C6-PI-Q071|LTL2-C6-PI-Q072	55
LTL2-C6-PI-Q075	Chapter 6 I	C6-O47-48	LTL2-C6-LEADER_FIGHT_HATE	LTL2-C6-F075	hard	scenario	multiple_choice	study_and_test	application	A cadet leader hears repeated degrading jokes about a teammate’s background. What is the best response?	Stay silent unless the target complains.	Interrupt the behavior, reinforce standards, support the target, and involve appropriate leaders.	Join the joking to avoid conflict.	Privately decide the jokes are wrong but take no action.	B	Leaders must actively create an atmosphere of dignity and respect.	1	Fighting prejudice requires speaking up, supporting affected people, educating the team, and using proper reporting channels.	Leaders can be responsible for failing to act.	This combines immediate intervention, support, standards, and proper escalation.	Participation violates respect and worsens the harm.	Private disapproval without action does not protect the team.	Believing neutrality is enough when harm is occurring.	Ask what protects both the person and the team climate.	Silence gives hate space.	high	speak_up_shield	optional_after_answer	ltl2_c6_leader_fight_hate_075	A leader stepping between degrading words and a teammate, with a respect shield.	Silence gives hate space.	A leader stepping between degrading words and a teammate, with a respect shield.	Learn to Lead Volume 2, Chapter 6 — Diversity, Prejudice & Leadership	105–106	approved_source	draft	LTL2-C6-PI-Q070|LTL2-C6-PI-Q071|LTL2-C6-PI-Q072	55
