external_id	pilot_batch	objective_code	concept_code	question_family_code	difficulty	cognitive_level	question_type	question_mode	question_style	question_text	choice_a	choice_b	choice_c	choice_d	correct_letter	short_explanation	feedback_display_version	explanation	choice_a_explanation	choice_b_explanation	choice_c_explanation	choice_d_explanation	common_mistake	remediation_text	memory_aid	visual_priority	visual_type	visual_display_mode	visual_asset_key	visual_brief	visual_caption	visual_alt_text	source_reference_text	source_pages	source_status	review_status	reinforcement_question_ids	estimated_time_seconds
LTL2-C4-Q052	Motivation	C4-O19	C4-K020	C4-K020-052	easy	recall	multiple_choice	mixed	cap_direct	Motivation is best described as	the talent to perform a task	the reason or “why” behind an action	the reward received after success	the confidence created by high morale	B	Motivation is the reason that gives purpose and direction to behavior—the person’s “why.”	1	Motivation is the reason that gives purpose and direction to behavior—the person’s “why.”	Talent is ability, not motivation.	Motivation is the reason that gives purpose and direction to behavior—the person’s “why.”	A reward may influence motivation but is not motivation itself.	Confidence and morale can affect performance but are distinct concepts.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Motivation on pages 23. Focus on the exact definition and how it differs from nearby concepts.	Motivation = your why.	high	why_arrow	optional_after_answer	c4_k020_52	The word WHY pointing toward an action.	Motivation gives purpose and direction to behavior.	A question mark labeled Why leading to purposeful action.	Learn to Lead, Volume 2, Chapter 4, Motivation	23	approved	draft	LTL2-C4-Q053	25
LTL2-C4-Q053	Motivation	C4-O20	C4-K020	C4-K020-053	medium	understanding	multiple_choice	mixed	cap_direct	Why must leaders understand what motivates individual team members?	The same reward motivates everyone equally	Different people may pursue the same goal for different reasons	Motivation matters only when ability is low	Leaders can replace standards with personal incentives	B	People differ in their reasons, so effective leaders connect the mission to what matters to each person.	1	People differ in their reasons, so effective leaders connect the mission to what matters to each person.	The chapter emphasizes individual differences in motivation.	People differ in their reasons, so effective leaders connect the mission to what matters to each person.	Highly able people may still perform poorly without motivation.	Motivation supports standards; it does not replace them.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Motivation on pages 23. Focus on the exact definition and how it differs from nearby concepts.	Same goal, different why.	high	multiple_paths	optional_after_answer	c4_k020_53	Two cadets moving toward the same goal from different personal reasons.	People may share a goal while being motivated by different reasons.	Two paths with different motivations leading to the same goal.	Learn to Lead, Volume 2, Chapter 4, Motivation	23	approved	draft	LTL2-C4-Q052	35
LTL2-C4-Q054	Motivation	C4-O21	C4-K021	C4-K021-054	easy	recall	multiple_choice	mixed	cap_direct	Which is an intrinsic reward?	A cash bonus	A ribbon	Pride from mastering a difficult skill	A public award	C	Intrinsic rewards come from within, such as satisfaction, pride, or a sense of accomplishment.	1	Intrinsic rewards come from within, such as satisfaction, pride, or a sense of accomplishment.	Money is an external or extrinsic reward.	A ribbon is externally provided.	Intrinsic rewards come from within, such as satisfaction, pride, or a sense of accomplishment.	Public recognition is extrinsic.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Motivation on pages 24. Focus on the exact definition and how it differs from nearby concepts.	Intrinsic = inside.	high	inside_out_reward	optional_after_answer	c4_k021_54	A heart and mind glowing from accomplishment, contrasted with an external trophy.	Intrinsic rewards are felt within the person.	A person feeling internal pride rather than receiving an outside prize.	Learn to Lead, Volume 2, Chapter 4, Motivation	24	approved	draft	LTL2-C4-Q055	25
LTL2-C4-Q055	Motivation	C4-O21	C4-K021	C4-K021-055	medium	understanding	multiple_choice	mixed	cap_direct	Which statement correctly contrasts intrinsic and extrinsic rewards?	Intrinsic rewards are always stronger; extrinsic rewards never work	Intrinsic rewards come from personal satisfaction; extrinsic rewards come from outside the person	Intrinsic rewards are emotional; extrinsic rewards are logical	Intrinsic rewards motivate volunteers; extrinsic rewards motivate only paid employees	B	Intrinsic rewards are internal satisfactions, while extrinsic rewards are provided externally.	1	Intrinsic rewards are internal satisfactions, while extrinsic rewards are provided externally.	Both can motivate depending on the person and situation.	Intrinsic rewards are internal satisfactions, while extrinsic rewards are provided externally.	The distinction is source, not emotion versus logic.	Both kinds can affect volunteers and employees.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Motivation on pages 24. Focus on the exact definition and how it differs from nearby concepts.	Inside satisfaction, outside reward.	high	inside_outside_diagram	optional_after_answer	c4_k021_55	A person with an internal glow beside a medal handed from outside.	Intrinsic comes from within; extrinsic comes from outside.	Internal satisfaction contrasted with an externally given reward.	Learn to Lead, Volume 2, Chapter 4, Motivation	24	approved	draft	LTL2-C4-Q054	35
LTL2-C4-Q056	Motivation	C4-O22	C4-K022	C4-K022-056	hard	scenario	multiple_choice	mixed	scenario	An NCO wants cadets to prepare thoroughly for a difficult mission. Which approach best uses shared purpose?	Promise a prize to the top performer only	Explain how each person’s preparation protects the team and accomplishes the mission	Warn that unprepared cadets will look foolish	Assign tasks without explaining why they matter	B	Shared purpose links individual effort to common values, goals, and mission importance.	1	Shared purpose links individual effort to common values, goals, and mission importance.	A prize is extrinsic and may divide attention from the team purpose.	Shared purpose links individual effort to common values, goals, and mission importance.	Shame may create short-term compliance but not shared commitment.	Without the why, people are less likely to internalize the mission.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Motivation on pages 25. Focus on the exact definition and how it differs from nearby concepts.	Connect my task to our mission.	high	link_diagram	optional_after_answer	c4_k022_56	An individual task linked by a chain to team safety and mission success.	Shared purpose shows how individual effort serves the whole team.	A cadet’s preparation connected to team safety and mission accomplishment.	Learn to Lead, Volume 2, Chapter 4, Motivation	25	approved	draft	LTL2-C4-Q057	45
LTL2-C4-Q057	Motivation	C4-O22	C4-K022	C4-K022-057	hard	analysis	multiple_choice	mixed	application	Why is shared purpose often more powerful than a simple reward?	It guarantees everyone has identical personal goals	It connects action to values and long-term meaning, encouraging deeper commitment	It eliminates the need for standards and supervision	It works only when no extrinsic rewards are available	B	Shared purpose motivates through meaning and agreement, not merely through an outside payoff.	1	Shared purpose motivates through meaning and agreement, not merely through an outside payoff.	People can retain different personal goals while sharing a mission.	Shared purpose motivates through meaning and agreement, not merely through an outside payoff.	Purpose complements standards and supervision.	Shared purpose can be powerful even when external rewards exist.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Motivation on pages 25. Focus on the exact definition and how it differs from nearby concepts.	Meaning lasts longer than prizes.	high	roots_and_trophy	optional_after_answer	c4_k022_57	Deep roots labeled Purpose beside a temporary trophy.	Shared purpose creates deeper, more durable motivation.	A rooted tree representing purpose contrasted with a temporary prize.	Learn to Lead, Volume 2, Chapter 4, Motivation	25	approved	draft	LTL2-C4-Q056	45
LTL2-C4-Q058	Motivation	C4-O23	C4-K023	C4-K023-058	medium	understanding	multiple_choice	mixed	cap_direct	Why can leading volunteers be more challenging than leading paid employees?	Volunteers are less capable	Volunteers can leave more easily if they do not find meaning or alignment	Volunteers cannot receive recognition	Volunteers are exempt from standards	B	Volunteers serve because they choose to; if purpose and personal goals do not align, they can vote with their feet.	1	Volunteers serve because they choose to; if purpose and personal goals do not align, they can vote with their feet.	Ability is not inherently lower in volunteers.	Volunteers serve because they choose to; if purpose and personal goals do not align, they can vote with their feet.	Recognition can be an important extrinsic motivator for volunteers.	Volunteer organizations still require standards.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Motivation on pages 25. Focus on the exact definition and how it differs from nearby concepts.	Volunteers stay for the why.	high	open_door_diagram	optional_after_answer	c4_k023_58	A volunteer choosing between a meaningful mission and an exit door.	Volunteer commitment depends heavily on worthwhile purpose.	A volunteer staying for a meaningful mission while an open exit remains available.	Learn to Lead, Volume 2, Chapter 4, Motivation	25	approved	draft	LTL2-C4-Q059	35
LTL2-C4-Q059	Motivation	C4-O23	C4-K023	C4-K023-059	hard	scenario	multiple_choice	mixed	scenario	A volunteer leader relies only on threats and small prizes. Participation briefly rises, then falls. What is the best diagnosis?	The rewards were not expensive enough	The leader failed to build intrinsic motivation and shared purpose	Volunteers should be treated exactly like paid employees	The team needs fewer explanations and more control	B	Short-term external pressure cannot replace a meaningful connection between the volunteer’s values and the mission.	1	Short-term external pressure cannot replace a meaningful connection between the volunteer’s values and the mission.	Increasing the prize may not create lasting commitment.	Short-term external pressure cannot replace a meaningful connection between the volunteer’s values and the mission.	Volunteer motivation often requires greater attention to meaning and alignment.	More control without purpose is unlikely to create durable motivation.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Motivation on pages 24-25. Focus on the exact definition and how it differs from nearby concepts.	Prizes start; purpose sustains.	high	short_long_graph	optional_after_answer	c4_k023_59	A short spike labeled Prize and a sustained line labeled Shared Purpose.	External rewards may spark action; shared purpose sustains it.	A graph comparing a brief reward-driven rise with sustained purpose-driven commitment.	Learn to Lead, Volume 2, Chapter 4, Motivation	24-25	approved	draft	LTL2-C4-Q058	45
LTL2-C4-Q060	NCO / Officer Relationship	C4-O24	C4-K024	C4-K024-060	easy	recognition	multiple_choice	mixed	cap_direct	Which duty is more characteristic of an NCO than an officer?	Establishing long-term policy	Training people to do their jobs	Organizing a team of leaders	Creating conditions for several teams to succeed	B	NCOs focus on short-term needs and train people to perform their jobs.	1	NCOs focus on short-term needs and train people to perform their jobs.	Establishing policy is more characteristic of officers.	NCOs focus on short-term needs and train people to perform their jobs.	Organizing a team of leaders is generally an officer function.	Creating broad conditions for success is an officer emphasis.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review NCO / Officer Relationship on pages 26. Focus on the exact definition and how it differs from nearby concepts.	NCOs train and get the job done.	high	role_comparison	optional_after_answer	c4_k024_60	An NCO training a small team beside an officer planning for the larger organization.	NCOs develop people and execute plans at the first line.	An NCO training cadets while an officer plans for the larger team.	Learn to Lead, Volume 2, Chapter 4, NCO / Officer Relationship	26	approved	draft	LTL2-C4-Q061	25
LTL2-C4-Q061	NCO / Officer Relationship	C4-O24	C4-K024	C4-K024-061	medium	understanding	multiple_choice	mixed	cap_direct	Which statement best contrasts NCO and officer responsibilities?	NCOs lead people; officers do not	NCOs emphasize short-term execution and individual cadets; officers emphasize long-term direction and the whole team	NCOs create standards; officers enforce them	NCOs work tactically only; officers work strategically only	B	NCOs usually focus on near-term execution and people, while officers establish broader direction and conditions.	1	NCOs usually focus on near-term execution and people, while officers establish broader direction and conditions.	Both NCOs and officers lead people.	NCOs usually focus on near-term execution and people, while officers establish broader direction and conditions.	The chapter generally reverses this: officers establish, NCOs help ensure compliance.	Roles can occur at different arenas; the distinction is not absolute.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review NCO / Officer Relationship on pages 26. Focus on the exact definition and how it differs from nearby concepts.	NCO: now and near. Officer: later and larger.	high	near_far_diagram	optional_after_answer	c4_k024_61	A close-up of individual cadets and a wide-angle view of the whole organization.	NCOs focus near-term and close; officers look broader and longer-term.	A close view of a small team contrasted with a broad long-term organizational view.	Learn to Lead, Volume 2, Chapter 4, NCO / Officer Relationship	26	approved	draft	LTL2-C4-Q060	35
LTL2-C4-Q062	NCO / Officer Relationship	C4-O25	C4-K025	C4-K025-062	easy	recall	multiple_choice	mixed	cap_direct	The three leadership arenas are	technical, physical, and mental	tactical, operational, and strategic	individual, team, and institutional	directing, coaching, and supporting	B	Leadership is practiced in tactical, operational, and strategic arenas.	1	Leadership is practiced in tactical, operational, and strategic arenas.	These are readiness areas.	Leadership is practiced in tactical, operational, and strategic arenas.	These are not the chapter’s named arenas.	These are behavior or style ideas, not the three arenas.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review NCO / Officer Relationship on pages 27. Focus on the exact definition and how it differs from nearby concepts.	TOS: Tactical, Operational, Strategic.	high	three_level_pyramid	optional_after_answer	c4_k025_62	A three-level pyramid labeled Tactical, Operational, Strategic.	Leadership expands from tactical to operational to strategic.	A pyramid showing tactical, operational, and strategic levels.	Learn to Lead, Volume 2, Chapter 4, NCO / Officer Relationship	27	approved	draft	LTL2-C4-Q063	25
LTL2-C4-Q063	NCO / Officer Relationship	C4-O25	C4-K025	C4-K025-063	hard	scenario	multiple_choice	mixed	scenario	At a search mission, a leader assigns aircrews to specific areas and coordinates their work. Which arena is this?	Tactical	Operational	Strategic	Technical	B	Operational leaders organize and direct tactical teams and coordinate mission details.	1	Operational leaders organize and direct tactical teams and coordinate mission details.	Tactical leadership performs the immediate task, such as an individual aircrew conducting the search.	Operational leaders organize and direct tactical teams and coordinate mission details.	Strategic leadership focuses on long-term institutional resources and direction.	Technical is a readiness or skill category, not a leadership arena.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review NCO / Officer Relationship on pages 27. Focus on the exact definition and how it differs from nearby concepts.	Operational organizes operators.	high	mission_layers	optional_after_answer	c4_k025_63	Strategic resources above operational coordination above tactical aircrews.	Operational leadership coordinates the teams performing the mission.	A layered mission structure with operational staff assigning tactical aircrews.	Learn to Lead, Volume 2, Chapter 4, NCO / Officer Relationship	27	approved	draft	LTL2-C4-Q062	45
LTL2-C4-Q064	NCO / Officer Relationship	C4-O26	C4-K026	C4-K026-064	medium	recall	multiple_choice	mixed	cap_direct	The three levels of leadership skill are	personal, interpersonal, and organizational	technical, conceptual, and people skills	tactical, operational, and strategic skills	planning, directing, and evaluating	B	Leadership skill develops across technical, people, and conceptual skills.	1	Leadership skill develops across technical, people, and conceptual skills.	These terms are not the chapter’s three skill levels.	Leadership skill develops across technical, people, and conceptual skills.	Those are arenas, not skill types.	These are leadership tasks, not the named skill categories.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review NCO / Officer Relationship on pages 27-28. Focus on the exact definition and how it differs from nearby concepts.	Tools, People, Ideas.	high	three_part_icon_card	optional_after_answer	c4_k026_64	Icons for tools, people, and a lightbulb labeled Technical, People, Conceptual.	Leaders need technical, people, and conceptual skill.	Tools, a group of people, and a lightbulb representing three skill levels.	Learn to Lead, Volume 2, Chapter 4, NCO / Officer Relationship	27-28	approved	draft		35
LTL2-C4-Q065	NCO / Officer Relationship	C4-O27	C4-K027	C4-K027-065	medium	understanding	multiple_choice	mixed	cap_direct	Command intent is	a detailed list of every step a follower must take	the leader’s concise expression of purpose and desired end state	the authority to disagree with an order	a subordinate’s proposed solution to a problem	B	Command intent explains the overall result the commander wants, guiding action when details change.	1	Command intent explains the overall result the commander wants, guiding action when details change.	Intent focuses on purpose and result, not every step.	Command intent explains the overall result the commander wants, guiding action when details change.	Respectful dissent is a different concept.	That describes completed staff work.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review NCO / Officer Relationship on pages 28. Focus on the exact definition and how it differs from nearby concepts.	Intent = purpose plus end state.	high	destination_map	optional_after_answer	c4_k027_65	A map showing the destination clearly while alternate routes remain open.	Command intent tells the team where and why, not every turn.	A map with a clear destination and several possible routes.	Learn to Lead, Volume 2, Chapter 4, NCO / Officer Relationship	28	approved	draft	LTL2-C4-Q066|LTL2-C4-Q067	35
LTL2-C4-Q066	NCO / Officer Relationship	C4-O27	C4-K027	C4-K027-066	hard	scenario	multiple_choice	mixed	scenario	An unexpected obstacle blocks the planned route, but a cadet understands the commander’s desired result and chooses a safe alternate method. This best demonstrates	initiative aligned with command intent	respectful dissent	completed staff work	strategic leadership	A	Helpful initiative is independent action that remains consistent with the boss’s purpose.	1	Helpful initiative is independent action that remains consistent with the boss’s purpose.	Helpful initiative is independent action that remains consistent with the boss’s purpose.	No disagreement with the boss is being raised.	No formal proposal has been coordinated and presented.	The situation concerns immediate execution, not institutional long-term direction.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review NCO / Officer Relationship on pages 28. Focus on the exact definition and how it differs from nearby concepts.	Act independently, aim consistently.	high	alternate_route	optional_after_answer	c4_k027_66	Two routes to the same destination, with one blocked and the other chosen.	Initiative changes the route without changing the mission.	A cadet choosing an alternate route while preserving the commander’s intended destination.	Learn to Lead, Volume 2, Chapter 4, NCO / Officer Relationship	28	approved	draft	LTL2-C4-Q065|LTL2-C4-Q067	45
LTL2-C4-Q067	NCO / Officer Relationship	C4-O27	C4-K027	C4-K027-067	hard	application	multiple_choice	mixed	application	Which action best represents completed staff work?	Telling the boss there is a problem and asking what to do	Researching the issue, coordinating with stakeholders, and presenting a solution ready for approval	Waiting until the boss notices the problem	Offering several unexamined ideas so the boss can choose	B	Completed staff work thoroughly analyzes and coordinates a solution so the boss can approve it with minimal additional work.	1	Completed staff work thoroughly analyzes and coordinates a solution so the boss can approve it with minimal additional work.	This transfers the problem to the boss without analysis.	Completed staff work thoroughly analyzes and coordinates a solution so the boss can approve it with minimal additional work.	Good followers keep the boss informed rather than waiting.	Unexamined options still burden the boss.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review NCO / Officer Relationship on pages 29. Focus on the exact definition and how it differs from nearby concepts.	Bring a solution, not just a problem.	high	completed_package	optional_after_answer	c4_k027_67	A problem folder transformed into a coordinated proposal with an approval box.	Completed staff work makes the boss’s decision easier.	A researched and coordinated solution ready for the leader’s approval.	Learn to Lead, Volume 2, Chapter 4, NCO / Officer Relationship	29	approved	draft	LTL2-C4-Q065|LTL2-C4-Q066	45
LTL2-C4-Q068	Team Dynamics	C4-O28	C4-K028	C4-K028-068	medium	recall	multiple_choice	mixed	cap_direct	Which list contains only needs of successful teams identified in the chapter?	Shared purpose, leadership, involvement, morale, communication, discipline, and identity	Rank, competition, secrecy, speed, independence, rewards, and control	Uniformity, silence, obedience, isolation, pressure, perfection, and authority	Talent, equipment, funding, popularity, size, tradition, and seniority	A	Teams need shared purpose, leadership, involvement of all members, good morale, open communication, discipline, and team identity.	1	Teams need shared purpose, leadership, involvement of all members, good morale, open communication, discipline, and team identity.	Teams need shared purpose, leadership, involvement of all members, good morale, open communication, discipline, and team identity.	Several items may sometimes matter, but this is not the chapter’s seven needs.	This list includes team pitfalls rather than healthy needs.	Resources and talent do not replace the seven team needs.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Team Dynamics on pages 30-31. Focus on the exact definition and how it differs from nearby concepts.	Purpose, Lead, Involve, Morale, Communicate, Discipline, Identity.	high	seven_spoke_wheel	optional_after_answer	c4_k028_68	A seven-spoke wheel showing the seven team needs.	Strong teams meet seven connected needs.	A wheel containing shared purpose, leadership, involvement, morale, communication, discipline, and identity.	Learn to Lead, Volume 2, Chapter 4, Team Dynamics	30-31	approved	draft	LTL2-C4-Q069	35
LTL2-C4-Q069	Team Dynamics	C4-O28	C4-K028	C4-K028-069	medium	understanding	multiple_choice	mixed	cap_direct	Esprit de corps is best described as	temporary excitement before an activity	team pride, fellowship, and loyalty that grows from effectiveness	strict conformity to the leader’s opinions	the authority of informal leaders	B	Esprit de corps is a sense of team pride, fellowship, and loyalty associated with an effective team.	1	Esprit de corps is a sense of team pride, fellowship, and loyalty associated with an effective team.	It is deeper and more durable than temporary excitement.	Esprit de corps is a sense of team pride, fellowship, and loyalty associated with an effective team.	Healthy team identity is not blind conformity.	Informal leadership is a separate concept.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Team Dynamics on pages 31. Focus on the exact definition and how it differs from nearby concepts.	Esprit = pride in us.	high	team_badge	optional_after_answer	c4_k028_69	A team gathered around a shared emblem with pride and loyalty.	Esprit de corps is the team’s shared pride and fellowship.	Team members united around a shared emblem with pride and loyalty.	Learn to Lead, Volume 2, Chapter 4, Team Dynamics	31	approved	draft	LTL2-C4-Q068	35
LTL2-C4-Q070	Team Dynamics	C4-O29	C4-K029	C4-K029-070	easy	recognition	multiple_choice	mixed	cap_direct	A free rider is someone who	challenges groupthink with an independent idea	receives the benefits of team effort without contributing fairly	leads without formal authority	works alone to avoid slowing the team	B	A free rider benefits from the team’s labor without providing a fair share of effort.	1	A free rider benefits from the team’s labor without providing a fair share of effort.	That person may provide valuable dissent.	A free rider benefits from the team’s labor without providing a fair share of effort.	That describes an informal leader.	Working alone may be inefficient but is not the definition.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Team Dynamics on pages 32. Focus on the exact definition and how it differs from nearby concepts.	Free ride = benefits without effort.	high	wagon_diagram	optional_after_answer	c4_k029_70	Several team members pulling a wagon while one person sits without helping.	A free rider enjoys the result without sharing the work.	A team pulling a wagon while one member rides without contributing.	Learn to Lead, Volume 2, Chapter 4, Team Dynamics	32	approved	draft	LTL2-C4-Q071	25
LTL2-C4-Q071	Team Dynamics	C4-O29	C4-K029	C4-K029-071	hard	scenario	multiple_choice	mixed	scenario	Every member privately doubts a plan, but each assumes the others support it, so no one speaks up. Which pitfall is most directly involved?	Esprit de corps	False consensus and conformity	Completed staff work	Operational leadership	B	People may incorrectly assume the group agrees and suppress dissent, producing false consensus and conformity.	1	People may incorrectly assume the group agrees and suppress dissent, producing false consensus and conformity.	Team pride does not require silent agreement.	People may incorrectly assume the group agrees and suppress dissent, producing false consensus and conformity.	Completed staff work involves researched proposals to a boss.	This is a group decision pitfall, not a leadership arena.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Team Dynamics on pages 32-33. Focus on the exact definition and how it differs from nearby concepts.	Silence can look like agreement.	high	silent_group	optional_after_answer	c4_k029_71	A group with silent thought bubbles showing doubt while a public bubble shows agreement.	Unspoken doubts can create a false picture of consensus.	Team members privately disagreeing while publicly appearing to agree.	Learn to Lead, Volume 2, Chapter 4, Team Dynamics	32-33	approved	draft	LTL2-C4-Q070	45
LTL2-C4-Q072	Team Dynamics	C4-O30	C4-K030	C4-K030-072	easy	recall	multiple_choice	mixed	cap_direct	What is the correct order of Tuckman’s team stages?	Forming, norming, storming, performing	Storming, forming, performing, norming	Forming, storming, norming, performing	Norming, forming, storming, performing	C	Teams typically move through forming, storming, norming, and performing.	1	Teams typically move through forming, storming, norming, and performing.	Storming normally comes before norming.	The sequence begins with forming and ends with performing.	Teams typically move through forming, storming, norming, and performing.	Norming follows conflict in storming.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Team Dynamics on pages 34. Focus on the exact definition and how it differs from nearby concepts.	Form, Storm, Norm, Perform.	high	four_stage_path	optional_after_answer	c4_k030_72	Four connected stages labeled Forming, Storming, Norming, Performing.	Teams develop from forming through performing.	A four-stage path showing forming, storming, norming, and performing.	Learn to Lead, Volume 2, Chapter 4, Team Dynamics	34	approved	draft	LTL2-C4-Q073|LTL2-C4-Q074	25
LTL2-C4-Q073	Team Dynamics	C4-O30	C4-K030	C4-K030-073	hard	scenario	multiple_choice	mixed	scenario	A newly assembled flight is uncertain, nervous, and only lightly committed because members do not know what to expect. Which stage is this?	Forming	Storming	Norming	Performing	A	Forming is marked by uncertainty, confusion, and limited early commitment.	1	Forming is marked by uncertainty, confusion, and limited early commitment.	Forming is marked by uncertainty, confusion, and limited early commitment.	Storming features personality clashes and conflict.	Norming features accepted standards and growing security.	Performing features mature focus on the goal.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Team Dynamics on pages 34. Focus on the exact definition and how it differs from nearby concepts.	Forming feels foggy.	high	foggy_start	optional_after_answer	c4_k030_73	A newly gathered team in light fog with question marks.	Forming begins with uncertainty and limited commitment.	A new team looking uncertain and confused at the start.	Learn to Lead, Volume 2, Chapter 4, Team Dynamics	34	approved	draft	LTL2-C4-Q072|LTL2-C4-Q074	45
LTL2-C4-Q074	Team Dynamics	C4-O30	C4-K030	C4-K030-074	hard	scenario	multiple_choice	mixed	scenario	A team’s members openly clash over attention, roles, and personal goals. Trust is still weak. Which stage is this?	Forming	Storming	Norming	Performing	B	Storming is the conflict stage where personalities and competing needs collide.	1	Storming is the conflict stage where personalities and competing needs collide.	Forming is earlier uncertainty before major conflict emerges.	Storming is the conflict stage where personalities and competing needs collide.	Norming occurs as conflict decreases and standards gain acceptance.	Performing is mature, goal-focused teamwork.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Team Dynamics on pages 34. Focus on the exact definition and how it differs from nearby concepts.	Storming = personalities collide.	high	storm_clouds	optional_after_answer	c4_k030_74	Team members under storm clouds debating roles and goals.	Storming brings conflict as personalities and needs emerge.	A team in conflict over roles and personal goals.	Learn to Lead, Volume 2, Chapter 4, Team Dynamics	34	approved	draft	LTL2-C4-Q072|LTL2-C4-Q073	45
LTL2-C4-Q075	Team Dynamics	C4-O31	C4-K031	C4-K031-075	hard	application	multiple_choice	mixed	application	Under the LEAD model, which action belongs most clearly to “Empower to participate”?	Set boundaries and explain why goals matter	Ask open-ended questions, listen actively, and welcome different views	Use brainstorming to find common interests	Give clear directions and monitor morale	B	Empowerment invites participation through open questions, active listening, understanding, and diverse views.	1	Empowerment invites participation through open questions, active listening, understanding, and diverse views.	That belongs mainly to Lead with a clear purpose.	Empowerment invites participation through open questions, active listening, understanding, and diverse views.	That belongs mainly to Aim for consensus.	That belongs mainly to Direct the team.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Team Dynamics on pages 35. Focus on the exact definition and how it differs from nearby concepts.	L-E-A-D: Purpose, Participation, Agreement, Direction.	high	lead_model_quadrants	optional_after_answer	c4_k031_75	Four quadrants labeled Lead, Empower, Aim, Direct with key verbs.	The LEAD model organizes four basic team-leadership functions.	A four-part diagram showing Lead, Empower, Aim, and Direct.	Learn to Lead, Volume 2, Chapter 4, Team Dynamics	35	approved	draft		45
