external_id	pilot_batch	objective_code	concept_code	question_family_code	difficulty	cognitive_level	question_type	question_mode	question_style	question_text	choice_a	choice_b	choice_c	choice_d	correct_letter	short_explanation	feedback_display_version	explanation	choice_a_explanation	choice_b_explanation	choice_c_explanation	choice_d_explanation	common_mistake	remediation_text	memory_aid	visual_priority	visual_type	visual_display_mode	visual_asset_key	visual_brief	visual_caption	visual_alt_text	source_reference_text	source_pages	source_status	review_status	reinforcement_question_ids	estimated_time_seconds
LTL2-C7-PE-Q006	Chapter 7 E: Learning Organizations & Systems	LTL2-C7-OBJ-28-34	LTL2-C7-PERSONAL_MASTERY	LTL2-C7-E-PERSONAL_MASTERY	medium	understanding	multiple_choice	both	cap_direct	Personal mastery is	continuous learning and disciplined growth toward what matters	achieving flawless performance	gaining legitimate authority	persuading followers through charisma	A	Personal mastery is an ongoing discipline of learning, growth, and pursuing meaningful vision.	1	Personal mastery is an ongoing discipline of learning, growth, and pursuing meaningful vision. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Personal mastery is an ongoing discipline of learning, growth, and pursuing meaningful vision.	Not quite. “achieving flawless performance” is plausible, but it does not match the exact concept tested here. Personal mastery is an ongoing discipline of learning, growth, and pursuing meaningful vision.	Not quite. “gaining legitimate authority” is plausible, but it does not match the exact concept tested here. Personal mastery is an ongoing discipline of learning, growth, and pursuing meaningful vision.	Not quite. “persuading followers through charisma” is plausible, but it does not match the exact concept tested here. Personal mastery is an ongoing discipline of learning, growth, and pursuing meaningful vision.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of personal mastery, then compare it with the closest distractor and state the one key difference.	Mastery is a journey, not perfection.	medium	concept_diagram	optional_after_answer	ltl2_c7_pe_q006	Simple instructional diagram contrasting personal mastery with a nearby but different leadership concept.	Mastery is a journey, not perfection.	A simple diagram illustrating personal mastery and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 28-34	131-137	approved_source	draft	LTL2-C7-PE-Q007,LTL2-C7-PE-Q008	40
LTL2-C7-PE-Q007	Chapter 7 E: Learning Organizations & Systems	LTL2-C7-OBJ-28-34	LTL2-C7-PERSONAL_VISION	LTL2-C7-E-PERSONAL_VISION	medium	understanding	multiple_choice	both	cap_direct	A personal vision is	a clear picture of the future an individual wants to create	a team’s unwritten rules	a leader’s formal authority	a reward attached to a condition	A	Personal vision describes a desired future that guides learning and effort.	1	Personal vision describes a desired future that guides learning and effort. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Personal vision describes a desired future that guides learning and effort.	Not quite. “a team’s unwritten rules” is plausible, but it does not match the exact concept tested here. Personal vision describes a desired future that guides learning and effort.	Not quite. “a leader’s formal authority” is plausible, but it does not match the exact concept tested here. Personal vision describes a desired future that guides learning and effort.	Not quite. “a reward attached to a condition” is plausible, but it does not match the exact concept tested here. Personal vision describes a desired future that guides learning and effort.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of personal vision, then compare it with the closest distractor and state the one key difference.	Vision pictures the future.	medium	concept_diagram	optional_after_answer	ltl2_c7_pe_q007	Simple instructional diagram contrasting personal vision with a nearby but different leadership concept.	Vision pictures the future.	A simple diagram illustrating personal vision and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 28-34	131-137	approved_source	draft	LTL2-C7-PE-Q008,LTL2-C7-PE-Q009	40
LTL2-C7-PE-Q008	Chapter 7 E: Learning Organizations & Systems	LTL2-C7-OBJ-28-34	LTL2-C7-CREATIVE_TENSION	LTL2-C7-E-CREATIVE_TENSION	hard	understanding	multiple_choice	both	cap_direct	The gap between a personal vision and present reality can create	creative tension that motivates growth	coercive power	passive management by exception	groupthink	A	Creative tension arises from the gap between current reality and a desired future and can energize improvement.	1	Creative tension arises from the gap between current reality and a desired future and can energize improvement. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Creative tension arises from the gap between current reality and a desired future and can energize improvement.	Not quite. “coercive power” is plausible, but it does not match the exact concept tested here. Creative tension arises from the gap between current reality and a desired future and can energize improvement.	Not quite. “passive management by exception” is plausible, but it does not match the exact concept tested here. Creative tension arises from the gap between current reality and a desired future and can energize improvement.	Not quite. “groupthink” is plausible, but it does not match the exact concept tested here. Creative tension arises from the gap between current reality and a desired future and can energize improvement.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of creative tension, then compare it with the closest distractor and state the one key difference.	Vision minus reality creates tension to grow.	high	concept_diagram	optional_after_answer	ltl2_c7_pe_q008	Simple instructional diagram contrasting creative tension with a nearby but different leadership concept.	Vision minus reality creates tension to grow.	A simple diagram illustrating creative tension and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 28-34	131-137	approved_source	draft	LTL2-C7-PE-Q009,LTL2-C7-PE-Q010	50
LTL2-C7-PE-Q009	Chapter 7 E: Learning Organizations & Systems	LTL2-C7-OBJ-28-34	LTL2-C7-SHARED_VISION	LTL2-C7-E-SHARED_VISION	medium	understanding	multiple_choice	both	cap_direct	A shared vision is strongest when	followers merely comply with the commander’s private goal	members genuinely share and commit to a common future	the goal is kept vague	rewards replace commitment	B	A shared vision is a common picture of the future that people genuinely own together.	1	A shared vision is a common picture of the future that people genuinely own together. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Not quite. “followers merely comply with the commander’s private goal” is plausible, but it does not match the exact concept tested here. A shared vision is a common picture of the future that people genuinely own together.	Correct. A shared vision is a common picture of the future that people genuinely own together.	Not quite. “the goal is kept vague” is plausible, but it does not match the exact concept tested here. A shared vision is a common picture of the future that people genuinely own together.	Not quite. “rewards replace commitment” is plausible, but it does not match the exact concept tested here. A shared vision is a common picture of the future that people genuinely own together.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of shared vision, then compare it with the closest distractor and state the one key difference.	Shared vision is ours, not merely yours.	medium	concept_diagram	optional_after_answer	ltl2_c7_pe_q009	Simple instructional diagram contrasting shared vision with a nearby but different leadership concept.	Shared vision is ours, not merely yours.	A simple diagram illustrating shared vision and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 28-34	131-137	approved_source	draft	LTL2-C7-PE-Q010,LTL2-C7-PE-Q001	40
LTL2-C7-PE-Q010	Chapter 7 E: Learning Organizations & Systems	LTL2-C7-OBJ-28-34	LTL2-C7-SHARED_VISION	LTL2-C7-E-SHARED_VISION	hard	analysis	multiple_choice	both	cap_direct	Why can shared vision encourage risk-taking?	It guarantees success	It creates commitment to a larger purpose despite uncertainty	It removes standards	It replaces planning with enthusiasm	B	A compelling shared purpose can make people willing to experiment even without guarantees.	1	A compelling shared purpose can make people willing to experiment even without guarantees. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Not quite. “It guarantees success” is plausible, but it does not match the exact concept tested here. A compelling shared purpose can make people willing to experiment even without guarantees.	Correct. A compelling shared purpose can make people willing to experiment even without guarantees.	Not quite. “It removes standards” is plausible, but it does not match the exact concept tested here. A compelling shared purpose can make people willing to experiment even without guarantees.	Not quite. “It replaces planning with enthusiasm” is plausible, but it does not match the exact concept tested here. A compelling shared purpose can make people willing to experiment even without guarantees.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of shared vision, then compare it with the closest distractor and state the one key difference.	Purpose can outweigh fear of uncertainty.	high	concept_diagram	optional_after_answer	ltl2_c7_pe_q010	Simple instructional diagram contrasting shared vision with a nearby but different leadership concept.	Purpose can outweigh fear of uncertainty.	A simple diagram illustrating shared vision and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 28-34	131-137	approved_source	draft	LTL2-C7-PE-Q001,LTL2-C7-PE-Q002	50
LTL2-C7-PF-Q001	Chapter 7 F: Team Learning & Mental Models	LTL2-C7-OBJ-35-41	LTL2-C7-TEAM_LEARNING	LTL2-C7-F-TEAM_LEARNING	medium	understanding	multiple_choice	both	cap_direct	Team learning occurs when	members combine insight and improve their ability to think and act together	every member studies alone	the leader supplies every answer	discussion is avoided	A	Team learning develops the group’s capacity to think, learn, and act together.	1	Team learning develops the group’s capacity to think, learn, and act together. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Team learning develops the group’s capacity to think, learn, and act together.	Not quite. “every member studies alone” is plausible, but it does not match the exact concept tested here. Team learning develops the group’s capacity to think, learn, and act together.	Not quite. “the leader supplies every answer” is plausible, but it does not match the exact concept tested here. Team learning develops the group’s capacity to think, learn, and act together.	Not quite. “discussion is avoided” is plausible, but it does not match the exact concept tested here. Team learning develops the group’s capacity to think, learn, and act together.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of team learning, then compare it with the closest distractor and state the one key difference.	Learn together; act together.	medium	concept_diagram	optional_after_answer	ltl2_c7_pf_q001	Simple instructional diagram contrasting team learning with a nearby but different leadership concept.	Learn together; act together.	A simple diagram illustrating team learning and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 35-41	138-143	approved_source	draft	LTL2-C7-PF-Q002,LTL2-C7-PF-Q003	40
LTL2-C7-PF-Q002	Chapter 7 F: Team Learning & Mental Models	LTL2-C7-OBJ-35-41	LTL2-C7-SYNERGY	LTL2-C7-F-SYNERGY	medium	understanding	multiple_choice	both	cap_direct	Synergy means	the whole can produce more than the separate efforts of its parts	all members must think identically	the leader’s power replaces teamwork	individual effort becomes unnecessary	A	Synergy is the added value created when coordinated teamwork exceeds isolated effort.	1	Synergy is the added value created when coordinated teamwork exceeds isolated effort. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Synergy is the added value created when coordinated teamwork exceeds isolated effort.	Not quite. “all members must think identically” is plausible, but it does not match the exact concept tested here. Synergy is the added value created when coordinated teamwork exceeds isolated effort.	Not quite. “the leader’s power replaces teamwork” is plausible, but it does not match the exact concept tested here. Synergy is the added value created when coordinated teamwork exceeds isolated effort.	Not quite. “individual effort becomes unnecessary” is plausible, but it does not match the exact concept tested here. Synergy is the added value created when coordinated teamwork exceeds isolated effort.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of synergy, then compare it with the closest distractor and state the one key difference.	Together can equal more than the sum.	medium	concept_diagram	optional_after_answer	ltl2_c7_pf_q002	Simple instructional diagram contrasting synergy with a nearby but different leadership concept.	Together can equal more than the sum.	A simple diagram illustrating synergy and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 35-41	138-143	approved_source	draft	LTL2-C7-PF-Q003,LTL2-C7-PF-Q004	40
LTL2-C7-PF-Q003	Chapter 7 F: Team Learning & Mental Models	LTL2-C7-OBJ-35-41	LTL2-C7-DIALOGUE_VS_DISCUSSION	LTL2-C7-F-DIALOGUE_VS_DISCUSSION	hard	understanding	multiple_choice	both	cap_direct	Which distinction is most accurate?	Dialogue explores ideas together; discussion often argues and selects among views	Dialogue requires agreement; discussion forbids conclusions	Dialogue is task behavior; discussion is relationship behavior	Dialogue is private; discussion is always public	A	Dialogue opens inquiry and shared understanding, while discussion often presents and tests positions to reach a decision.	1	Dialogue opens inquiry and shared understanding, while discussion often presents and tests positions to reach a decision. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Dialogue opens inquiry and shared understanding, while discussion often presents and tests positions to reach a decision.	Not quite. “Dialogue requires agreement; discussion forbids conclusions” is plausible, but it does not match the exact concept tested here. Dialogue opens inquiry and shared understanding, while discussion often presents and tests positions to reach a decision.	Not quite. “Dialogue is task behavior; discussion is relationship behavior” is plausible, but it does not match the exact concept tested here. Dialogue opens inquiry and shared understanding, while discussion often presents and tests positions to reach a decision.	Not quite. “Dialogue is private; discussion is always public” is plausible, but it does not match the exact concept tested here. Dialogue opens inquiry and shared understanding, while discussion often presents and tests positions to reach a decision.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of dialogue vs discussion, then compare it with the closest distractor and state the one key difference.	Dialogue explores; discussion decides.	high	concept_diagram	optional_after_answer	ltl2_c7_pf_q003	Simple instructional diagram contrasting dialogue vs discussion with a nearby but different leadership concept.	Dialogue explores; discussion decides.	A simple diagram illustrating dialogue vs discussion and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 35-41	138-143	approved_source	draft	LTL2-C7-PF-Q004,LTL2-C7-PF-Q005	50
LTL2-C7-PF-Q004	Chapter 7 F: Team Learning & Mental Models	LTL2-C7-OBJ-35-41	LTL2-C7-MENTAL_MODELS	LTL2-C7-F-MENTAL_MODELS	medium	understanding	multiple_choice	both	cap_direct	Mental models are	deep assumptions and internal pictures that shape how people interpret the world	formal written regulations	rewards offered for performance	objective measurements only	A	Mental models are often-unspoken assumptions and images that influence perception and action.	1	Mental models are often-unspoken assumptions and images that influence perception and action. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Mental models are often-unspoken assumptions and images that influence perception and action.	Not quite. “formal written regulations” is plausible, but it does not match the exact concept tested here. Mental models are often-unspoken assumptions and images that influence perception and action.	Not quite. “rewards offered for performance” is plausible, but it does not match the exact concept tested here. Mental models are often-unspoken assumptions and images that influence perception and action.	Not quite. “objective measurements only” is plausible, but it does not match the exact concept tested here. Mental models are often-unspoken assumptions and images that influence perception and action.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of mental models, then compare it with the closest distractor and state the one key difference.	Mental models are the lenses you use.	medium	concept_diagram	optional_after_answer	ltl2_c7_pf_q004	Simple instructional diagram contrasting mental models with a nearby but different leadership concept.	Mental models are the lenses you use.	A simple diagram illustrating mental models and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 35-41	138-143	approved_source	draft	LTL2-C7-PF-Q005,LTL2-C7-PF-Q006	40
LTL2-C7-PF-Q005	Chapter 7 F: Team Learning & Mental Models	LTL2-C7-OBJ-35-41	LTL2-C7-ESPOUSED_THEORY_VS_THEORY_IN_USE	LTL2-C7-F-ESPOUSED_THEORY_VS_THEORY_IN_USE	hard	understanding	multiple_choice	both	cap_direct	An espoused theory is what a person says they believe, while a theory-in-use is	the belief shown by actual behavior	a belief officially approved by the organization	a temporary automatic thought	a shared vision	A	Theory-in-use is revealed by what a person actually does, which may differ from stated beliefs.	1	Theory-in-use is revealed by what a person actually does, which may differ from stated beliefs. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Theory-in-use is revealed by what a person actually does, which may differ from stated beliefs.	Not quite. “a belief officially approved by the organization” is plausible, but it does not match the exact concept tested here. Theory-in-use is revealed by what a person actually does, which may differ from stated beliefs.	Not quite. “a temporary automatic thought” is plausible, but it does not match the exact concept tested here. Theory-in-use is revealed by what a person actually does, which may differ from stated beliefs.	Not quite. “a shared vision” is plausible, but it does not match the exact concept tested here. Theory-in-use is revealed by what a person actually does, which may differ from stated beliefs.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of espoused theory vs theory in use, then compare it with the closest distractor and state the one key difference.	Said belief versus lived belief.	high	concept_diagram	optional_after_answer	ltl2_c7_pf_q005	Simple instructional diagram contrasting espoused theory vs theory in use with a nearby but different leadership concept.	Said belief versus lived belief.	A simple diagram illustrating espoused theory vs theory in use and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 35-41	138-143	approved_source	draft	LTL2-C7-PF-Q006,LTL2-C7-PF-Q007	50
LTL2-C7-PF-Q006	Chapter 7 F: Team Learning & Mental Models	LTL2-C7-OBJ-35-41	LTL2-C7-LEAP_OF_ABSTRACTION	LTL2-C7-F-LEAP_OF_ABSTRACTION	hard	understanding	multiple_choice	both	cap_direct	A leap of abstraction occurs when a leader	turns limited observations into a broad conclusion without checking assumptions	asks questions before deciding	compares several sources of evidence	clarifies a shared vision	A	A leap of abstraction jumps from limited facts to an untested general conclusion.	1	A leap of abstraction jumps from limited facts to an untested general conclusion. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. A leap of abstraction jumps from limited facts to an untested general conclusion.	Not quite. “asks questions before deciding” is plausible, but it does not match the exact concept tested here. A leap of abstraction jumps from limited facts to an untested general conclusion.	Not quite. “compares several sources of evidence” is plausible, but it does not match the exact concept tested here. A leap of abstraction jumps from limited facts to an untested general conclusion.	Not quite. “clarifies a shared vision” is plausible, but it does not match the exact concept tested here. A leap of abstraction jumps from limited facts to an untested general conclusion.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of leap of abstraction, then compare it with the closest distractor and state the one key difference.	Few facts, big conclusion.	high	concept_diagram	optional_after_answer	ltl2_c7_pf_q006	Simple instructional diagram contrasting leap of abstraction with a nearby but different leadership concept.	Few facts, big conclusion.	A simple diagram illustrating leap of abstraction and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 35-41	138-143	approved_source	draft	LTL2-C7-PF-Q007,LTL2-C7-PF-Q008	50
LTL2-C7-PF-Q007	Chapter 7 F: Team Learning & Mental Models	LTL2-C7-OBJ-35-41	LTL2-C7-INQUIRY_AND_ADVOCACY	LTL2-C7-F-INQUIRY_AND_ADVOCACY	medium	understanding	multiple_choice	both	cap_direct	Inquiry means	asking questions to understand	arguing for a course of action	rewarding compliance	using formal authority	A	Inquiry seeks information and understanding; advocacy argues for a position.	1	Inquiry seeks information and understanding; advocacy argues for a position. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Inquiry seeks information and understanding; advocacy argues for a position.	Not quite. “arguing for a course of action” is plausible, but it does not match the exact concept tested here. Inquiry seeks information and understanding; advocacy argues for a position.	Not quite. “rewarding compliance” is plausible, but it does not match the exact concept tested here. Inquiry seeks information and understanding; advocacy argues for a position.	Not quite. “using formal authority” is plausible, but it does not match the exact concept tested here. Inquiry seeks information and understanding; advocacy argues for a position.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of inquiry and advocacy, then compare it with the closest distractor and state the one key difference.	Inquiry asks; advocacy argues.	medium	concept_diagram	optional_after_answer	ltl2_c7_pf_q007	Simple instructional diagram contrasting inquiry and advocacy with a nearby but different leadership concept.	Inquiry asks; advocacy argues.	A simple diagram illustrating inquiry and advocacy and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 35-41	138-143	approved_source	draft	LTL2-C7-PF-Q008,LTL2-C7-PF-Q001	40
LTL2-C7-PF-Q008	Chapter 7 F: Team Learning & Mental Models	LTL2-C7-OBJ-35-41	LTL2-C7-BALANCING_INQUIRY_AND_ADVOCACY	LTL2-C7-F-BALANCING_INQUIRY_AND_ADVOCACY	hard	analysis	multiple_choice	both	cap_direct	Why should leaders balance inquiry with advocacy?	To understand other views while also explaining and testing their own position	To avoid making any recommendation	To ensure followers always agree	To replace evidence with compromise	A	Balancing inquiry and advocacy promotes learning, candor, and better-tested decisions.	1	Balancing inquiry and advocacy promotes learning, candor, and better-tested decisions. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Balancing inquiry and advocacy promotes learning, candor, and better-tested decisions.	Not quite. “To avoid making any recommendation” is plausible, but it does not match the exact concept tested here. Balancing inquiry and advocacy promotes learning, candor, and better-tested decisions.	Not quite. “To ensure followers always agree” is plausible, but it does not match the exact concept tested here. Balancing inquiry and advocacy promotes learning, candor, and better-tested decisions.	Not quite. “To replace evidence with compromise” is plausible, but it does not match the exact concept tested here. Balancing inquiry and advocacy promotes learning, candor, and better-tested decisions.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of balancing inquiry and advocacy, then compare it with the closest distractor and state the one key difference.	Ask honestly; argue openly.	high	concept_diagram	optional_after_answer	ltl2_c7_pf_q008	Simple instructional diagram contrasting balancing inquiry and advocacy with a nearby but different leadership concept.	Ask honestly; argue openly.	A simple diagram illustrating balancing inquiry and advocacy and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 35-41	138-143	approved_source	draft	LTL2-C7-PF-Q001,LTL2-C7-PF-Q002	50
LTL2-C7-PG-Q001	Chapter 7 G: Situational Leadership	LTL2-C7-OBJ-42-47	LTL2-C7-TASK_BEHAVIOR	LTL2-C7-G-TASK_BEHAVIOR	medium	understanding	multiple_choice	both	cap_direct	Task behavior concerns	organizing work, schedules, responsibilities, and methods	building morale and trust	developing referent power	forming a shared vision only	A	Task behavior focuses directly on how the job gets organized and completed.	1	Task behavior focuses directly on how the job gets organized and completed. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Task behavior focuses directly on how the job gets organized and completed.	Not quite. “building morale and trust” is plausible, but it does not match the exact concept tested here. Task behavior focuses directly on how the job gets organized and completed.	Not quite. “developing referent power” is plausible, but it does not match the exact concept tested here. Task behavior focuses directly on how the job gets organized and completed.	Not quite. “forming a shared vision only” is plausible, but it does not match the exact concept tested here. Task behavior focuses directly on how the job gets organized and completed.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of task behavior, then compare it with the closest distractor and state the one key difference.	Task = how work gets done.	medium	concept_diagram	optional_after_answer	ltl2_c7_pg_q001	Simple instructional diagram contrasting task behavior with a nearby but different leadership concept.	Task = how work gets done.	A simple diagram illustrating task behavior and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 42-47	143-146	approved_source	draft	LTL2-C7-PG-Q002,LTL2-C7-PG-Q003	40
LTL2-C7-PG-Q002	Chapter 7 G: Situational Leadership	LTL2-C7-OBJ-42-47	LTL2-C7-RELATIONSHIP_BEHAVIOR	LTL2-C7-G-RELATIONSHIP_BEHAVIOR	medium	understanding	multiple_choice	both	cap_direct	Relationship behavior includes	building morale, trust, respect, and fellowship	setting deadlines and assigning tasks	correcting every exception	offering contingent rewards only	A	Relationship behavior focuses on the human connection between leader and followers.	1	Relationship behavior focuses on the human connection between leader and followers. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Relationship behavior focuses on the human connection between leader and followers.	Not quite. “setting deadlines and assigning tasks” is plausible, but it does not match the exact concept tested here. Relationship behavior focuses on the human connection between leader and followers.	Not quite. “correcting every exception” is plausible, but it does not match the exact concept tested here. Relationship behavior focuses on the human connection between leader and followers.	Not quite. “offering contingent rewards only” is plausible, but it does not match the exact concept tested here. Relationship behavior focuses on the human connection between leader and followers.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of relationship behavior, then compare it with the closest distractor and state the one key difference.	Relationship = trust and morale.	medium	concept_diagram	optional_after_answer	ltl2_c7_pg_q002	Simple instructional diagram contrasting relationship behavior with a nearby but different leadership concept.	Relationship = trust and morale.	A simple diagram illustrating relationship behavior and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 42-47	143-146	approved_source	draft	LTL2-C7-PG-Q003,LTL2-C7-PG-Q004	40
LTL2-C7-PG-Q003	Chapter 7 G: Situational Leadership	LTL2-C7-OBJ-42-47	LTL2-C7-SITUATIONAL_LEADERSHIP	LTL2-C7-G-SITUATIONAL_LEADERSHIP	medium	understanding	multiple_choice	both	cap_direct	The main idea of situational leadership is to	match leadership style to the situation	use democratic leadership in every case	lead according to personality alone	avoid changing behavior	A	Situational leadership says different challenges and followers may require different styles.	1	Situational leadership says different challenges and followers may require different styles. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Situational leadership says different challenges and followers may require different styles.	Not quite. “use democratic leadership in every case” is plausible, but it does not match the exact concept tested here. Situational leadership says different challenges and followers may require different styles.	Not quite. “lead according to personality alone” is plausible, but it does not match the exact concept tested here. Situational leadership says different challenges and followers may require different styles.	Not quite. “avoid changing behavior” is plausible, but it does not match the exact concept tested here. Situational leadership says different challenges and followers may require different styles.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of situational leadership, then compare it with the closest distractor and state the one key difference.	Match the tool to the situation.	medium	concept_diagram	optional_after_answer	ltl2_c7_pg_q003	Simple instructional diagram contrasting situational leadership with a nearby but different leadership concept.	Match the tool to the situation.	A simple diagram illustrating situational leadership and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 42-47	143-146	approved_source	draft	LTL2-C7-PG-Q004,LTL2-C7-PG-Q005	40
LTL2-C7-PG-Q004	Chapter 7 G: Situational Leadership	LTL2-C7-OBJ-42-47	LTL2-C7-AUTHORITARIAN_STYLE	LTL2-C7-G-AUTHORITARIAN_STYLE	medium	understanding	multiple_choice	both	cap_direct	The authoritarian style is most appropriate when	a critical emergency requires immediate direct action	an expert team is working smoothly	the group needs broad participation in long-term goals	the leader wants no involvement	A	Authoritarian leadership can be appropriate when time is limited, danger is immediate, or direct orders are necessary.	1	Authoritarian leadership can be appropriate when time is limited, danger is immediate, or direct orders are necessary. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Authoritarian leadership can be appropriate when time is limited, danger is immediate, or direct orders are necessary.	Not quite. “an expert team is working smoothly” is plausible, but it does not match the exact concept tested here. Authoritarian leadership can be appropriate when time is limited, danger is immediate, or direct orders are necessary.	Not quite. “the group needs broad participation in long-term goals” is plausible, but it does not match the exact concept tested here. Authoritarian leadership can be appropriate when time is limited, danger is immediate, or direct orders are necessary.	Not quite. “the leader wants no involvement” is plausible, but it does not match the exact concept tested here. Authoritarian leadership can be appropriate when time is limited, danger is immediate, or direct orders are necessary.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of authoritarian style, then compare it with the closest distractor and state the one key difference.	Emergency: be direct.	medium	concept_diagram	optional_after_answer	ltl2_c7_pg_q004	Simple instructional diagram contrasting authoritarian style with a nearby but different leadership concept.	Emergency: be direct.	A simple diagram illustrating authoritarian style and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 42-47	143-146	approved_source	draft	LTL2-C7-PG-Q005,LTL2-C7-PG-Q006	40
LTL2-C7-PG-Q005	Chapter 7 G: Situational Leadership	LTL2-C7-OBJ-42-47	LTL2-C7-DEMOCRATIC_STYLE	LTL2-C7-G-DEMOCRATIC_STYLE	medium	understanding	multiple_choice	both	cap_direct	A democratic leadership style is most appropriate when	followers should help shape goals and share responsibility	seconds matter in a life-threatening emergency	a highly capable expert needs no guidance	the leader wants to avoid decisions	A	Democratic leadership uses listening, discussion, and follower participation in decisions.	1	Democratic leadership uses listening, discussion, and follower participation in decisions. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Democratic leadership uses listening, discussion, and follower participation in decisions.	Not quite. “seconds matter in a life-threatening emergency” is plausible, but it does not match the exact concept tested here. Democratic leadership uses listening, discussion, and follower participation in decisions.	Not quite. “a highly capable expert needs no guidance” is plausible, but it does not match the exact concept tested here. Democratic leadership uses listening, discussion, and follower participation in decisions.	Not quite. “the leader wants to avoid decisions” is plausible, but it does not match the exact concept tested here. Democratic leadership uses listening, discussion, and follower participation in decisions.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of democratic style, then compare it with the closest distractor and state the one key difference.	Democratic = participate and discuss.	medium	concept_diagram	optional_after_answer	ltl2_c7_pg_q005	Simple instructional diagram contrasting democratic style with a nearby but different leadership concept.	Democratic = participate and discuss.	A simple diagram illustrating democratic style and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 42-47	143-146	approved_source	draft	LTL2-C7-PG-Q006,LTL2-C7-PG-Q001	40
