external_id,module_number,chapter_number,chapter_title,objective_code,concept_code,question_family_code,question_type,question_style,difficulty,cognitive_level,question_text,choice_a,choice_b,choice_c,choice_d,correct_letter,short_explanation,explanation,choice_a_explanation,choice_b_explanation,choice_c_explanation,choice_d_explanation,memory_aid,remediation_text,source_document,source_pages,source_reference_text,visual_priority,visual_type,visual_display_mode,visual_asset_key,visual_group,visual_file_name,visual_storage_path,visual_status,show_visual_button,visual_brief,visual_caption,visual_alt_text,exam_likeness,distractor_difficulty,eligible_for_final_exam,final_exam_weight,content_origin,style_reference,review_status,reinforcement_question_ids,estimated_time_seconds,package_code
AD-M5-Q050,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-solar-system,AD5-3-solar-system,AD5-3-solar-system,multiple_choice,brief_application,medium_hard,application,"A list includes the Sun, planets, moons, asteroids, and comets that orbit the Sun. What does the list describe?",Only the eight planets,The Sun and all bodies under its gravitational influence,Only Earth and the Moon,The entire Milky Way galaxy,B,Our solar system includes the Sun and the bodies that orbit it.,"The solar system includes the Sun, planets and their satellites, asteroids, comets, and other bodies held by the Sun’s gravitational influence.",Not correct. Only the eight planets does not match the concept being tested here.,Correct. Our solar system includes the Sun and the bodies that orbit it.,Not correct. Only Earth and the Moon does not match the concept being tested here.,Not correct. The entire Milky Way galaxy does not match the concept being tested here.,Solar system = Sun + its orbiting family.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 26-27. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,26-27,"Module 5, Chapter 3, pages 26-27",high,infographic,optional_modal,module5_sun_moon_eclipses,module5_sun_moon_eclipses,module5_sun_moon_eclipses.png,/assets/cap-visuals/module5_sun_moon_eclipses.png,approved,true,"Solar features, lunar characteristics, phases, eclipses, and astronomical units.","The Sun, the Moon & Eclipses","Solar features, lunar characteristics, phases, eclipses, and astronomical units.",high,close,true,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q049,45,AD_M5_100
AD-M5-Q051,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-au,AD5-3-au,AD5-3-au,multiple_choice,direct_exam_style,medium,recall,What is one astronomical unit (AU)?,The distance from Earth to the Moon,The diameter of the Sun,The average distance from Earth to the Sun,One light-year,C,"One AU is the average Earth–Sun distance, about 93 million miles.",Astronomical units are convenient for measuring distances within our solar system. Earth is approximately 1 AU from the Sun.,Not correct. The distance from Earth to the Moon does not match the concept being tested here.,Not correct. The diameter of the Sun does not match the concept being tested here.,"Correct. One AU is the average Earth–Sun distance, about 93 million miles.",Not correct. One light-year does not match the concept being tested here.,1 AU = Earth to Sun.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 26-27. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,26-27,"Module 5, Chapter 3, pages 26-27",high,infographic,optional_modal,module5_sun_moon_eclipses,module5_sun_moon_eclipses,module5_sun_moon_eclipses.png,/assets/cap-visuals/module5_sun_moon_eclipses.png,approved,true,"Solar features, lunar characteristics, phases, eclipses, and astronomical units.","The Sun, the Moon & Eclipses","Solar features, lunar characteristics, phases, eclipses, and astronomical units.",high,close,true,1.0,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q052,35,AD_M5_100
AD-M5-Q052,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-au,AD5-3-au,AD5-3-au,multiple_choice,brief_application,medium_hard,application,A planet is listed as 1.5 AU from the Sun. What unit is being used?,Light-years,Parsecs,Kelvin,Astronomical units (AU),D,"One AU is the average Earth–Sun distance, about 93 million miles.",Astronomical units are convenient for measuring distances within our solar system. Earth is approximately 1 AU from the Sun.,Not correct. Light-years does not match the concept being tested here.,Not correct. Parsecs does not match the concept being tested here.,Not correct. Kelvin does not match the concept being tested here.,"Correct. One AU is the average Earth–Sun distance, about 93 million miles.",1 AU = Earth to Sun.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 26-27. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,26-27,"Module 5, Chapter 3, pages 26-27",high,infographic,optional_modal,module5_sun_moon_eclipses,module5_sun_moon_eclipses,module5_sun_moon_eclipses.png,/assets/cap-visuals/module5_sun_moon_eclipses.png,approved,true,"Solar features, lunar characteristics, phases, eclipses, and astronomical units.","The Sun, the Moon & Eclipses","Solar features, lunar characteristics, phases, eclipses, and astronomical units.",high,close,false,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q051,45,AD_M5_100
AD-M5-Q053,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-photosphere,AD5-3-photosphere,AD5-3-photosphere,multiple_choice,direct_exam_style,medium,recall,What is the photosphere?,The visible outer layer or 'surface' of the Sun,The Sun’s rocky core,The Moon’s atmosphere,A comet’s tail,A,The photosphere is the Sun’s visible outer layer.,Module 5 identifies the photosphere as the thin shell of the Sun’s outer layer that we see as its visible surface.,Correct. The photosphere is the Sun’s visible outer layer.,Not correct. The Sun’s rocky core does not match the concept being tested here.,Not correct. The Moon’s atmosphere does not match the concept being tested here.,Not correct. A comet’s tail does not match the concept being tested here.,Photo = light; photosphere = visible Sun layer.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 27. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,27,"Module 5, Chapter 3, pages 27",high,infographic,optional_modal,module5_sun_moon_eclipses,module5_sun_moon_eclipses,module5_sun_moon_eclipses.png,/assets/cap-visuals/module5_sun_moon_eclipses.png,approved,true,"Solar features, lunar characteristics, phases, eclipses, and astronomical units.","The Sun, the Moon & Eclipses","Solar features, lunar characteristics, phases, eclipses, and astronomical units.",high,close,true,1.0,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q054,35,AD_M5_100
AD-M5-Q054,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-photosphere,AD5-3-photosphere,AD5-3-photosphere,multiple_choice,brief_application,medium_hard,application,A diagram labels the thin visible shell from which most sunlight appears to come. What is it?,A sunspot,The photosphere,A prominence,The corona,B,The photosphere is the Sun’s visible outer layer.,Module 5 identifies the photosphere as the thin shell of the Sun’s outer layer that we see as its visible surface.,Not correct. A sunspot does not match the concept being tested here.,Correct. The photosphere is the Sun’s visible outer layer.,Not correct. A prominence does not match the concept being tested here.,Not correct. The corona does not match the concept being tested here.,Photo = light; photosphere = visible Sun layer.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 27. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,27,"Module 5, Chapter 3, pages 27",high,infographic,optional_modal,module5_sun_moon_eclipses,module5_sun_moon_eclipses,module5_sun_moon_eclipses.png,/assets/cap-visuals/module5_sun_moon_eclipses.png,approved,true,"Solar features, lunar characteristics, phases, eclipses, and astronomical units.","The Sun, the Moon & Eclipses","Solar features, lunar characteristics, phases, eclipses, and astronomical units.",high,close,true,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q053,45,AD_M5_100
AD-M5-Q055,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-sunspots,AD5-3-sunspots,AD5-3-sunspots,multiple_choice,direct_exam_style,medium,recall,What are sunspots?,Short-lived high-energy bursts,Long looping gas eruptions,"Darker, cooler areas on the Sun",Holes in the Sun,C,"Sunspots are cooler, darker regions on the Sun.",Sunspots appear dark because they are cooler than nearby parts of the photosphere. They are associated with strong magnetic activity.,Not correct. Short-lived high-energy bursts does not match the concept being tested here.,Not correct. Long looping gas eruptions does not match the concept being tested here.,"Correct. Sunspots are cooler, darker regions on the Sun.",Not correct. Holes in the Sun does not match the concept being tested here.,Sunspots = cool dark spots.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 27-28. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,27-28,"Module 5, Chapter 3, pages 27-28",high,infographic,optional_modal,module5_sun_moon_eclipses,module5_sun_moon_eclipses,module5_sun_moon_eclipses.png,/assets/cap-visuals/module5_sun_moon_eclipses.png,approved,true,"Solar features, lunar characteristics, phases, eclipses, and astronomical units.","The Sun, the Moon & Eclipses","Solar features, lunar characteristics, phases, eclipses, and astronomical units.",high,close,true,1.0,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q056,35,AD_M5_100
AD-M5-Q056,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-sunspots,AD5-3-sunspots,AD5-3-sunspots,multiple_choice,brief_application,medium_hard,application,An observer sees dark regions on the Sun that are cooler than the surrounding surface. What are they?,Solar flares,Solar prominences,Meteorites,Sunspots,D,"Sunspots are cooler, darker regions on the Sun.",Sunspots appear dark because they are cooler than nearby parts of the photosphere. They are associated with strong magnetic activity.,Not correct. Solar flares does not match the concept being tested here.,Not correct. Solar prominences does not match the concept being tested here.,Not correct. Meteorites does not match the concept being tested here.,"Correct. Sunspots are cooler, darker regions on the Sun.",Sunspots = cool dark spots.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 27-28. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,27-28,"Module 5, Chapter 3, pages 27-28",high,infographic,optional_modal,module5_sun_moon_eclipses,module5_sun_moon_eclipses,module5_sun_moon_eclipses.png,/assets/cap-visuals/module5_sun_moon_eclipses.png,approved,true,"Solar features, lunar characteristics, phases, eclipses, and astronomical units.","The Sun, the Moon & Eclipses","Solar features, lunar characteristics, phases, eclipses, and astronomical units.",high,close,false,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q055,45,AD_M5_100
AD-M5-Q057,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-flares-prominences,AD5-3-flares-prominences,AD5-3-flares-prominences,multiple_choice,direct_exam_style,medium,recall,Which statement correctly distinguishes solar flares from solar prominences?,Flares are short-lived high-energy discharges; prominences are larger eruptions that can last much longer,Flares are dark spots; prominences are craters,Flares happen on the Moon; prominences happen on Earth,They are exactly the same thing,A,Flares are short bursts; prominences are larger and longer-lived.,The chapter defines solar flares as short-lived high-energy discharges. Solar prominences are larger eruptions that may rise thousands of miles and last much longer.,Correct. Flares are short bursts; prominences are larger and longer-lived.,Not correct. Flares are dark spots; prominences are craters does not match the concept being tested here.,Not correct. Flares happen on the Moon; prominences happen on Earth does not match the concept being tested here.,Not correct. They are exactly the same thing does not match the concept being tested here.,Flares = fast; prominences = prolonged.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 27-28. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,27-28,"Module 5, Chapter 3, pages 27-28",high,infographic,optional_modal,module5_sun_moon_eclipses,module5_sun_moon_eclipses,module5_sun_moon_eclipses.png,/assets/cap-visuals/module5_sun_moon_eclipses.png,approved,true,"Solar features, lunar characteristics, phases, eclipses, and astronomical units.","The Sun, the Moon & Eclipses","Solar features, lunar characteristics, phases, eclipses, and astronomical units.",high,close,true,1.0,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q058,35,AD_M5_100
AD-M5-Q058,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-flares-prominences,AD5-3-flares-prominences,AD5-3-flares-prominences,multiple_choice,brief_application,medium_hard,application,A solar event is a sudden short burst of energy rather than a large looping eruption lasting much longer. What is it?,A solar prominence,A solar flare,A sunspot,A meteor,B,Flares are short bursts; prominences are larger and longer-lived.,The chapter defines solar flares as short-lived high-energy discharges. Solar prominences are larger eruptions that may rise thousands of miles and last much longer.,Not correct. A solar prominence does not match the concept being tested here.,Correct. Flares are short bursts; prominences are larger and longer-lived.,Not correct. A sunspot does not match the concept being tested here.,Not correct. A meteor does not match the concept being tested here.,Flares = fast; prominences = prolonged.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 27-28. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,27-28,"Module 5, Chapter 3, pages 27-28",high,infographic,optional_modal,module5_sun_moon_eclipses,module5_sun_moon_eclipses,module5_sun_moon_eclipses.png,/assets/cap-visuals/module5_sun_moon_eclipses.png,approved,true,"Solar features, lunar characteristics, phases, eclipses, and astronomical units.","The Sun, the Moon & Eclipses","Solar features, lunar characteristics, phases, eclipses, and astronomical units.",high,close,true,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q057,45,AD_M5_100
AD-M5-Q059,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-moon-atmosphere-sound,AD5-3-moon-atmosphere-sound,AD5-3-moon-atmosphere-sound,multiple_choice,direct_exam_style,medium,recall,Why is there no normal sound on the Moon?,The Moon is too cold for sound,The Moon has too much gravity,The Moon has essentially no air to carry sound waves,Sunlight blocks sound,C,"The Moon has virtually no atmosphere, so there is no air to carry sound.","Sound needs a medium such as air. Module 5 explains that the Moon has no wind or air of any kind, so normal sound cannot travel there.",Not correct. The Moon is too cold for sound does not match the concept being tested here.,Not correct. The Moon has too much gravity does not match the concept being tested here.,"Correct. The Moon has virtually no atmosphere, so there is no air to carry sound.",Not correct. Sunlight blocks sound does not match the concept being tested here.,No air → no sound.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 29. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,29,"Module 5, Chapter 3, pages 29",high,infographic,optional_modal,module5_sun_moon_eclipses,module5_sun_moon_eclipses,module5_sun_moon_eclipses.png,/assets/cap-visuals/module5_sun_moon_eclipses.png,approved,true,"Solar features, lunar characteristics, phases, eclipses, and astronomical units.","The Sun, the Moon & Eclipses","Solar features, lunar characteristics, phases, eclipses, and astronomical units.",high,close,true,1.0,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q060,35,AD_M5_100
AD-M5-Q060,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-moon-atmosphere-sound,AD5-3-moon-atmosphere-sound,AD5-3-moon-atmosphere-sound,multiple_choice,brief_application,medium_hard,application,Two astronauts outside their spacecraft cannot hear each other directly without radios. Which Moon characteristic explains why?,The Moon has very high pressure,The Moon's gravity is too strong,The Sun blocks sound,The Moon has essentially no atmosphere,D,"The Moon has virtually no atmosphere, so there is no air to carry sound.","Sound needs a medium such as air. Module 5 explains that the Moon has no wind or air of any kind, so normal sound cannot travel there.",Not correct. The Moon has very high pressure does not match the concept being tested here.,Not correct. The Moon's gravity is too strong does not match the concept being tested here.,Not correct. The Sun blocks sound does not match the concept being tested here.,"Correct. The Moon has virtually no atmosphere, so there is no air to carry sound.",No air → no sound.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 29. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,29,"Module 5, Chapter 3, pages 29",high,infographic,optional_modal,module5_sun_moon_eclipses,module5_sun_moon_eclipses,module5_sun_moon_eclipses.png,/assets/cap-visuals/module5_sun_moon_eclipses.png,approved,true,"Solar features, lunar characteristics, phases, eclipses, and astronomical units.","The Sun, the Moon & Eclipses","Solar features, lunar characteristics, phases, eclipses, and astronomical units.",high,close,false,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q059,45,AD_M5_100
AD-M5-Q061,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-moon-gravity,AD5-3-moon-gravity,AD5-3-moon-gravity,multiple_choice,direct_exam_style,medium,recall,The Moon’s gravity is about what fraction of Earth’s gravity?,One-sixth,One-half,The same as Earth’s,One-hundredth,A,The Moon’s gravity is about one-sixth of Earth’s gravity.,Objects have the same mass but weigh less on the Moon because lunar gravity is only about one-sixth as strong as Earth’s.,Correct. The Moon’s gravity is about one-sixth of Earth’s gravity.,Not correct. One-half does not match the concept being tested here.,Not correct. The same as Earth’s does not match the concept being tested here.,Not correct. One-hundredth does not match the concept being tested here.,Moon gravity = 1/6 Earth.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 29-31. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,29-31,"Module 5, Chapter 3, pages 29-31",high,infographic,optional_modal,module5_sun_moon_eclipses,module5_sun_moon_eclipses,module5_sun_moon_eclipses.png,/assets/cap-visuals/module5_sun_moon_eclipses.png,approved,true,"Solar features, lunar characteristics, phases, eclipses, and astronomical units.","The Sun, the Moon & Eclipses","Solar features, lunar characteristics, phases, eclipses, and astronomical units.",high,close,true,1.0,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q062,35,AD_M5_100
AD-M5-Q062,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-moon-gravity,AD5-3-moon-gravity,AD5-3-moon-gravity,multiple_choice,brief_application,medium_hard,application,"An astronaut weighs 180 lb on Earth. Ignoring suit mass, about how much would the astronaut weigh on the Moon?",About 90 lb,About 30 lb,About 180 lb,About 10 lb,B,The Moon’s gravity is about one-sixth of Earth’s gravity.,Objects have the same mass but weigh less on the Moon because lunar gravity is only about one-sixth as strong as Earth’s.,Not correct. About 90 lb does not match the concept being tested here.,Correct. The Moon’s gravity is about one-sixth of Earth’s gravity.,Not correct. About 180 lb does not match the concept being tested here.,Not correct. About 10 lb does not match the concept being tested here.,Moon gravity = 1/6 Earth.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 29-31. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,29-31,"Module 5, Chapter 3, pages 29-31",high,infographic,optional_modal,module5_sun_moon_eclipses,module5_sun_moon_eclipses,module5_sun_moon_eclipses.png,/assets/cap-visuals/module5_sun_moon_eclipses.png,approved,true,"Solar features, lunar characteristics, phases, eclipses, and astronomical units.","The Sun, the Moon & Eclipses","Solar features, lunar characteristics, phases, eclipses, and astronomical units.",high,close,true,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q061,45,AD_M5_100
AD-M5-Q063,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-moon-phases,AD5-3-moon-phases,AD5-3-moon-phases,multiple_choice,direct_exam_style,medium,recall,What causes the phases of the Moon?,Earth’s shadow covers the Moon every night,The Moon physically changes shape,We see different portions of the Moon’s sunlit half as it orbits Earth,The Sun changes brightness each week,C,Moon phases come from our changing view of the Moon’s sunlit half.,"The Moon does not change shape. As it orbits Earth, the geometry between Sun, Earth, and Moon changes how much of the illuminated half we can see.",Not correct. Earth’s shadow covers the Moon every night does not match the concept being tested here.,Not correct. The Moon physically changes shape does not match the concept being tested here.,Correct. Moon phases come from our changing view of the Moon’s sunlit half.,Not correct. The Sun changes brightness each week does not match the concept being tested here.,Phases = changing view of the lit half.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 30,34. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,"30,34","Module 5, Chapter 3, pages 30,34",high,infographic,optional_modal,module5_sun_moon_eclipses,module5_sun_moon_eclipses,module5_sun_moon_eclipses.png,/assets/cap-visuals/module5_sun_moon_eclipses.png,approved,true,"Solar features, lunar characteristics, phases, eclipses, and astronomical units.","The Sun, the Moon & Eclipses","Solar features, lunar characteristics, phases, eclipses, and astronomical units.",high,close,true,1.0,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q064,35,AD_M5_100
AD-M5-Q064,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-moon-phases,AD5-3-moon-phases,AD5-3-moon-phases,multiple_choice,brief_application,medium_hard,application,"The Moon is always half illuminated by the Sun, but from Earth we see changing amounts of that lit half. What does this produce?",A lunar eclipse,A solar eclipse,The seasons,The phases of the Moon,D,Moon phases come from our changing view of the Moon’s sunlit half.,"The Moon does not change shape. As it orbits Earth, the geometry between Sun, Earth, and Moon changes how much of the illuminated half we can see.",Not correct. A lunar eclipse does not match the concept being tested here.,Not correct. A solar eclipse does not match the concept being tested here.,Not correct. The seasons does not match the concept being tested here.,Correct. Moon phases come from our changing view of the Moon’s sunlit half.,Phases = changing view of the lit half.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 30,34. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,"30,34","Module 5, Chapter 3, pages 30,34",high,infographic,optional_modal,module5_sun_moon_eclipses,module5_sun_moon_eclipses,module5_sun_moon_eclipses.png,/assets/cap-visuals/module5_sun_moon_eclipses.png,approved,true,"Solar features, lunar characteristics, phases, eclipses, and astronomical units.","The Sun, the Moon & Eclipses","Solar features, lunar characteristics, phases, eclipses, and astronomical units.",high,close,false,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q063,45,AD_M5_100
AD-M5-Q065,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-solar-eclipse,AD5-3-solar-eclipse,AD5-3-solar-eclipse,multiple_choice,direct_exam_style,medium,recall,What alignment causes a solar eclipse?,Sun → Moon → Earth,Sun → Earth → Moon,Earth → Sun → Moon,Moon → Earth → Sun,A,A solar eclipse occurs when the Moon is between the Sun and Earth.,"In a solar eclipse, the Moon blocks some or all of the Sun’s light from reaching a portion of Earth.",Correct. A solar eclipse occurs when the Moon is between the Sun and Earth.,Not correct. Sun → Earth → Moon does not match the concept being tested here.,Not correct. Earth → Sun → Moon does not match the concept being tested here.,Not correct. Moon → Earth → Sun does not match the concept being tested here.,Solar eclipse: Moon blocks Sun.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 30. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,30,"Module 5, Chapter 3, pages 30",high,infographic,optional_modal,module5_sun_moon_eclipses,module5_sun_moon_eclipses,module5_sun_moon_eclipses.png,/assets/cap-visuals/module5_sun_moon_eclipses.png,approved,true,"Solar features, lunar characteristics, phases, eclipses, and astronomical units.","The Sun, the Moon & Eclipses","Solar features, lunar characteristics, phases, eclipses, and astronomical units.",high,close,true,1.0,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q066,35,AD_M5_100
AD-M5-Q066,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-solar-eclipse,AD5-3-solar-eclipse,AD5-3-solar-eclipse,multiple_choice,brief_application,medium_hard,application,The Moon moves directly between Earth and the Sun and casts a shadow on Earth. What event occurs?,A lunar eclipse,A solar eclipse,A meteor shower,A full moon,B,A solar eclipse occurs when the Moon is between the Sun and Earth.,"In a solar eclipse, the Moon blocks some or all of the Sun’s light from reaching a portion of Earth.",Not correct. A lunar eclipse does not match the concept being tested here.,Correct. A solar eclipse occurs when the Moon is between the Sun and Earth.,Not correct. A meteor shower does not match the concept being tested here.,Not correct. A full moon does not match the concept being tested here.,Solar eclipse: Moon blocks Sun.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 30. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,30,"Module 5, Chapter 3, pages 30",high,infographic,optional_modal,module5_sun_moon_eclipses,module5_sun_moon_eclipses,module5_sun_moon_eclipses.png,/assets/cap-visuals/module5_sun_moon_eclipses.png,approved,true,"Solar features, lunar characteristics, phases, eclipses, and astronomical units.","The Sun, the Moon & Eclipses","Solar features, lunar characteristics, phases, eclipses, and astronomical units.",high,close,true,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q065,45,AD_M5_100
AD-M5-Q067,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-lunar-eclipse,AD5-3-lunar-eclipse,AD5-3-lunar-eclipse,multiple_choice,direct_exam_style,medium,recall,What alignment causes a lunar eclipse?,Sun → Moon → Earth,Earth → Moon → Sun,Sun → Earth → Moon,Moon → Sun → Earth,C,A lunar eclipse occurs when Earth is between the Sun and Moon.,"In a lunar eclipse, Earth blocks sunlight that would otherwise reach the Moon, causing Earth’s shadow to fall on the lunar surface.",Not correct. Sun → Moon → Earth does not match the concept being tested here.,Not correct. Earth → Moon → Sun does not match the concept being tested here.,Correct. A lunar eclipse occurs when Earth is between the Sun and Moon.,Not correct. Moon → Sun → Earth does not match the concept being tested here.,Lunar eclipse: Earth shadows Moon.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 30. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,30,"Module 5, Chapter 3, pages 30",high,infographic,optional_modal,module5_sun_moon_eclipses,module5_sun_moon_eclipses,module5_sun_moon_eclipses.png,/assets/cap-visuals/module5_sun_moon_eclipses.png,approved,true,"Solar features, lunar characteristics, phases, eclipses, and astronomical units.","The Sun, the Moon & Eclipses","Solar features, lunar characteristics, phases, eclipses, and astronomical units.",high,close,true,1.0,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q068,35,AD_M5_100
AD-M5-Q068,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-lunar-eclipse,AD5-3-lunar-eclipse,AD5-3-lunar-eclipse,multiple_choice,brief_application,medium_hard,application,Earth moves between the Sun and the Moon so that Earth’s shadow falls on the Moon. What event occurs?,A solar eclipse,A new moon,A comet transit,A lunar eclipse,D,A lunar eclipse occurs when Earth is between the Sun and Moon.,"In a lunar eclipse, Earth blocks sunlight that would otherwise reach the Moon, causing Earth’s shadow to fall on the lunar surface.",Not correct. A solar eclipse does not match the concept being tested here.,Not correct. A new moon does not match the concept being tested here.,Not correct. A comet transit does not match the concept being tested here.,Correct. A lunar eclipse occurs when Earth is between the Sun and Moon.,Lunar eclipse: Earth shadows Moon.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 30. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,30,"Module 5, Chapter 3, pages 30",high,infographic,optional_modal,module5_sun_moon_eclipses,module5_sun_moon_eclipses,module5_sun_moon_eclipses.png,/assets/cap-visuals/module5_sun_moon_eclipses.png,approved,true,"Solar features, lunar characteristics, phases, eclipses, and astronomical units.","The Sun, the Moon & Eclipses","Solar features, lunar characteristics, phases, eclipses, and astronomical units.",high,close,false,0.8,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q067,45,AD_M5_100
AD-M5-Q069,5,3,"Our Solar System: Sun, Moon, and More",AD5-3-comet,AD5-3-comet,AD5-3-comet,multiple_choice,direct_exam_style,medium,recall,What is a comet?,A small icy body orbiting the Sun,A rocky planet,A streak of light in Earth’s atmosphere,A dark region on the Sun,A,A comet is a small icy body that orbits the Sun.,"Comets are icy solar-system bodies. Heating near the Sun releases gas and dust, forming the coma and tails.",Correct. A comet is a small icy body that orbits the Sun.,Not correct. A rocky planet does not match the concept being tested here.,Not correct. A streak of light in Earth’s atmosphere does not match the concept being tested here.,Not correct. A dark region on the Sun does not match the concept being tested here.,Comet = icy traveler.,"Review Aerospace Dimensions Module 5, Chapter 3, pages 31-32. Then explain the concept without looking at the answer choices.",Aerospace Dimensions Module 5 — Space Environment,31-32,"Module 5, Chapter 3, pages 31-32",high,infographic,optional_modal,module5_small_bodies,module5_small_bodies,module5_small_bodies.png,/assets/cap-visuals/module5_small_bodies.png,approved,true,"Comets, asteroids, the asteroid belt, and the meteoroid–meteor–meteorite sequence.","Comets, Asteroids & Meteors","Comets, asteroids, the asteroid belt, and the meteoroid–meteor–meteorite sequence.",high,close,true,1.0,Aerospace_Dimensions_Module_5_source_grounded,Module_4_100_question_bank_style,draft,AD-M5-Q070,35,AD_M5_100
