external_id,module_number,chapter_number,chapter_title,objective_code,concept_code,question_family_code,question_type,question_style,difficulty,cognitive_level,question_text,choice_a,choice_b,choice_c,choice_d,correct_letter,short_explanation,explanation,choice_a_explanation,choice_b_explanation,choice_c_explanation,choice_d_explanation,memory_aid,remediation_text,source_document,source_pages,source_reference_text,visual_priority,visual_type,visual_display_mode,visual_asset_key,visual_group,visual_file_name,visual_storage_path,visual_status,show_visual_button,visual_brief,visual_caption,visual_alt_text,exam_likeness,distractor_difficulty,eligible_for_final_exam,final_exam_weight,content_origin,style_reference,review_status,reinforcement_question_ids,estimated_time_seconds
AD-M3-Q077,3,4,Moisture and Clouds,AD3-4-relative_humidity,AD3-4-relative_humidity,AD3-4-relative_humidity,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: relative humidity compares the amount of water vapor in the air with how much the air could hold at that temperature?,the exact wind direction,the total weight of the atmosphere,relative humidity,the number of clouds in the sky,C,Relative humidity compares the amount of water vapor in the air with how much the air could hold at that temperature.,Relative humidity is correct because it means relative humidity compares the amount of water vapor in the air with how much the air could hold at that temperature.,"Not this one. The exact wind direction is related to aviation or weather, but this question is specifically about relative humidity.","Not this one. The total weight of the atmosphere is related to aviation or weather, but this question is specifically about relative humidity.",Correct. Relative humidity compares the amount of water vapor in the air with how much the air could hold at that temperature.,"Not this one. The number of clouds in the sky is related to aviation or weather, but this question is specifically about relative humidity.",Relative humidity = vapor compared with capacity.,"Review Module 3, Chapter 4, pages 19-20, then explain relative humidity in your own words.",Aerospace Dimensions Module 3: Air Environment,19-20,"Module 3, Chapter 4, pages 19-20",high,educational_infographic,optional_after_answer,module3_moisture_clouds,module3_moisture_clouds,module3_moisture_clouds.png,/assets/cap-visuals/module3_moisture_clouds.png,approved,true,"Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.","Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.","Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q078,35
AD-M3-Q078,3,4,Moisture and Clouds,AD3-4-relative_humidity,AD3-4-relative_humidity,AD3-4-relative_humidity,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? What does relative humidity describe.?,the exact wind direction,the total weight of the atmosphere,relative humidity,the number of clouds in the sky,C,Relative humidity compares the amount of water vapor in the air with how much the air could hold at that temperature.,Relative humidity is correct because it means relative humidity compares the amount of water vapor in the air with how much the air could hold at that temperature.,"Not this one. The exact wind direction is related to aviation or weather, but this question is specifically about relative humidity.","Not this one. The total weight of the atmosphere is related to aviation or weather, but this question is specifically about relative humidity.",Correct. Relative humidity compares the amount of water vapor in the air with how much the air could hold at that temperature.,"Not this one. The number of clouds in the sky is related to aviation or weather, but this question is specifically about relative humidity.",Relative humidity = vapor compared with capacity.,"Review Module 3, Chapter 4, pages 19-20, then explain relative humidity in your own words.",Aerospace Dimensions Module 3: Air Environment,19-20,"Module 3, Chapter 4, pages 19-20",high,educational_infographic,optional_after_answer,module3_moisture_clouds,module3_moisture_clouds,module3_moisture_clouds.png,/assets/cap-visuals/module3_moisture_clouds.png,approved,true,"Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.","Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.","Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q077,45
AD-M3-Q079,3,4,Moisture and Clouds,AD3-4-fog,AD3-4-fog,AD3-4-fog,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: fog is a cloud of tiny water droplets at or near the ground?,fog,strong vertical wind near storms,ice crystals only at high altitude,rain frozen on contact,A,Fog is a cloud of tiny water droplets at or near the ground.,Fog is correct because it means fog is a cloud of tiny water droplets at or near the ground.,Correct. Fog is a cloud of tiny water droplets at or near the ground.,"Not this one. Strong vertical wind near storms is related to aviation or weather, but this question is specifically about fog.","Not this one. Ice crystals only at high altitude is related to aviation or weather, but this question is specifically about fog.","Not this one. Rain frozen on contact is related to aviation or weather, but this question is specifically about fog.",Fog = cloud on the ground.,"Review Module 3, Chapter 4, pages 20, then explain fog in your own words.",Aerospace Dimensions Module 3: Air Environment,20,"Module 3, Chapter 4, pages 20",high,educational_infographic,optional_after_answer,module3_moisture_clouds,module3_moisture_clouds,module3_moisture_clouds.png,/assets/cap-visuals/module3_moisture_clouds.png,approved,true,"Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.","Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.","Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q080,35
AD-M3-Q080,3,4,Moisture and Clouds,AD3-4-fog,AD3-4-fog,AD3-4-fog,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? How is fog best described.?,rain frozen on contact,strong vertical wind near storms,ice crystals only at high altitude,fog,D,Fog is a cloud of tiny water droplets at or near the ground.,Fog is correct because it means fog is a cloud of tiny water droplets at or near the ground.,"Not this one. Rain frozen on contact is related to aviation or weather, but this question is specifically about fog.","Not this one. Strong vertical wind near storms is related to aviation or weather, but this question is specifically about fog.","Not this one. Ice crystals only at high altitude is related to aviation or weather, but this question is specifically about fog.",Correct. Fog is a cloud of tiny water droplets at or near the ground.,Fog = cloud on the ground.,"Review Module 3, Chapter 4, pages 20, then explain fog in your own words.",Aerospace Dimensions Module 3: Air Environment,20,"Module 3, Chapter 4, pages 20",high,educational_infographic,optional_after_answer,module3_moisture_clouds,module3_moisture_clouds,module3_moisture_clouds.png,/assets/cap-visuals/module3_moisture_clouds.png,approved,true,"Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.","Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.","Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q079,45
AD-M3-Q081,3,4,Moisture and Clouds,AD3-4-precipitation,AD3-4-precipitation,AD3-4-precipitation,multiple_choice,direct_definition,medium,recall,"Which answer best matches this description: precipitation is condensed water vapor that falls to Earth's surface, such as rain, snow, or ice?",precipitation,dew point,humidity,advection,A,"Precipitation is condensed water vapor that falls to earth's surface, such as rain, snow, or ice.","Precipitation is correct because it means precipitation is condensed water vapor that falls to Earth's surface, such as rain, snow, or ice.","Correct. Precipitation is condensed water vapor that falls to earth's surface, such as rain, snow, or ice.","Not this one. Dew point is related to aviation or weather, but this question is specifically about precipitation.","Not this one. Humidity is related to aviation or weather, but this question is specifically about precipitation.","Not this one. Advection is related to aviation or weather, but this question is specifically about precipitation.",Precipitation = water falling from sky.,"Review Module 3, Chapter 4, pages 20-21, then explain precipitation in your own words.",Aerospace Dimensions Module 3: Air Environment,20-21,"Module 3, Chapter 4, pages 20-21",high,educational_infographic,optional_after_answer,module3_moisture_clouds,module3_moisture_clouds,module3_moisture_clouds.png,/assets/cap-visuals/module3_moisture_clouds.png,approved,true,"Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.","Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.","Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q082,35
AD-M3-Q082,3,4,Moisture and Clouds,AD3-4-precipitation,AD3-4-precipitation,AD3-4-precipitation,multiple_choice,brief_application,medium_hard,application,"Which concept best explains this situation? Which term includes rain, snow, and freezing rain.?",dew point,advection,precipitation,humidity,C,"Precipitation is condensed water vapor that falls to earth's surface, such as rain, snow, or ice.","Precipitation is correct because it means precipitation is condensed water vapor that falls to Earth's surface, such as rain, snow, or ice.","Not this one. Dew point is related to aviation or weather, but this question is specifically about precipitation.","Not this one. Advection is related to aviation or weather, but this question is specifically about precipitation.","Correct. Precipitation is condensed water vapor that falls to earth's surface, such as rain, snow, or ice.","Not this one. Humidity is related to aviation or weather, but this question is specifically about precipitation.",Precipitation = water falling from sky.,"Review Module 3, Chapter 4, pages 20-21, then explain precipitation in your own words.",Aerospace Dimensions Module 3: Air Environment,20-21,"Module 3, Chapter 4, pages 20-21",high,educational_infographic,optional_after_answer,module3_moisture_clouds,module3_moisture_clouds,module3_moisture_clouds.png,/assets/cap-visuals/module3_moisture_clouds.png,approved,true,"Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.","Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.","Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q081,45
AD-M3-Q083,3,4,Moisture and Clouds,AD3-4-cumulonimbus_cloud,AD3-4-cumulonimbus_cloud,AD3-4-cumulonimbus_cloud,multiple_choice,direct_definition,medium,recall,"Which answer best matches this description: a cumulonimbus cloud is a towering storm cloud that produces thunder, lightning, heavy rain, and sometimes hail or tornadoes?",fair-weather cumulus,cumulonimbus cloud,stratus,cirrus,B,"A cumulonimbus cloud is a towering storm cloud that produces thunder, lightning, heavy rain, and sometimes hail or tornadoes.","Cumulonimbus cloud is correct because it means a cumulonimbus cloud is a towering storm cloud that produces thunder, lightning, heavy rain, and sometimes hail or tornadoes.","Not this one. Fair-weather cumulus is related to aviation or weather, but this question is specifically about cumulonimbus cloud.","Correct. A cumulonimbus cloud is a towering storm cloud that produces thunder, lightning, heavy rain, and sometimes hail or tornadoes.","Not this one. Stratus is related to aviation or weather, but this question is specifically about cumulonimbus cloud.","Not this one. Cirrus is related to aviation or weather, but this question is specifically about cumulonimbus cloud.",Cumulonimbus = storm cloud.,"Review Module 3, Chapter 4, pages 23-24, then explain cumulonimbus cloud in your own words.",Aerospace Dimensions Module 3: Air Environment,23-24,"Module 3, Chapter 4, pages 23-24",high,educational_infographic,optional_after_answer,module3_moisture_clouds,module3_moisture_clouds,module3_moisture_clouds.png,/assets/cap-visuals/module3_moisture_clouds.png,approved,true,"Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.","Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.","Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q084,35
AD-M3-Q084,3,4,Moisture and Clouds,AD3-4-cumulonimbus_cloud,AD3-4-cumulonimbus_cloud,AD3-4-cumulonimbus_cloud,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? Which cloud type is most associated with thunderstorms and severe weather.?,fair-weather cumulus,cumulonimbus cloud,stratus,cirrus,B,"A cumulonimbus cloud is a towering storm cloud that produces thunder, lightning, heavy rain, and sometimes hail or tornadoes.","Cumulonimbus cloud is correct because it means a cumulonimbus cloud is a towering storm cloud that produces thunder, lightning, heavy rain, and sometimes hail or tornadoes.","Not this one. Fair-weather cumulus is related to aviation or weather, but this question is specifically about cumulonimbus cloud.","Correct. A cumulonimbus cloud is a towering storm cloud that produces thunder, lightning, heavy rain, and sometimes hail or tornadoes.","Not this one. Stratus is related to aviation or weather, but this question is specifically about cumulonimbus cloud.","Not this one. Cirrus is related to aviation or weather, but this question is specifically about cumulonimbus cloud.",Cumulonimbus = storm cloud.,"Review Module 3, Chapter 4, pages 23-24, then explain cumulonimbus cloud in your own words.",Aerospace Dimensions Module 3: Air Environment,23-24,"Module 3, Chapter 4, pages 23-24",high,educational_infographic,optional_after_answer,module3_moisture_clouds,module3_moisture_clouds,module3_moisture_clouds.png,/assets/cap-visuals/module3_moisture_clouds.png,approved,true,"Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.","Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.","Saturation, dew point, condensation, fog, precipitation, and cumulonimbus cloud formation.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q083,45
AD-M3-Q085,3,5,Weather Systems and Severe Weather,AD3-5-air_mass,AD3-5-air_mass,AD3-5-air_mass,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: an air mass is a huge body of air with the same temperature and moisture characteristics?,a rotating funnel touching ground,air mass,a narrow band of rising air only,a line on a weather map,B,An air mass is a huge body of air with the same temperature and moisture characteristics.,Air mass is correct because it means an air mass is a huge body of air with the same temperature and moisture characteristics.,"Not this one. A rotating funnel touching ground is related to aviation or weather, but this question is specifically about air mass.",Correct. An air mass is a huge body of air with the same temperature and moisture characteristics.,"Not this one. A narrow band of rising air only is related to aviation or weather, but this question is specifically about air mass.","Not this one. A line on a weather map is related to aviation or weather, but this question is specifically about air mass.",Air mass = big block of same air.,"Review Module 3, Chapter 5, pages 32-33, then explain air mass in your own words.",Aerospace Dimensions Module 3: Air Environment,32-33,"Module 3, Chapter 5, pages 32-33",high,educational_infographic,optional_after_answer,module3_fronts_air_masses,module3_fronts_air_masses,module3_fronts_air_masses.png,/assets/cap-visuals/module3_fronts_air_masses.png,approved,true,"Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q086,35
AD-M3-Q086,3,5,Weather Systems and Severe Weather,AD3-5-air_mass,AD3-5-air_mass,AD3-5-air_mass,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? What is an air mass.?,a line on a weather map,a narrow band of rising air only,air mass,a rotating funnel touching ground,C,An air mass is a huge body of air with the same temperature and moisture characteristics.,Air mass is correct because it means an air mass is a huge body of air with the same temperature and moisture characteristics.,"Not this one. A line on a weather map is related to aviation or weather, but this question is specifically about air mass.","Not this one. A narrow band of rising air only is related to aviation or weather, but this question is specifically about air mass.",Correct. An air mass is a huge body of air with the same temperature and moisture characteristics.,"Not this one. A rotating funnel touching ground is related to aviation or weather, but this question is specifically about air mass.",Air mass = big block of same air.,"Review Module 3, Chapter 5, pages 32-33, then explain air mass in your own words.",Aerospace Dimensions Module 3: Air Environment,32-33,"Module 3, Chapter 5, pages 32-33",high,educational_infographic,optional_after_answer,module3_fronts_air_masses,module3_fronts_air_masses,module3_fronts_air_masses.png,/assets/cap-visuals/module3_fronts_air_masses.png,approved,true,"Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q085,45
AD-M3-Q087,3,5,Weather Systems and Severe Weather,AD3-5-warm_front,AD3-5-warm_front,AD3-5-warm_front,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: a warm front occurs when advancing warm air overrides colder air?,stationary front,occluded front,warm front,cold front,C,A warm front occurs when advancing warm air overrides colder air.,Warm front is correct because it means a warm front occurs when advancing warm air overrides colder air.,"Not this one. Stationary front is related to aviation or weather, but this question is specifically about warm front.","Not this one. Occluded front is related to aviation or weather, but this question is specifically about warm front.",Correct. A warm front occurs when advancing warm air overrides colder air.,"Not this one. Cold front is related to aviation or weather, but this question is specifically about warm front.",Warm front = warm air rides up.,"Review Module 3, Chapter 5, pages 33, then explain warm front in your own words.",Aerospace Dimensions Module 3: Air Environment,33,"Module 3, Chapter 5, pages 33",high,educational_infographic,optional_after_answer,module3_fronts_air_masses,module3_fronts_air_masses,module3_fronts_air_masses.png,/assets/cap-visuals/module3_fronts_air_masses.png,approved,true,"Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q088,35
AD-M3-Q088,3,5,Weather Systems and Severe Weather,AD3-5-warm_front,AD3-5-warm_front,AD3-5-warm_front,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? Which front forms when warm air moves into an area of colder air and rises over it.?,cold front,occluded front,warm front,stationary front,C,A warm front occurs when advancing warm air overrides colder air.,Warm front is correct because it means a warm front occurs when advancing warm air overrides colder air.,"Not this one. Cold front is related to aviation or weather, but this question is specifically about warm front.","Not this one. Occluded front is related to aviation or weather, but this question is specifically about warm front.",Correct. A warm front occurs when advancing warm air overrides colder air.,"Not this one. Stationary front is related to aviation or weather, but this question is specifically about warm front.",Warm front = warm air rides up.,"Review Module 3, Chapter 5, pages 33, then explain warm front in your own words.",Aerospace Dimensions Module 3: Air Environment,33,"Module 3, Chapter 5, pages 33",high,educational_infographic,optional_after_answer,module3_fronts_air_masses,module3_fronts_air_masses,module3_fronts_air_masses.png,/assets/cap-visuals/module3_fronts_air_masses.png,approved,true,"Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q087,45
AD-M3-Q089,3,5,Weather Systems and Severe Weather,AD3-5-cold_front,AD3-5-cold_front,AD3-5-cold_front,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: a cold front occurs when advancing cold air pushes warmer air up and out of the way?,warm front,humidity front,cold front,stationary front,C,A cold front occurs when advancing cold air pushes warmer air up and out of the way.,Cold front is correct because it means a cold front occurs when advancing cold air pushes warmer air up and out of the way.,"Not this one. Warm front is related to aviation or weather, but this question is specifically about cold front.","Not this one. Humidity front is related to aviation or weather, but this question is specifically about cold front.",Correct. A cold front occurs when advancing cold air pushes warmer air up and out of the way.,"Not this one. Stationary front is related to aviation or weather, but this question is specifically about cold front.",Cold front = cold air undercuts warm.,"Review Module 3, Chapter 5, pages 33, then explain cold front in your own words.",Aerospace Dimensions Module 3: Air Environment,33,"Module 3, Chapter 5, pages 33",high,educational_infographic,optional_after_answer,module3_fronts_air_masses,module3_fronts_air_masses,module3_fronts_air_masses.png,/assets/cap-visuals/module3_fronts_air_masses.png,approved,true,"Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q090,35
AD-M3-Q090,3,5,Weather Systems and Severe Weather,AD3-5-cold_front,AD3-5-cold_front,AD3-5-cold_front,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? Which front generally moves faster and forces warm air upward abruptly.?,stationary front,cold front,warm front,humidity front,B,A cold front occurs when advancing cold air pushes warmer air up and out of the way.,Cold front is correct because it means a cold front occurs when advancing cold air pushes warmer air up and out of the way.,"Not this one. Stationary front is related to aviation or weather, but this question is specifically about cold front.",Correct. A cold front occurs when advancing cold air pushes warmer air up and out of the way.,"Not this one. Warm front is related to aviation or weather, but this question is specifically about cold front.","Not this one. Humidity front is related to aviation or weather, but this question is specifically about cold front.",Cold front = cold air undercuts warm.,"Review Module 3, Chapter 5, pages 33, then explain cold front in your own words.",Aerospace Dimensions Module 3: Air Environment,33,"Module 3, Chapter 5, pages 33",high,educational_infographic,optional_after_answer,module3_fronts_air_masses,module3_fronts_air_masses,module3_fronts_air_masses.png,/assets/cap-visuals/module3_fronts_air_masses.png,approved,true,"Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q089,45
AD-M3-Q091,3,5,Weather Systems and Severe Weather,AD3-5-stationary_front,AD3-5-stationary_front,AD3-5-stationary_front,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: a stationary front occurs when two air masses meet but neither advances enough to replace the other?,a front composed of three hurricanes,a front where warm air always wins,stationary front,a front that exists only over oceans,C,A stationary front occurs when two air masses meet but neither advances enough to replace the other.,Stationary front is correct because it means a stationary front occurs when two air masses meet but neither advances enough to replace the other.,"Not this one. A front composed of three hurricanes is related to aviation or weather, but this question is specifically about stationary front.","Not this one. A front where warm air always wins is related to aviation or weather, but this question is specifically about stationary front.",Correct. A stationary front occurs when two air masses meet but neither advances enough to replace the other.,"Not this one. A front that exists only over oceans is related to aviation or weather, but this question is specifically about stationary front.",Stationary = standoff.,"Review Module 3, Chapter 5, pages 33, then explain stationary front in your own words.",Aerospace Dimensions Module 3: Air Environment,33,"Module 3, Chapter 5, pages 33",high,educational_infographic,optional_after_answer,module3_fronts_air_masses,module3_fronts_air_masses,module3_fronts_air_masses.png,/assets/cap-visuals/module3_fronts_air_masses.png,approved,true,"Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q092,35
AD-M3-Q092,3,5,Weather Systems and Severe Weather,AD3-5-stationary_front,AD3-5-stationary_front,AD3-5-stationary_front,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? What is a stationary front.?,a front that exists only over oceans,a front where warm air always wins,a front composed of three hurricanes,stationary front,D,A stationary front occurs when two air masses meet but neither advances enough to replace the other.,Stationary front is correct because it means a stationary front occurs when two air masses meet but neither advances enough to replace the other.,"Not this one. A front that exists only over oceans is related to aviation or weather, but this question is specifically about stationary front.","Not this one. A front where warm air always wins is related to aviation or weather, but this question is specifically about stationary front.","Not this one. A front composed of three hurricanes is related to aviation or weather, but this question is specifically about stationary front.",Correct. A stationary front occurs when two air masses meet but neither advances enough to replace the other.,Stationary = standoff.,"Review Module 3, Chapter 5, pages 33, then explain stationary front in your own words.",Aerospace Dimensions Module 3: Air Environment,33,"Module 3, Chapter 5, pages 33",high,educational_infographic,optional_after_answer,module3_fronts_air_masses,module3_fronts_air_masses,module3_fronts_air_masses.png,/assets/cap-visuals/module3_fronts_air_masses.png,approved,true,"Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q091,45
AD-M3-Q093,3,5,Weather Systems and Severe Weather,AD3-5-occluded_front,AD3-5-occluded_front,AD3-5-occluded_front,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: an occluded front develops when one front overtakes another and lifts warm air aloft?,warm front,occluded front,cold front,stationary front,B,An occluded front develops when one front overtakes another and lifts warm air aloft.,Occluded front is correct because it means an occluded front develops when one front overtakes another and lifts warm air aloft.,"Not this one. Warm front is related to aviation or weather, but this question is specifically about occluded front.",Correct. An occluded front develops when one front overtakes another and lifts warm air aloft.,"Not this one. Cold front is related to aviation or weather, but this question is specifically about occluded front.","Not this one. Stationary front is related to aviation or weather, but this question is specifically about occluded front.",Occluded = overtaken and lifted.,"Review Module 3, Chapter 5, pages 33, then explain occluded front in your own words.",Aerospace Dimensions Module 3: Air Environment,33,"Module 3, Chapter 5, pages 33",high,educational_infographic,optional_after_answer,module3_fronts_air_masses,module3_fronts_air_masses,module3_fronts_air_masses.png,/assets/cap-visuals/module3_fronts_air_masses.png,approved,true,"Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q094,35
AD-M3-Q094,3,5,Weather Systems and Severe Weather,AD3-5-occluded_front,AD3-5-occluded_front,AD3-5-occluded_front,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? Which front involves three air masses and results when one front overtakes another.?,cold front,occluded front,stationary front,warm front,B,An occluded front develops when one front overtakes another and lifts warm air aloft.,Occluded front is correct because it means an occluded front develops when one front overtakes another and lifts warm air aloft.,"Not this one. Cold front is related to aviation or weather, but this question is specifically about occluded front.",Correct. An occluded front develops when one front overtakes another and lifts warm air aloft.,"Not this one. Stationary front is related to aviation or weather, but this question is specifically about occluded front.","Not this one. Warm front is related to aviation or weather, but this question is specifically about occluded front.",Occluded = overtaken and lifted.,"Review Module 3, Chapter 5, pages 33, then explain occluded front in your own words.",Aerospace Dimensions Module 3: Air Environment,33,"Module 3, Chapter 5, pages 33",high,educational_infographic,optional_after_answer,module3_fronts_air_masses,module3_fronts_air_masses,module3_fronts_air_masses.png,/assets/cap-visuals/module3_fronts_air_masses.png,approved,true,"Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.","Major air masses and the structure of warm, cold, stationary, and occluded fronts.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q093,45
AD-M3-Q095,3,5,Weather Systems and Severe Weather,AD3-5-thunderstorm_stages,AD3-5-thunderstorm_stages,AD3-5-thunderstorm_stages,multiple_choice,direct_definition,medium,recall,"Which answer best matches this description: thunderstorms pass through the building, mature, and dissipating stages?","building, dissipating, mature","building, mature, freezing",thunderstorm stages,"mature, dissipating, building",C,"Thunderstorms pass through the building, mature, and dissipating stages.","Thunderstorm stages is correct because it means thunderstorms pass through the building, mature, and dissipating stages.","Not this one. Building, dissipating, mature is related to aviation or weather, but this question is specifically about thunderstorm stages.","Not this one. Building, mature, freezing is related to aviation or weather, but this question is specifically about thunderstorm stages.","Correct. Thunderstorms pass through the building, mature, and dissipating stages.","Not this one. Mature, dissipating, building is related to aviation or weather, but this question is specifically about thunderstorm stages.","Thunderstorm stages: build, mature, dissipate.","Review Module 3, Chapter 5, pages 34, then explain thunderstorm stages in your own words.",Aerospace Dimensions Module 3: Air Environment,34,"Module 3, Chapter 5, pages 34",high,educational_infographic,optional_after_answer,module3_severe_weather_safety,module3_severe_weather_safety,module3_severe_weather_safety.png,/assets/cap-visuals/module3_severe_weather_safety.png,approved,true,"Thunderstorm life cycle, tornado awareness, and key hurricane structure and safety ideas.","Thunderstorm life cycle, tornado awareness, and key hurricane structure and safety ideas.","Thunderstorm life cycle, tornado awareness, and key hurricane structure and safety ideas.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q096,35
