external_id	module_number	chapter_number	chapter_title	objective_code	concept_code	question_family_code	question_type	question_style	difficulty	cognitive_level	question_text	choice_a	choice_b	choice_c	choice_d	correct_letter	short_explanation	explanation	choice_a_explanation	choice_b_explanation	choice_c_explanation	choice_d_explanation	memory_aid	remediation_text	source_document	source_pages	source_reference_text	visual_priority	visual_type	visual_display_mode	visual_asset_key	visual_brief	visual_caption	visual_alt_text	visual_group	visual_file_name	visual_storage_path	visual_status	show_visual_button	exam_likeness	distractor_difficulty	eligible_for_final_exam	final_exam_weight	content_origin	style_reference	review_status	reinforcement_question_ids	estimated_time_seconds
AD-M1-Q045	1	1	Flight	AD1-1-aileron	AD1-1-aileron	AD1-1-aileron	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: a wing control surface that produces roll?	aileron	rudder	flap	elevator	A	A wing control surface that produces roll.	Aileron is correct because it means a wing control surface that produces roll.	Correct. A wing control surface that produces roll.	Not this one. Rudder is a different aerospace concept; the description matches aileron.	Not this one. Flap is a different aerospace concept; the description matches aileron.	Not this one. Elevator is a different aerospace concept; the description matches aileron.	Ailerons alter wing lift for roll.	Review Module 1, Chapter 1, pages 13-14, and explain aileron without looking.	Aerospace Dimensions Module 1: Introduction to Flight	13-14	Module 1, Chapter 1, pages 13-14	high	concept_card	optional_after_answer	control_surfaces	A concise study visual illustrating aileron.	Ailerons roll, elevator pitches, rudder yaws, and flaps add lift and drag.	Airplane diagram labeling ailerons, elevator, rudder, and flaps with the motion each control surface produces.	control_surfaces	control_surfaces_flight_memory_aid.png	/assets/cap-visuals/control_surfaces_flight_memory_aid.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q046	35
AD-M1-Q046	1	1	Flight	AD1-1-aileron	AD1-1-aileron	AD1-1-aileron	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? One surface moves up as its counterpart on the opposite wing moves down.	aileron	flap	elevator	rudder	A	A wing control surface that produces roll.	Aileron is correct because it means a wing control surface that produces roll.	Correct. A wing control surface that produces roll.	Not this one. Flap is a different aerospace concept; the description matches aileron.	Not this one. Elevator is a different aerospace concept; the description matches aileron.	Not this one. Rudder is a different aerospace concept; the description matches aileron.	Ailerons alter wing lift for roll.	Identify the clue in the situation that distinguishes aileron from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	13-14	Module 1, Chapter 1, pages 13-14	high	scenario_diagram	optional_after_answer	control_surfaces	A concise study visual illustrating aileron.	Ailerons roll, elevator pitches, rudder yaws, and flaps add lift and drag.	Airplane diagram labeling ailerons, elevator, rudder, and flaps with the motion each control surface produces.	control_surfaces	control_surfaces_flight_memory_aid.png	/assets/cap-visuals/control_surfaces_flight_memory_aid.png	approved	true	high	close	true	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q045	45
AD-M1-Q047	1	1	Flight	AD1-1-elevator	AD1-1-elevator	AD1-1-elevator	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: the tail control surface that produces pitch?	elevator	aileron	rudder	flap	A	The tail control surface that produces pitch.	Elevator is correct because it means the tail control surface that produces pitch.	Correct. The tail control surface that produces pitch.	Not this one. Aileron is a different aerospace concept; the description matches elevator.	Not this one. Rudder is a different aerospace concept; the description matches elevator.	Not this one. Flap is a different aerospace concept; the description matches elevator.	Elevator elevates or lowers the nose.	Review Module 1, Chapter 1, pages 12-14, and explain elevator without looking.	Aerospace Dimensions Module 1: Introduction to Flight	12-14	Module 1, Chapter 1, pages 12-14	high	concept_card	optional_after_answer	control_surfaces	A concise study visual illustrating elevator.	Ailerons roll, elevator pitches, rudder yaws, and flaps add lift and drag.	Airplane diagram labeling ailerons, elevator, rudder, and flaps with the motion each control surface produces.	control_surfaces	control_surfaces_flight_memory_aid.png	/assets/cap-visuals/control_surfaces_flight_memory_aid.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q048	35
AD-M1-Q048	1	1	Flight	AD1-1-elevator	AD1-1-elevator	AD1-1-elevator	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? Moving this surface changes the nose-up or nose-down attitude.	elevator	aileron	rudder	flap	A	The tail control surface that produces pitch.	Elevator is correct because it means the tail control surface that produces pitch.	Correct. The tail control surface that produces pitch.	Not this one. Aileron is a different aerospace concept; the description matches elevator.	Not this one. Rudder is a different aerospace concept; the description matches elevator.	Not this one. Flap is a different aerospace concept; the description matches elevator.	Elevator elevates or lowers the nose.	Identify the clue in the situation that distinguishes elevator from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	12-14	Module 1, Chapter 1, pages 12-14	high	scenario_diagram	optional_after_answer	control_surfaces	A concise study visual illustrating elevator.	Ailerons roll, elevator pitches, rudder yaws, and flaps add lift and drag.	Airplane diagram labeling ailerons, elevator, rudder, and flaps with the motion each control surface produces.	control_surfaces	control_surfaces_flight_memory_aid.png	/assets/cap-visuals/control_surfaces_flight_memory_aid.png	approved	true	high	close	false	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q047	45
AD-M1-Q049	1	1	Flight	AD1-1-rudder	AD1-1-rudder	AD1-1-rudder	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: the vertical-tail control surface that produces yaw?	flap	aileron	elevator	rudder	D	The vertical-tail control surface that produces yaw.	Rudder is correct because it means the vertical-tail control surface that produces yaw.	Not this one. Flap is a different aerospace concept; the description matches rudder.	Not this one. Aileron is a different aerospace concept; the description matches rudder.	Not this one. Elevator is a different aerospace concept; the description matches rudder.	Correct. The vertical-tail control surface that produces yaw.	Rudder = right/left nose.	Review Module 1, Chapter 1, pages 13-14, and explain rudder without looking.	Aerospace Dimensions Module 1: Introduction to Flight	13-14	Module 1, Chapter 1, pages 13-14	high	concept_card	optional_after_answer	control_surfaces	A concise study visual illustrating rudder.	Ailerons roll, elevator pitches, rudder yaws, and flaps add lift and drag.	Airplane diagram labeling ailerons, elevator, rudder, and flaps with the motion each control surface produces.	control_surfaces	control_surfaces_flight_memory_aid.png	/assets/cap-visuals/control_surfaces_flight_memory_aid.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q050	35
AD-M1-Q050	1	1	Flight	AD1-1-rudder	AD1-1-rudder	AD1-1-rudder	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? The pilot uses pedals to move this surface and swing the nose left or right.	aileron	elevator	rudder	flap	C	The vertical-tail control surface that produces yaw.	Rudder is correct because it means the vertical-tail control surface that produces yaw.	Not this one. Aileron is a different aerospace concept; the description matches rudder.	Not this one. Elevator is a different aerospace concept; the description matches rudder.	Correct. The vertical-tail control surface that produces yaw.	Not this one. Flap is a different aerospace concept; the description matches rudder.	Rudder = right/left nose.	Identify the clue in the situation that distinguishes rudder from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	13-14	Module 1, Chapter 1, pages 13-14	high	scenario_diagram	optional_after_answer	control_surfaces	A concise study visual illustrating rudder.	Ailerons roll, elevator pitches, rudder yaws, and flaps add lift and drag.	Airplane diagram labeling ailerons, elevator, rudder, and flaps with the motion each control surface produces.	control_surfaces	control_surfaces_flight_memory_aid.png	/assets/cap-visuals/control_surfaces_flight_memory_aid.png	approved	true	high	close	true	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q049	45
AD-M1-Q051	1	1	Flight	AD1-1-flaps	AD1-1-flaps	AD1-1-flaps	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: wing surfaces that increase camber, wing area, lift, and drag for slower takeoff or landing?	rudder	elevators	flaps	ailerons	C	Wing surfaces that increase camber, wing area, lift, and drag for slower takeoff or landing.	Flaps is correct because it means wing surfaces that increase camber, wing area, lift, and drag for slower takeoff or landing.	Not this one. Rudder is a different aerospace concept; the description matches flaps.	Not this one. Elevators is a different aerospace concept; the description matches flaps.	Correct. Wing surfaces that increase camber, wing area, lift, and drag for slower takeoff or landing.	Not this one. Ailerons is a different aerospace concept; the description matches flaps.	Flaps add lift and drag.	Review Module 1, Chapter 1, pages 14, and explain flaps without looking.	Aerospace Dimensions Module 1: Introduction to Flight	14	Module 1, Chapter 1, pages 14	high	concept_card	optional_after_answer	control_surfaces	A concise study visual illustrating flaps.	Ailerons roll, elevator pitches, rudder yaws, and flaps add lift and drag.	Airplane diagram labeling ailerons, elevator, rudder, and flaps with the motion each control surface produces.	control_surfaces	control_surfaces_flight_memory_aid.png	/assets/cap-visuals/control_surfaces_flight_memory_aid.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q052	35
AD-M1-Q052	1	1	Flight	AD1-1-flaps	AD1-1-flaps	AD1-1-flaps	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? The pilot extends these to fly more slowly on approach while increasing drag.	rudder	ailerons	elevators	flaps	D	Wing surfaces that increase camber, wing area, lift, and drag for slower takeoff or landing.	Flaps is correct because it means wing surfaces that increase camber, wing area, lift, and drag for slower takeoff or landing.	Not this one. Rudder is a different aerospace concept; the description matches flaps.	Not this one. Ailerons is a different aerospace concept; the description matches flaps.	Not this one. Elevators is a different aerospace concept; the description matches flaps.	Correct. Wing surfaces that increase camber, wing area, lift, and drag for slower takeoff or landing.	Flaps add lift and drag.	Identify the clue in the situation that distinguishes flaps from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	14	Module 1, Chapter 1, pages 14	high	scenario_diagram	optional_after_answer	control_surfaces	A concise study visual illustrating flaps.	Ailerons roll, elevator pitches, rudder yaws, and flaps add lift and drag.	Airplane diagram labeling ailerons, elevator, rudder, and flaps with the motion each control surface produces.	control_surfaces	control_surfaces_flight_memory_aid.png	/assets/cap-visuals/control_surfaces_flight_memory_aid.png	approved	true	high	close	false	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q051	45
AD-M1-Q053	1	1	Flight	AD1-1-angle_of_attack	AD1-1-angle_of_attack	AD1-1-angle_of_attack	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: the angle between an airfoil's chord line and the relative wind?	glide angle	bank angle	angle of incidence	angle of attack	D	The angle between an airfoil's chord line and the relative wind.	Angle of attack is correct because it means the angle between an airfoil's chord line and the relative wind.	Not this one. Glide angle is a different aerospace concept; the description matches angle of attack.	Not this one. Bank angle is a different aerospace concept; the description matches angle of attack.	Not this one. Angle of incidence is a different aerospace concept; the description matches angle of attack.	Correct. The angle between an airfoil's chord line and the relative wind.	AOA = chord versus wind.	Review Module 1, Chapter 1, pages 15-17, and explain angle of attack without looking.	Aerospace Dimensions Module 1: Introduction to Flight	15-17	Module 1, Chapter 1, pages 15-17	high	concept_card	optional_after_answer	airfoil_basics	A concise study visual illustrating angle of attack.	Airflow over a wing helps explain lift, pressure changes, angle of attack, and stall.	Airfoil diagram labeling leading edge, trailing edge, camber, chord line, relative wind, and airflow over the wing.	airfoil_basics	airfoil_basics_wing_and_airflow_diagram.png	/assets/cap-visuals/airfoil_basics_wing_and_airflow_diagram.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q054	35
AD-M1-Q054	1	1	Flight	AD1-1-angle_of_attack	AD1-1-angle_of_attack	AD1-1-angle_of_attack	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? The pilot raises the wing's chord relative to the oncoming airflow.	bank angle	glide angle	angle of incidence	angle of attack	D	The angle between an airfoil's chord line and the relative wind.	Angle of attack is correct because it means the angle between an airfoil's chord line and the relative wind.	Not this one. Bank angle is a different aerospace concept; the description matches angle of attack.	Not this one. Glide angle is a different aerospace concept; the description matches angle of attack.	Not this one. Angle of incidence is a different aerospace concept; the description matches angle of attack.	Correct. The angle between an airfoil's chord line and the relative wind.	AOA = chord versus wind.	Identify the clue in the situation that distinguishes angle of attack from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	15-17	Module 1, Chapter 1, pages 15-17	high	scenario_diagram	optional_after_answer	airfoil_basics	A concise study visual illustrating angle of attack.	Airflow over a wing helps explain lift, pressure changes, angle of attack, and stall.	Airfoil diagram labeling leading edge, trailing edge, camber, chord line, relative wind, and airflow over the wing.	airfoil_basics	airfoil_basics_wing_and_airflow_diagram.png	/assets/cap-visuals/airfoil_basics_wing_and_airflow_diagram.png	approved	true	high	close	true	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q053	45
AD-M1-Q055	1	1	Flight	AD1-1-stall	AD1-1-stall	AD1-1-stall	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: a loss of lift caused when the wing exceeds its critical angle of attack?	spin	glide	yaw	stall	D	A loss of lift caused when the wing exceeds its critical angle of attack.	Stall is correct because it means a loss of lift caused when the wing exceeds its critical angle of attack.	Not this one. Spin is a different aerospace concept; the description matches stall.	Not this one. Glide is a different aerospace concept; the description matches stall.	Not this one. Yaw is a different aerospace concept; the description matches stall.	Correct. A loss of lift caused when the wing exceeds its critical angle of attack.	Stall = too much angle, not too little speed alone.	Review Module 1, Chapter 1, pages 16-18, and explain stall without looking.	Aerospace Dimensions Module 1: Introduction to Flight	16-18	Module 1, Chapter 1, pages 16-18	medium	concept_card	optional_after_answer	airfoil_basics	A concise study visual illustrating stall.	Airflow over a wing helps explain lift, pressure changes, angle of attack, and stall.	Airfoil diagram labeling leading edge, trailing edge, camber, chord line, relative wind, and airflow over the wing.	airfoil_basics	airfoil_basics_wing_and_airflow_diagram.png	/assets/cap-visuals/airfoil_basics_wing_and_airflow_diagram.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q056	35
AD-M1-Q056	1	1	Flight	AD1-1-stall	AD1-1-stall	AD1-1-stall	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? Airflow separates after the critical angle of attack is exceeded.	glide	yaw	spin	stall	D	A loss of lift caused when the wing exceeds its critical angle of attack.	Stall is correct because it means a loss of lift caused when the wing exceeds its critical angle of attack.	Not this one. Glide is a different aerospace concept; the description matches stall.	Not this one. Yaw is a different aerospace concept; the description matches stall.	Not this one. Spin is a different aerospace concept; the description matches stall.	Correct. A loss of lift caused when the wing exceeds its critical angle of attack.	Stall = too much angle, not too little speed alone.	Identify the clue in the situation that distinguishes stall from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	16-18	Module 1, Chapter 1, pages 16-18	medium	scenario_diagram	optional_after_answer	airfoil_basics	A concise study visual illustrating stall.	Airflow over a wing helps explain lift, pressure changes, angle of attack, and stall.	Airfoil diagram labeling leading edge, trailing edge, camber, chord line, relative wind, and airflow over the wing.	airfoil_basics	airfoil_basics_wing_and_airflow_diagram.png	/assets/cap-visuals/airfoil_basics_wing_and_airflow_diagram.png	approved	true	high	close	false	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q055	45
AD-M1-Q057	1	1	Flight	AD1-1-increase_angle_of_attack_before_stall	AD1-1-increase_angle_of_attack_before_stall	AD1-1-increase_angle_of_attack_before_stall	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: an increase in angle of attack generally increases lift until the critical angle is reached?	increase angle of attack before stall	it always decreases lift	it never affects lift	it immediately eliminates drag	A	An increase in angle of attack generally increases lift until the critical angle is reached.	Increase angle of attack before stall is correct because it means an increase in angle of attack generally increases lift until the critical angle is reached.	Correct. An increase in angle of attack generally increases lift until the critical angle is reached.	Not this one. It always decreases lift is a different aerospace concept; the description matches increase angle of attack before stall.	Not this one. It never affects lift is a different aerospace concept; the description matches increase angle of attack before stall.	Not this one. It immediately eliminates drag is a different aerospace concept; the description matches increase angle of attack before stall.	More AOA adds lift—until stall.	Review Module 1, Chapter 1, pages 15-17, and explain increase angle of attack before stall without looking.	Aerospace Dimensions Module 1: Introduction to Flight	15-17	Module 1, Chapter 1, pages 15-17	medium	concept_card	optional_after_answer	airfoil_basics	A concise study visual illustrating increase angle of attack before stall.	Airflow over a wing helps explain lift, pressure changes, angle of attack, and stall.	Airfoil diagram labeling leading edge, trailing edge, camber, chord line, relative wind, and airflow over the wing.	airfoil_basics	airfoil_basics_wing_and_airflow_diagram.png	/assets/cap-visuals/airfoil_basics_wing_and_airflow_diagram.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q058	35
AD-M1-Q058	1	1	Flight	AD1-1-increase_angle_of_attack_before_stall	AD1-1-increase_angle_of_attack_before_stall	AD1-1-increase_angle_of_attack_before_stall	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? The pilot increases angle of attack slightly while remaining below the critical angle.	it always decreases lift	it immediately eliminates drag	increase angle of attack before stall	it never affects lift	C	An increase in angle of attack generally increases lift until the critical angle is reached.	Increase angle of attack before stall is correct because it means an increase in angle of attack generally increases lift until the critical angle is reached.	Not this one. It always decreases lift is a different aerospace concept; the description matches increase angle of attack before stall.	Not this one. It immediately eliminates drag is a different aerospace concept; the description matches increase angle of attack before stall.	Correct. An increase in angle of attack generally increases lift until the critical angle is reached.	Not this one. It never affects lift is a different aerospace concept; the description matches increase angle of attack before stall.	More AOA adds lift—until stall.	Identify the clue in the situation that distinguishes increase angle of attack before stall from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	15-17	Module 1, Chapter 1, pages 15-17	medium	scenario_diagram	optional_after_answer	airfoil_basics	A concise study visual illustrating increase angle of attack before stall.	Airflow over a wing helps explain lift, pressure changes, angle of attack, and stall.	Airfoil diagram labeling leading edge, trailing edge, camber, chord line, relative wind, and airflow over the wing.	airfoil_basics	airfoil_basics_wing_and_airflow_diagram.png	/assets/cap-visuals/airfoil_basics_wing_and_airflow_diagram.png	approved	true	high	close	true	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q057	45
AD-M1-Q059	1	1	Flight	AD1-1-elevon	AD1-1-elevon	AD1-1-elevon	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: a combined elevator-and-aileron control surface used on some delta-wing aircraft?	flaperon	elevon	spoiler	ruddervator	B	A combined elevator-and-aileron control surface used on some delta-wing aircraft.	Elevon is correct because it means a combined elevator-and-aileron control surface used on some delta-wing aircraft.	Not this one. Flaperon is a different aerospace concept; the description matches elevon.	Correct. A combined elevator-and-aileron control surface used on some delta-wing aircraft.	Not this one. Spoiler is a different aerospace concept; the description matches elevon.	Not this one. Ruddervator is a different aerospace concept; the description matches elevon.	Elevon = elevator + aileron.	Review Module 1, Chapter 1, pages 21-22, and explain elevon without looking.	Aerospace Dimensions Module 1: Introduction to Flight	21-22	Module 1, Chapter 1, pages 21-22	medium	concept_card	optional_after_answer	control_surfaces	A concise study visual illustrating elevon.	Ailerons roll, elevator pitches, rudder yaws, and flaps add lift and drag.	Airplane diagram labeling ailerons, elevator, rudder, and flaps with the motion each control surface produces.	control_surfaces	control_surfaces_flight_memory_aid.png	/assets/cap-visuals/control_surfaces_flight_memory_aid.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q060	35
AD-M1-Q060	1	1	Flight	AD1-1-elevon	AD1-1-elevon	AD1-1-elevon	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? A delta-wing model uses the same trailing surfaces for both pitch and roll.	ruddervator	elevon	flaperon	spoiler	B	A combined elevator-and-aileron control surface used on some delta-wing aircraft.	Elevon is correct because it means a combined elevator-and-aileron control surface used on some delta-wing aircraft.	Not this one. Ruddervator is a different aerospace concept; the description matches elevon.	Correct. A combined elevator-and-aileron control surface used on some delta-wing aircraft.	Not this one. Flaperon is a different aerospace concept; the description matches elevon.	Not this one. Spoiler is a different aerospace concept; the description matches elevon.	Elevon = elevator + aileron.	Identify the clue in the situation that distinguishes elevon from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	21-22	Module 1, Chapter 1, pages 21-22	medium	scenario_diagram	optional_after_answer	control_surfaces	A concise study visual illustrating elevon.	Ailerons roll, elevator pitches, rudder yaws, and flaps add lift and drag.	Airplane diagram labeling ailerons, elevator, rudder, and flaps with the motion each control surface produces.	control_surfaces	control_surfaces_flight_memory_aid.png	/assets/cap-visuals/control_surfaces_flight_memory_aid.png	approved	true	high	close	false	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q059	45
AD-M1-Q061	1	2	Rising Air	AD1-2-thermal	AD1-2-thermal	AD1-2-thermal	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: a rising column or bubble of warm air that can provide lift?	vortex	relative wind	wave	thermal	D	A rising column or bubble of warm air that can provide lift.	Thermal is correct because it means a rising column or bubble of warm air that can provide lift.	Not this one. Vortex is a different aerospace concept; the description matches thermal.	Not this one. Relative wind is a different aerospace concept; the description matches thermal.	Not this one. Wave is a different aerospace concept; the description matches thermal.	Correct. A rising column or bubble of warm air that can provide lift.	Thermal = rising warm air.	Review Module 1, Chapter 2, pages 31-33, and explain thermal without looking.	Aerospace Dimensions Module 1: Introduction to Flight	31-33	Module 1, Chapter 2, pages 31-33	high	concept_card	optional_after_answer	gliders_and_thermals	A concise study visual illustrating thermal.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q062	35
AD-M1-Q062	1	2	Rising Air	AD1-2-thermal	AD1-2-thermal	AD1-2-thermal	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? A sailplane circles in a sun-heated column of rising air.	thermal	relative wind	wave	vortex	A	A rising column or bubble of warm air that can provide lift.	Thermal is correct because it means a rising column or bubble of warm air that can provide lift.	Correct. A rising column or bubble of warm air that can provide lift.	Not this one. Relative wind is a different aerospace concept; the description matches thermal.	Not this one. Wave is a different aerospace concept; the description matches thermal.	Not this one. Vortex is a different aerospace concept; the description matches thermal.	Thermal = rising warm air.	Identify the clue in the situation that distinguishes thermal from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	31-33	Module 1, Chapter 2, pages 31-33	high	scenario_diagram	optional_after_answer	gliders_and_thermals	A concise study visual illustrating thermal.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	true	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q061	45
AD-M1-Q063	1	2	Rising Air	AD1-2-convection	AD1-2-convection	AD1-2-convection	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: circulation caused by fluid motion between regions of unequal heating?	compression	condensation	conduction only	convection	D	Circulation caused by fluid motion between regions of unequal heating.	Convection is correct because it means circulation caused by fluid motion between regions of unequal heating.	Not this one. Compression is a different aerospace concept; the description matches convection.	Not this one. Condensation is a different aerospace concept; the description matches convection.	Not this one. Conduction only is a different aerospace concept; the description matches convection.	Correct. Circulation caused by fluid motion between regions of unequal heating.	Convection circulates from uneven heating.	Review Module 1, Chapter 2, pages 31-32, and explain convection without looking.	Aerospace Dimensions Module 1: Introduction to Flight	31-32	Module 1, Chapter 2, pages 31-32	medium	concept_card	optional_after_answer	gliders_and_thermals	A concise study visual illustrating convection.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q064	35
AD-M1-Q064	1	2	Rising Air	AD1-2-convection	AD1-2-convection	AD1-2-convection	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? Warm air rises, cools, and later sinks, producing an up-and-down circulation.	convection	compression	conduction only	condensation	A	Circulation caused by fluid motion between regions of unequal heating.	Convection is correct because it means circulation caused by fluid motion between regions of unequal heating.	Correct. Circulation caused by fluid motion between regions of unequal heating.	Not this one. Compression is a different aerospace concept; the description matches convection.	Not this one. Conduction only is a different aerospace concept; the description matches convection.	Not this one. Condensation is a different aerospace concept; the description matches convection.	Convection circulates from uneven heating.	Identify the clue in the situation that distinguishes convection from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	31-32	Module 1, Chapter 2, pages 31-32	medium	scenario_diagram	optional_after_answer	gliders_and_thermals	A concise study visual illustrating convection.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	false	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q063	45
AD-M1-Q065	1	2	Rising Air	AD1-2-density	AD1-2-density	AD1-2-density	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: mass contained in a given volume?	density	pressure	altitude	temperature	A	Mass contained in a given volume.	Density is correct because it means mass contained in a given volume.	Correct. Mass contained in a given volume.	Not this one. Pressure is a different aerospace concept; the description matches density.	Not this one. Altitude is a different aerospace concept; the description matches density.	Not this one. Temperature is a different aerospace concept; the description matches density.	Density = mass per volume.	Review Module 1, Chapter 2, pages 31-32, and explain density without looking.	Aerospace Dimensions Module 1: Introduction to Flight	31-32	Module 1, Chapter 2, pages 31-32	medium	concept_card	optional_after_answer	gliders_and_thermals	A concise study visual illustrating density.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q066	35
AD-M1-Q066	1	2	Rising Air	AD1-2-density	AD1-2-density	AD1-2-density	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? Two equal-size parcels contain different numbers of air molecules.	temperature	pressure	altitude	density	D	Mass contained in a given volume.	Density is correct because it means mass contained in a given volume.	Not this one. Temperature is a different aerospace concept; the description matches density.	Not this one. Pressure is a different aerospace concept; the description matches density.	Not this one. Altitude is a different aerospace concept; the description matches density.	Correct. Mass contained in a given volume.	Density = mass per volume.	Identify the clue in the situation that distinguishes density from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	31-32	Module 1, Chapter 2, pages 31-32	medium	scenario_diagram	optional_after_answer	gliders_and_thermals	A concise study visual illustrating density.	Gliders and sailplanes stay up by using thermals, rising air, and other atmospheric lift.	Infographic showing a glider circling in a thermal with labels for warm rising air and glide concepts.	gliders_and_thermals	gliders_and_thermals_infographic.png	/assets/cap-visuals/gliders_and_thermals_infographic.png	approved	true	high	close	true	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q065	45
