external_id,module_number,chapter_number,chapter_title,objective_code,concept_code,question_family_code,question_type,question_style,difficulty,cognitive_level,question_text,choice_a,choice_b,choice_c,choice_d,correct_letter,short_explanation,explanation,choice_a_explanation,choice_b_explanation,choice_c_explanation,choice_d_explanation,memory_aid,remediation_text,source_document,source_pages,source_reference_text,visual_priority,visual_type,visual_display_mode,visual_asset_key,visual_group,visual_file_name,visual_storage_path,visual_status,show_visual_button,visual_brief,visual_caption,visual_alt_text,exam_likeness,distractor_difficulty,eligible_for_final_exam,final_exam_weight,content_origin,style_reference,review_status,reinforcement_question_ids,estimated_time_seconds,package_code
AD-M7-Q084,7,5,The Future of Cyber Security,AD7-5-career_demand,AD7-5-career_demand,AD7-5-career_demand,multiple_choice,scenario_exam_style,hard,application,A student asks why there are so many opportunities in cyber security careers. Which answer is best?,cyber security jobs are disappearing because systems can protect themselves,only the military needs cyber security workers,cyber security is useful only for people who want to hack illegally,cyber security is a growing field because attacks are increasing and many organizations need protection,D,"Demand is growing because more organizations need people to defend systems, data, and infrastructure.","Cyber security demand is growing because cyberattacks continue to increase while organizations in healthcare, finance, government, retail, aerospace, and many other sectors need protection. There is also a shortage of qualified professionals.","Not quite. ""cyber security jobs are disappearing because systems can protect themselves"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""cyber security is a growing field because attacks are increasing and many organizations need protection"" because demand is growing because more organizations need people to defend systems, data, and infrastructure.","Not quite. ""only the military needs cyber security workers"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""cyber security is a growing field because attacks are increasing and many organizations need protection"" because demand is growing because more organizations need people to defend systems, data, and infrastructure.","Not quite. ""cyber security is useful only for people who want to hack illegally"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""cyber security is a growing field because attacks are increasing and many organizations need protection"" because demand is growing because more organizations need people to defend systems, data, and infrastructure.","Correct. Demand is growing because more organizations need people to defend systems, data, and infrastructure.",More attacks + more tech = more need.,"Review Module 7, Chapter 5, pages 61-62. Then explain career demand in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,61-62,"Module 7, Chapter 5, pages 61-62",high,educational_infographic,optional_after_answer,module7_cyber_careers_pathways,module7_cyber_careers_pathways,cyber_security_career_pathway_infographic.png,/assets/cap-visuals/cyber_security_career_pathway_infographic.png,approved,true,"Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.",high,close,false,0.5,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q083,45,AD_M7_100
AD-M7-Q085,7,5,The Future of Cyber Security,AD7-5-degree_programs,AD7-5-degree_programs,AD7-5-degree_programs,multiple_choice,direct_exam_style,medium,recall,Which answer best describes a degree-program pathway into cyber security?,college programs such as cyber security or related majors that provide formal preparation for cyber careers,temporary tracking files stored by a browser,a public Wi-Fi habit that avoids encryption,a message split into packets for routing,A,Degree programs are formal college pathways that prepare students for cyber careers.,"Cyber security degree programs provide formal education and training for future professionals. Related majors such as information technology, computer science, information systems, and digital forensics can also build a strong foundation.",Correct. Degree programs are formal college pathways that prepare students for cyber careers.,"Not quite. ""temporary tracking files stored by a browser"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""college programs such as cyber security or related majors that provide formal preparation for cyber careers"" because degree programs are formal college pathways that prepare students for cyber careers.","Not quite. ""a public Wi-Fi habit that avoids encryption"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""college programs such as cyber security or related majors that provide formal preparation for cyber careers"" because degree programs are formal college pathways that prepare students for cyber careers.","Not quite. ""a message split into packets for routing"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""college programs such as cyber security or related majors that provide formal preparation for cyber careers"" because degree programs are formal college pathways that prepare students for cyber careers.",Degree = structured long path.,"Review Module 7, Chapter 5, pages 61-62. Then explain degree programs in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,61-62,"Module 7, Chapter 5, pages 61-62",high,educational_infographic,optional_after_answer,module7_cyber_careers_pathways,module7_cyber_careers_pathways,cyber_security_career_pathway_infographic.png,/assets/cap-visuals/cyber_security_career_pathway_infographic.png,approved,true,"Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.",high,close,false,0.5,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q086,35,AD_M7_100
AD-M7-Q086,7,5,The Future of Cyber Security,AD7-5-degree_programs,AD7-5-degree_programs,AD7-5-degree_programs,multiple_choice,scenario_exam_style,hard,application,A student enrolls in a university program to build structured knowledge and professional skills for cyber work. Which pathway is this?,temporary tracking files stored by a browser,college programs such as cyber security or related majors that provide formal preparation for cyber careers,a public Wi-Fi habit that avoids encryption,a message split into packets for routing,B,Degree programs are formal college pathways that prepare students for cyber careers.,"Cyber security degree programs provide formal education and training for future professionals. Related majors such as information technology, computer science, information systems, and digital forensics can also build a strong foundation.","Not quite. ""temporary tracking files stored by a browser"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""college programs such as cyber security or related majors that provide formal preparation for cyber careers"" because degree programs are formal college pathways that prepare students for cyber careers.",Correct. Degree programs are formal college pathways that prepare students for cyber careers.,"Not quite. ""a public Wi-Fi habit that avoids encryption"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""college programs such as cyber security or related majors that provide formal preparation for cyber careers"" because degree programs are formal college pathways that prepare students for cyber careers.","Not quite. ""a message split into packets for routing"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""college programs such as cyber security or related majors that provide formal preparation for cyber careers"" because degree programs are formal college pathways that prepare students for cyber careers.",Degree = structured long path.,"Review Module 7, Chapter 5, pages 61-62. Then explain degree programs in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,61-62,"Module 7, Chapter 5, pages 61-62",high,educational_infographic,optional_after_answer,module7_cyber_careers_pathways,module7_cyber_careers_pathways,cyber_security_career_pathway_infographic.png,/assets/cap-visuals/cyber_security_career_pathway_infographic.png,approved,true,"Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.",high,close,false,0.5,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q085,45,AD_M7_100
AD-M7-Q087,7,5,The Future of Cyber Security,AD7-5-computer_science_definition,AD7-5-computer_science_definition,AD7-5-computer_science_definition,multiple_choice,direct_exam_style,medium,recall,What is computer science?,a list of laws about online behavior,a malware category that spies on users,the study of computing systems and how they function,a type of cookie deleted when the browser closes,C,Computer science is the study of computing systems and how they work.,"Computer science is a broad field focused on computing systems, programming, algorithms, and related topics. It can serve as a strong pathway into cyber security even if the degree is not named cyber security.","Not quite. ""a list of laws about online behavior"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""the study of computing systems and how they function"" because computer science is the study of computing systems and how they work.","Not quite. ""a malware category that spies on users"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""the study of computing systems and how they function"" because computer science is the study of computing systems and how they work.",Correct. Computer science is the study of computing systems and how they work.,"Not quite. ""a type of cookie deleted when the browser closes"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""the study of computing systems and how they function"" because computer science is the study of computing systems and how they work.",CS = how computing systems work.,"Review Module 7, Chapter 5, pages 62. Then explain computer science definition in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,62,"Module 7, Chapter 5, pages 62",high,educational_infographic,optional_after_answer,module7_cyber_careers_pathways,module7_cyber_careers_pathways,cyber_security_career_pathway_infographic.png,/assets/cap-visuals/cyber_security_career_pathway_infographic.png,approved,true,"Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.",high,close,false,0.5,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q088,35,AD_M7_100
AD-M7-Q088,7,5,The Future of Cyber Security,AD7-5-computer_science_definition,AD7-5-computer_science_definition,AD7-5-computer_science_definition,multiple_choice,scenario_exam_style,hard,application,"A student studies programming, operating systems, networks, and how computers work. Which broader field is being studied?",a list of laws about online behavior,a malware category that spies on users,a type of cookie deleted when the browser closes,the study of computing systems and how they function,D,Computer science is the study of computing systems and how they work.,"Computer science is a broad field focused on computing systems, programming, algorithms, and related topics. It can serve as a strong pathway into cyber security even if the degree is not named cyber security.","Not quite. ""a list of laws about online behavior"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""the study of computing systems and how they function"" because computer science is the study of computing systems and how they work.","Not quite. ""a malware category that spies on users"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""the study of computing systems and how they function"" because computer science is the study of computing systems and how they work.","Not quite. ""a type of cookie deleted when the browser closes"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""the study of computing systems and how they function"" because computer science is the study of computing systems and how they work.",Correct. Computer science is the study of computing systems and how they work.,CS = how computing systems work.,"Review Module 7, Chapter 5, pages 62. Then explain computer science definition in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,62,"Module 7, Chapter 5, pages 62",high,educational_infographic,optional_after_answer,module7_cyber_careers_pathways,module7_cyber_careers_pathways,cyber_security_career_pathway_infographic.png,/assets/cap-visuals/cyber_security_career_pathway_infographic.png,approved,true,"Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.",high,close,false,0.5,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q087,45,AD_M7_100
AD-M7-Q089,7,5,The Future of Cyber Security,AD7-5-certification_benefits,AD7-5-certification_benefits,AD7-5-certification_benefits,multiple_choice,direct_exam_style,medium,recall,Why can cyber security certifications be valuable?,certifications validate skills and can help someone qualify for or stand out in cyber security jobs,certifications remove the need to learn new skills later,certifications guarantee a high-level executive role immediately,certifications are only useful for criminal hackers,A,Certifications can validate skill and improve employability.,Cyber security certifications can show employers that a candidate has studied key topics and passed a relevant exam. They can supplement a degree or help someone pursue an entry-level role without a full degree.,Correct. Certifications can validate skill and improve employability.,"Not quite. ""certifications remove the need to learn new skills later"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""certifications validate skills and can help someone qualify for or stand out in cyber security jobs"" because certifications can validate skill and improve employability.","Not quite. ""certifications guarantee a high-level executive role immediately"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""certifications validate skills and can help someone qualify for or stand out in cyber security jobs"" because certifications can validate skill and improve employability.","Not quite. ""certifications are only useful for criminal hackers"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""certifications validate skills and can help someone qualify for or stand out in cyber security jobs"" because certifications can validate skill and improve employability.",Certs show commitment and competence.,"Review Module 7, Chapter 5, pages 62-63. Then explain certification benefits in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,62-63,"Module 7, Chapter 5, pages 62-63",high,educational_infographic,optional_after_answer,module7_cyber_careers_pathways,module7_cyber_careers_pathways,cyber_security_career_pathway_infographic.png,/assets/cap-visuals/cyber_security_career_pathway_infographic.png,approved,true,"Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.",high,close,false,0.5,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q090,35,AD_M7_100
AD-M7-Q090,7,5,The Future of Cyber Security,AD7-5-certification_benefits,AD7-5-certification_benefits,AD7-5-certification_benefits,multiple_choice,scenario_exam_style,hard,application,A student wants a faster and often less expensive way to prove cyber knowledge to employers. What makes certifications useful?,certifications remove the need to learn new skills later,certifications validate skills and can help someone qualify for or stand out in cyber security jobs,certifications guarantee a high-level executive role immediately,certifications are only useful for criminal hackers,B,Certifications can validate skill and improve employability.,Cyber security certifications can show employers that a candidate has studied key topics and passed a relevant exam. They can supplement a degree or help someone pursue an entry-level role without a full degree.,"Not quite. ""certifications remove the need to learn new skills later"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""certifications validate skills and can help someone qualify for or stand out in cyber security jobs"" because certifications can validate skill and improve employability.",Correct. Certifications can validate skill and improve employability.,"Not quite. ""certifications guarantee a high-level executive role immediately"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""certifications validate skills and can help someone qualify for or stand out in cyber security jobs"" because certifications can validate skill and improve employability.","Not quite. ""certifications are only useful for criminal hackers"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""certifications validate skills and can help someone qualify for or stand out in cyber security jobs"" because certifications can validate skill and improve employability.",Certs show commitment and competence.,"Review Module 7, Chapter 5, pages 62-63. Then explain certification benefits in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,62-63,"Module 7, Chapter 5, pages 62-63",high,educational_infographic,optional_after_answer,module7_cyber_careers_pathways,module7_cyber_careers_pathways,cyber_security_career_pathway_infographic.png,/assets/cap-visuals/cyber_security_career_pathway_infographic.png,approved,true,"Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.",high,close,false,0.5,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q089,45,AD_M7_100
AD-M7-Q091,7,5,The Future of Cyber Security,AD7-5-intro_cyber_skills,AD7-5-intro_cyber_skills,AD7-5-intro_cyber_skills,multiple_choice,direct_exam_style,medium,recall,What is the main focus of introductory cyber security skills certifications?,they focus only on advanced web exploitation and buffer overflows,they train only senior executives in governance,"introductory cyber security certifications cover basic security concepts, attacks, defenses, and core principles",they are designed only for physical self-defense,C,Introductory cyber security certifications build a foundation in core security concepts.,"Introductory cyber security certifications are designed for people new to the field. They cover foundational concepts such as security principles, attacks and defenses, policies, encryption, and basic networking or system protection ideas.","Not quite. ""they focus only on advanced web exploitation and buffer overflows"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""introductory cyber security certifications cover basic security concepts, attacks, defenses, and core principles"" because introductory cyber security certifications build a foundation in core security concepts.","Not quite. ""they train only senior executives in governance"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""introductory cyber security certifications cover basic security concepts, attacks, defenses, and core principles"" because introductory cyber security certifications build a foundation in core security concepts.",Correct. Introductory cyber security certifications build a foundation in core security concepts.,"Not quite. ""they are designed only for physical self-defense"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""introductory cyber security certifications cover basic security concepts, attacks, defenses, and core principles"" because introductory cyber security certifications build a foundation in core security concepts.",Intro certs = core concepts first.,"Review Module 7, Chapter 5, pages 63. Then explain intro cyber skills in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,63,"Module 7, Chapter 5, pages 63",high,educational_infographic,optional_after_answer,module7_cyber_careers_pathways,module7_cyber_careers_pathways,cyber_security_career_pathway_infographic.png,/assets/cap-visuals/cyber_security_career_pathway_infographic.png,approved,true,"Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.",high,close,false,0.5,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q092,35,AD_M7_100
AD-M7-Q092,7,5,The Future of Cyber Security,AD7-5-intro_cyber_skills,AD7-5-intro_cyber_skills,AD7-5-intro_cyber_skills,multiple_choice,scenario_exam_style,hard,application,"A beginner wants a foundation in attacks, defenses, policies, business continuity, and basic security ideas. Which certification category fits best?",they focus only on advanced web exploitation and buffer overflows,they train only senior executives in governance,they are designed only for physical self-defense,"introductory cyber security certifications cover basic security concepts, attacks, defenses, and core principles",D,Introductory cyber security certifications build a foundation in core security concepts.,"Introductory cyber security certifications are designed for people new to the field. They cover foundational concepts such as security principles, attacks and defenses, policies, encryption, and basic networking or system protection ideas.","Not quite. ""they focus only on advanced web exploitation and buffer overflows"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""introductory cyber security certifications cover basic security concepts, attacks, defenses, and core principles"" because introductory cyber security certifications build a foundation in core security concepts.","Not quite. ""they train only senior executives in governance"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""introductory cyber security certifications cover basic security concepts, attacks, defenses, and core principles"" because introductory cyber security certifications build a foundation in core security concepts.","Not quite. ""they are designed only for physical self-defense"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""introductory cyber security certifications cover basic security concepts, attacks, defenses, and core principles"" because introductory cyber security certifications build a foundation in core security concepts.",Correct. Introductory cyber security certifications build a foundation in core security concepts.,Intro certs = core concepts first.,"Review Module 7, Chapter 5, pages 63. Then explain intro cyber skills in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,63,"Module 7, Chapter 5, pages 63",high,educational_infographic,optional_after_answer,module7_cyber_careers_pathways,module7_cyber_careers_pathways,cyber_security_career_pathway_infographic.png,/assets/cap-visuals/cyber_security_career_pathway_infographic.png,approved,true,"Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.",high,close,false,0.5,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q091,45,AD_M7_100
AD-M7-Q093,7,5,The Future of Cyber Security,AD7-5-ethical_hacking_certs,AD7-5-ethical_hacking_certs,AD7-5-ethical_hacking_certs,multiple_choice,direct_exam_style,medium,recall,Which answer best describes ethical hacking certifications?,ethical hacking certifications focus on finding vulnerabilities and thinking like an attacker to improve security,they focus only on tracking advertising cookies,they are mainly about choosing privacy settings in a browser,they define how to store data in session cookies,A,Ethical hacking certifications train people to find weaknesses the way an attacker would—legally and ethically.,"Ethical hacking certifications teach the methods used to assess a system’s security from an attacker’s perspective. The goal is defensive improvement, not illegal activity.",Correct. Ethical hacking certifications train people to find weaknesses the way an attacker would—legally and ethically.,"Not quite. ""they focus only on tracking advertising cookies"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""ethical hacking certifications focus on finding vulnerabilities and thinking like an attacker to improve security"" because ethical hacking certifications train people to find weaknesses the way an attacker would—legally and ethically.","Not quite. ""they are mainly about choosing privacy settings in a browser"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""ethical hacking certifications focus on finding vulnerabilities and thinking like an attacker to improve security"" because ethical hacking certifications train people to find weaknesses the way an attacker would—legally and ethically.","Not quite. ""they define how to store data in session cookies"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""ethical hacking certifications focus on finding vulnerabilities and thinking like an attacker to improve security"" because ethical hacking certifications train people to find weaknesses the way an attacker would—legally and ethically.",Hack like a bad guy to stop a bad guy.,"Review Module 7, Chapter 5, pages 63. Then explain ethical hacking certs in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,63,"Module 7, Chapter 5, pages 63",high,educational_infographic,optional_after_answer,module7_cyber_careers_pathways,module7_cyber_careers_pathways,cyber_security_career_pathway_infographic.png,/assets/cap-visuals/cyber_security_career_pathway_infographic.png,approved,true,"Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.",high,close,false,0.5,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q094,35,AD_M7_100
AD-M7-Q094,7,5,The Future of Cyber Security,AD7-5-ethical_hacking_certs,AD7-5-ethical_hacking_certs,AD7-5-ethical_hacking_certs,multiple_choice,scenario_exam_style,hard,application,"A learner studies reconnaissance, vulnerabilities, malware, attack techniques, and laws so systems can be tested and improved. Which certification category is this?",they focus only on tracking advertising cookies,ethical hacking certifications focus on finding vulnerabilities and thinking like an attacker to improve security,they are mainly about choosing privacy settings in a browser,they define how to store data in session cookies,B,Ethical hacking certifications train people to find weaknesses the way an attacker would—legally and ethically.,"Ethical hacking certifications teach the methods used to assess a system’s security from an attacker’s perspective. The goal is defensive improvement, not illegal activity.","Not quite. ""they focus only on tracking advertising cookies"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""ethical hacking certifications focus on finding vulnerabilities and thinking like an attacker to improve security"" because ethical hacking certifications train people to find weaknesses the way an attacker would—legally and ethically.",Correct. Ethical hacking certifications train people to find weaknesses the way an attacker would—legally and ethically.,"Not quite. ""they are mainly about choosing privacy settings in a browser"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""ethical hacking certifications focus on finding vulnerabilities and thinking like an attacker to improve security"" because ethical hacking certifications train people to find weaknesses the way an attacker would—legally and ethically.","Not quite. ""they define how to store data in session cookies"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""ethical hacking certifications focus on finding vulnerabilities and thinking like an attacker to improve security"" because ethical hacking certifications train people to find weaknesses the way an attacker would—legally and ethically.",Hack like a bad guy to stop a bad guy.,"Review Module 7, Chapter 5, pages 63. Then explain ethical hacking certs in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,63,"Module 7, Chapter 5, pages 63",high,educational_infographic,optional_after_answer,module7_cyber_careers_pathways,module7_cyber_careers_pathways,cyber_security_career_pathway_infographic.png,/assets/cap-visuals/cyber_security_career_pathway_infographic.png,approved,true,"Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.",high,close,false,0.5,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q093,45,AD_M7_100
AD-M7-Q095,7,5,The Future of Cyber Security,AD7-5-information_system_security_certs,AD7-5-information_system_security_certs,AD7-5-information_system_security_certs,multiple_choice,direct_exam_style,medium,recall,What do information system security certifications mainly emphasize?,they are limited to web design and graphic layout,they focus only on social media etiquette,"information system security certifications focus on securing information assets through risk management, access control, and security operations",they teach only how to assemble computers physically,C,Information system security certifications emphasize protecting information assets and managing security operations.,"Information system security certifications focus on the technical and managerial aspects of protecting information assets. Topics often include risk management, access control, networking, cryptography, and security operations.","Not quite. ""they are limited to web design and graphic layout"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""information system security certifications focus on securing information assets through risk management, access control, and security operations"" because information system security certifications emphasize protecting information assets and managing security operations.","Not quite. ""they focus only on social media etiquette"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""information system security certifications focus on securing information assets through risk management, access control, and security operations"" because information system security certifications emphasize protecting information assets and managing security operations.",Correct. Information system security certifications emphasize protecting information assets and managing security operations.,"Not quite. ""they teach only how to assemble computers physically"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""information system security certifications focus on securing information assets through risk management, access control, and security operations"" because information system security certifications emphasize protecting information assets and managing security operations.",Protect the information system as a whole.,"Review Module 7, Chapter 5, pages 63. Then explain information system security certs in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,63,"Module 7, Chapter 5, pages 63",high,educational_infographic,optional_after_answer,module7_cyber_careers_pathways,module7_cyber_careers_pathways,cyber_security_career_pathway_infographic.png,/assets/cap-visuals/cyber_security_career_pathway_infographic.png,approved,true,"Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.",high,close,false,0.5,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q096,35,AD_M7_100
AD-M7-Q096,7,5,The Future of Cyber Security,AD7-5-information_system_security_certs,AD7-5-information_system_security_certs,AD7-5-information_system_security_certs,multiple_choice,scenario_exam_style,hard,application,"A professional wants deeper expertise in risk management, access control, security operations, networking, and cryptography. Which certification category best matches?",they are limited to web design and graphic layout,they focus only on social media etiquette,they teach only how to assemble computers physically,"information system security certifications focus on securing information assets through risk management, access control, and security operations",D,Information system security certifications emphasize protecting information assets and managing security operations.,"Information system security certifications focus on the technical and managerial aspects of protecting information assets. Topics often include risk management, access control, networking, cryptography, and security operations.","Not quite. ""they are limited to web design and graphic layout"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""information system security certifications focus on securing information assets through risk management, access control, and security operations"" because information system security certifications emphasize protecting information assets and managing security operations.","Not quite. ""they focus only on social media etiquette"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""information system security certifications focus on securing information assets through risk management, access control, and security operations"" because information system security certifications emphasize protecting information assets and managing security operations.","Not quite. ""they teach only how to assemble computers physically"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""information system security certifications focus on securing information assets through risk management, access control, and security operations"" because information system security certifications emphasize protecting information assets and managing security operations.",Correct. Information system security certifications emphasize protecting information assets and managing security operations.,Protect the information system as a whole.,"Review Module 7, Chapter 5, pages 63. Then explain information system security certs in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,63,"Module 7, Chapter 5, pages 63",high,educational_infographic,optional_after_answer,module7_cyber_careers_pathways,module7_cyber_careers_pathways,cyber_security_career_pathway_infographic.png,/assets/cap-visuals/cyber_security_career_pathway_infographic.png,approved,true,"Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.",high,close,false,0.5,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q095,45,AD_M7_100
AD-M7-Q097,7,5,The Future of Cyber Security,AD7-5-penetration_testing_certs,AD7-5-penetration_testing_certs,AD7-5-penetration_testing_certs,multiple_choice,direct_exam_style,medium,recall,Which answer best describes penetration testing certifications?,penetration testing certifications focus on simulated attacks used to identify vulnerabilities,they focus mainly on cookie consent banners,they are limited to general online shopping safety,they define the digital layer of cyberspace,A,Penetration testing certifications focus on simulated attacks used to uncover weaknesses.,Penetration testing certifications prepare professionals to simulate attacks in a controlled and legal way. The goal is to discover vulnerabilities before a real attacker can exploit them.,Correct. Penetration testing certifications focus on simulated attacks used to uncover weaknesses.,"Not quite. ""they focus mainly on cookie consent banners"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""penetration testing certifications focus on simulated attacks used to identify vulnerabilities"" because penetration testing certifications focus on simulated attacks used to uncover weaknesses.","Not quite. ""they are limited to general online shopping safety"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""penetration testing certifications focus on simulated attacks used to identify vulnerabilities"" because penetration testing certifications focus on simulated attacks used to uncover weaknesses.","Not quite. ""they define the digital layer of cyberspace"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""penetration testing certifications focus on simulated attacks used to identify vulnerabilities"" because penetration testing certifications focus on simulated attacks used to uncover weaknesses.",Pen test = test by attacking safely.,"Review Module 7, Chapter 5, pages 63-64. Then explain penetration testing certs in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,63-64,"Module 7, Chapter 5, pages 63-64",high,educational_infographic,optional_after_answer,module7_cyber_careers_pathways,module7_cyber_careers_pathways,cyber_security_career_pathway_infographic.png,/assets/cap-visuals/cyber_security_career_pathway_infographic.png,approved,true,"Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.","Degree pathways, certifications, career levels, cyber roles, and future trends.",high,close,false,0.5,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q098,35,AD_M7_100
